row_id,truth_class,confidence,reason
b0990,x,low,rule ii POST create secret overrides rule 6
b0981,w,high,rule 4 role definition edit
b0884,w,high,rule 4 delete role no access text
b0164,w,high,rule 3 path param own calendar data
b0545,w,high,rule 4 remove app from own team container
b1398,w,high,rule 7 own subscription social relation
b0391,w,high,PATCH default own comment edit
b1433,w,high,rule 2 own account plain detail
b0037,w,low,own repo moderation no stated reach
b0041,w,high,PUT default own branch protection
b0807,w,high,rule 5 admin instance config
b0509,w,high,PATCH default own release metadata
b1583,x,low,rule 4 access barrier segment member
b0060,w,high,PUT default own runner labels
b1676,w,high,rule 11 mark own todos done
b0683,x,high,road 2 POST create virtual chassis
b0011,w,high,PUT default own repo topics
b1696,w,high,PUT default own note edit
b1341,x,high,road 2 POST create webhook
b0074,w,high,rule 7 react not overridden by create
b0152,x,high,road 2 POST create hosted content
b0567,w,high,rule 4 own org definition edit
b1599,w,high,rule 2 own account email alias
b1735,w,high,road iii POST enable existing key
b1712,w,high,rule 2 own account email
b1715,x,high,road 2 POST create note
b1073,w,high,rule 5 instance config
b1096,w,high,PUT default own screen definition
b0994,w,high,rule 4 own client scope definition
b1362,w,high,PUT default own org edit
b1411,w,high,PUT default own label edit
b0791,w,high,PUT default own devices
b0392,w,high,rule 7 unwatch own repo
b1035,r,high,road i POST read watch status
b1793,x,high,road 2 POST create relay config
b0261,w,high,PATCH default own definition edit
b1183,w,high,PUT default own file metadata
b0585,r,high,road i POST read count
b1613,x,low,rule 8 shared link visibility
b1766,w,high,rule 7 react not overridden by create
b1212,w,low,rule 5 instance auth config
b0310,x,high,road 2 POST create comment
b0399,x,high,road 2 POST create repository
b0541,x,low,road ii POST create subscription
b0899,w,high,road iii POST edit existing config
b0161,w,high,rule 10 delete payment method no charge
b0862,x,low,rule ii POST create key overrides rule 6
b0230,x,high,road 1b records decisions for others
b1777,w,high,rule 4 own segment definition
b0211,w,high,rule 3 path param own data
b0620,w,high,PUT default own definition
b1753,w,low,rule 5 own service config
b1578,x,low,road 1e assigns task to user
b0614,w,high,DELETE default own resource
b1099,w,high,PUT default own field value
b0725,w,high,PATCH default own definition bulk
b0777,w,high,rule 6 own infra credentials
