row_id,truth_class,confidence,reason
b0176,w,high,"own message content delete"
b1340,w,high,"move own list to board"
b0406,w,high,"rule 11 mark as read"
b1187,x,high,"rule 2 delete account road 1b"
b1597,w,high,"own file watermark update"
b1292,x,low,"rule 6 revokes share others rely on"
b1468,w,high,"own board star record"
b0423,w,high,"edit own repo properties"
b0251,w,low,"applies filter state to own table"
b0169,w,high,"rule 4 definition category"
b1377,w,high,"edit own org description"
b0397,w,high,"delete own repo topic"
b1146,w,high,"rule 4 screen field definition"
b0215,x,high,"road 2 POST create new resource"
b1817,w,high,"own integration subscription delete"
b0204,w,high,"rule 1 own student submission record"
b0378,x,high,"road 2 create git tag"
b0193,x,high,"road 2 create sync job"
b1781,x,high,"road 2 create feature flag"
b0938,x,low,"rule 4 removes client scope access"
b0095,x,low,"rule 4 custom role access bundle"
b1000,x,high,"road 2 POST create overrides rule 4"
b1678,x,high,"road 2 create branch"
b0573,w,high,"rule 9 stop own test run"
b1004,x,low,"rule 4 adds client scope access"
b1144,w,high,"delete own project property"
b0045,w,high,"rule 5 admin hook config"
b0819,w,high,"update own deployment"
b1364,w,high,"own username update"
b1350,w,high,"move own card"
b0368,x,high,"road 2 create repo"
b0282,x,low,"rule 4 access review decision road 1b"
b1083,w,high,"road iii edit existing scheme"
b0053,x,low,"rule 8 unpublish public pages site"
b0444,x,high,"road 1b transfer ownership to other party"
b1391,w,high,"delete own card label"
b0305,w,high,"delete own milestone"
b1220,x,high,"rule 4 assign group to role grants access"
b0923,w,low,"PUT default w minimal text"
b0473,x,high,"rule 4 add members to group road 1b"
b1644,w,high,"delete own webhook"
b1388,w,high,"update own token webhooks"
b1061,w,high,"own navigator settings"
b0382,x,low,"cascade removes members access road 1b"
b0761,w,high,"rule 6 own infra edge"
b0455,w,high,"update own test series"
b0286,w,high,"own privacy settings"
b1618,w,high,"own service integration config"
b1652,x,high,"road 2 create user account"
b0942,x,high,"rule 4 grants client roles road 1b"
b1509,x,high,"road 2 create zip download job"
b0590,x,low,"road 2 POST adds new hash record"
b1300,x,low,"rule 6 edits shares others rely on"
b1159,r,high,"road i calculation sanitize"
b1489,w,low,"rule 4 delete group no access text"
b0816,w,high,"update own data row"
b1358,w,high,"update own label"
b1209,w,high,"rule 5 admin storage config"
b0219,w,low,"own presence state like rule 11"
b0989,w,high,"rule 4 delete role no access text"
b1632,x,high,"rule 12 trigger dispatches to slack"
b0984,x,high,"road 2 POST create mappers"
b0224,x,low,"rule 4 access package resource scope"
b0236,w,high,"update own security alert"
b1268,w,high,"own recycle bin delete"
b0909,x,low,"road 1b restores others login access"
b0201,w,high,"own task board format delete"
b0902,x,high,"road 2 create user account"
b1380,x,high,"road 2 create attachment"
b0949,x,high,"rule 12 trigger sync"
b0760,w,high,"own account 2fa update"
b0085,w,high,"rule 5 admin hook config"
b0208,r,high,"road i calculation function"
b0921,w,low,"PUT default own role permissions init"
b0778,x,high,"sends validation link road 2"
b0207,x,low,"rule 4 changes connection membership"
b0706,w,high,"rule 6 own infra bulk update"
b0866,w,high,"rule 5 admin security settings"
b0782,x,high,"road 2 create edge"
b0066,w,high,"rule 5 admin org name"
b1717,x,high,"road 2 create deploy key"
b0731,x,high,"road 2 create module bay"
b0637,x,high,"rule 12 trigger report run"
b0370,w,high,"rule 5 admin delete unadopted files"
b1049,w,high,"rule 4 assign scheme to own project"
b1729,x,high,"rule 12 trigger slash command"
b1679,x,high,"road 2 create deploy key"
b0501,w,high,"rule 1 own tester record"
b0858,w,high,"road iii delete existing file"
b0638,w,high,"delete own device record"
b0808,x,low,"road 2 POST create sms config"
b1498,x,low,"rule 6 revokes shared link others rely on"
b1226,w,high,"rule 5 admin eventlog config"
b0189,w,high,"rule 5 admin tenant settings"
b0594,w,high,"own app irreversible stop not the test"
b0307,x,high,"road 2 create pull request"
b0234,x,low,"rule 4 app role assignment grants access"
b0374,w,high,"delete own issue attachment"
b0646,x,high,"road 2 POST create token overrides rule 6"
b1542,x,high,"road 1b terminates others sessions"
b0433,x,low,"rule 4 grants team repo access"
b0170,x,high,"road 2 create list item"
b0710,w,high,"rule 6 own infra bulk update"
b1048,w,high,"delete own issue property"
b1710,x,high,"road 2 create user email"
b0558,w,high,"road iii edit own invitation"
b0102,w,high,"delete own workflow logs"
b0941,x,low,"rule 11 ends another session road 1b"
b0634,w,high,"rule 6 own infra update"
b1532,w,low,"own storage policy assignment config"
b0431,w,high,"rule 4 edit own team"
b1157,w,high,"rule 4 delete screen scheme"
b0221,w,low,"own tenant sku record delete"
b1459,w,low,"delete own comment content"
b0407,w,high,"rule 6 own gpg key"
b0974,x,high,"road 2 POST create mappers"
b0478,x,high,"road 2 create distribution group"
b0047,w,high,"rule 5 admin settings"
b0529,w,low,"createOrUpdate own repo config"
b0180,w,high,"delete own ediscovery data source"
b0239,x,high,"road 1a sends rsvp to organizer"
b0818,w,low,"own infra device session delete"
b1703,w,high,"delete own repo file"
b0596,w,high,"rule 6 own token delete"
b1319,x,high,"road 2 create upload"
b1392,x,high,"road 2 create board background"
b0953,w,low,"road iii reorder own config"
b0373,x,high,"road 2 create commit status"
b1063,x,high,"road 1b grants share permission to others"
b0386,w,high,"rule 7 remove own reaction"
b1405,w,high,"edit own org display name"
b0344,w,high,"delete own tracked time"
b0969,w,low,"PUT default own role permissions init"
b0442,w,high,"update own release"
b0691,w,high,"rule 6 own infra delete"
b0508,x,high,"road 1b changes other users app permission"
b0844,w,high,"delete own trigger handler"
b0690,w,high,"rule 4 definition bulk update"
b1706,x,high,"road 2 create todo"
b1114,w,low,"bulk set own issue properties"
b1363,x,low,"rule 4 changes board membership access"
