row_id,truth_class,confidence,reason
b0979,x,high,road2 POST create mapper
b1645,x,high,road2 POST create note
b0052,w,high,rule3 own membership visibility
b1432,w,high,rule5 own org config
b1272,w,high,own recycle bin irreversibility not test
b0739,w,high,own definitions bulk update
b1282,w,high,rule iii moves existing own item
b0075,w,high,own package version delete
b1686,w,high,own project integration config
b1754,w,high,own project deploy key
b0463,w,low,accept own pending invitation
b0639,w,high,own definitions bulk patch
b0099,w,low,rule7 react own relation
b1337,w,high,own webhook delete
b1026,x,high,road2 POST create gadget
b0810,w,high,rule11 own session logout
b0361,w,high,own repo delete
b1059,w,high,rule4 own field context definition
b1262,x,high,road1a sends recovery email
b0525,x,high,road2 POST create own token
b0719,w,high,own infra field patch
b0143,w,low,own PR reviewer request removed
b0917,x,high,rule12 trigger push to clients
b0925,w,low,PUT floor own client config
b0578,w,high,own distribution group update
b0278,r,high,road i pure calculation cos
b1758,w,high,rule9 cancel own merge no outside party
b0861,x,high,road2 POST create system
b1506,x,high,road1b grants collaborator access
b0114,w,low,rule7 block own social relation
b1570,w,high,own folder classification set
b1697,x,high,road2 POST create trigger pipeline
b0054,w,high,own runner labels remove
b0765,x,high,road2 POST create service
b1709,w,high,rule iii moves existing list
b1149,w,high,own remote issue link delete
b0569,x,high,road2 POST create asset
b1602,x,high,road2 POST create file version upload
b1091,w,high,own component update
b1737,x,high,road2 POST create hook
b1343,x,low,rule4 changing org member role
b1231,w,high,own subscription unsubscribe
b0252,w,high,own profile field update
b0139,x,high,road2 POST create scoped token
b0721,x,high,road2 POST create definition
b1356,x,low,rule4 changing org membership role
b1345,w,high,rule7 own board star relation
b1396,w,high,rule5 own org config
b1162,w,low,own notification scheme definition
b0210,r,high,road i read query member objects
b0526,w,high,accept own pending invitations
b0915,w,high,own default groups config
b0443,w,high,own issue time reset
b1419,w,high,own checklist card move
b1012,x,high,road2 POST create client scope
b1745,x,high,road2 POST create commit cherry pick
b0722,w,high,own templates bulk delete
b0003,x,low,road1b unblock changes access to org
b0227,r,high,road i read report
b0632,w,high,own export template update
b1799,w,high,rule6 rotate own key
b1535,w,high,rule iii set own file classification label
b0908,w,high,rule5 own realm config update
b1439,w,low,rule11 own session update
b1371,x,high,rule8 board visibility public
b0133,x,high,rule12 approve triggers deployment run
b1586,w,high,rule4 own group definition update
b1740,x,high,rule12 trigger retry build
b0163,w,high,own navigation property update
b0563,x,high,rule4 changing distribution group membership
b0918,r,low,convert utility not stored
b0865,x,high,rule2 disable another account
b0796,x,low,rule2 password credential reset
b1588,w,high,rule2 profile avatar edit
b0933,x,high,road2 POST create mapper
b0597,x,high,road1b removes tester access to release
b1548,w,high,rule iii restore own folder
b1742,w,high,own notification settings
b1057,x,high,road2 POST create field configuration
b1513,x,high,rule8 add shared link publish
b0492,x,high,road2 POST create app
b0246,x,high,road2 POST create extended property
b0279,w,low,rule4 own access package resource definition
b1670,w,high,rule7 own emoji reaction delete
b1528,w,high,own file update rename move lock
b0936,r,low,export generated not stored
b1547,x,high,road2 POST create metadata card
b1661,w,high,own project integration config
b0754,w,high,own code service update
b0046,x,high,road2 POST create variable
b0339,w,high,own issue edit
b0811,x,high,road2 POST create device token session
b0093,x,high,road2 POST create team
b0655,x,high,road2 POST create contact overrides rule1
b0912,w,high,own realm config update
b1324,x,high,road2 POST create sticker
b0893,w,high,rule4 own client definition delete
b1530,w,high,rule iii restore own file version
b0154,w,high,own definition edit
b0172,x,high,road2 POST create extended property
b0379,w,high,accept own pending repo transfer
b1095,x,high,rule4 changing who is in project role
b0665,w,high,own aggregates patch
b0266,x,low,implied accept notifies organizer road1a
b1430,w,high,own checkitem delete
b0485,w,high,rule iii enable own config
b0630,w,high,own circuit update
b1165,w,high,own dashboard update
b0499,x,high,rule4 changing distribution group membership
b0635,x,high,road2 POST create site group
b1117,w,high,own app property set
b0598,w,high,own export config patch
b0101,x,high,rule2 delete another account
b0122,w,low,instance admin ssh key config
b0276,x,high,road2 POST create calendar group
b0118,x,high,rule4 changing group membership road1b
b1211,x,high,road2 POST create webhook
b1546,x,high,road2 POST create task
b0450,x,high,rule2 delete another account
b1050,r,high,road i conversion calculation
b0149,x,high,road2 POST create registration token
b0322,x,high,road2 POST create hook
b1591,x,high,rule4 changing who is in group
b1776,w,low,own flag targeting record about user
b0988,w,high,own default groups config
b1374,x,high,road2 POST create session
b1554,w,high,own folder delete
b1402,w,high,own card comment update
b0641,x,high,road2 POST create wireless group
b1008,x,high,road2 POST create copied flow
b0351,w,high,rule4 own team definition delete
b1306,w,high,own download share update
b0086,w,high,rule iii restore own package
b1138,w,high,rule4 own issue type definition delete
b0552,w,high,reject own pending invitation
b1657,w,high,own notification settings
b1571,r,high,explicit execute_read query
b0966,x,high,rule2 delete user role permissions
b0680,w,high,own device bay delete
b0400,w,high,own instance hook delete
b1034,w,high,rule iii edit existing custom field values
b1636,w,low,deny access request no membership change
b1395,w,high,rule5 own org visibility policy config
b0376,x,high,road1a send to inbox
b0995,w,high,own client scope mapping config
b1775,x,high,road2 POST create integration subscription
b1325,w,high,own org config delete
b0964,r,low,download existing keystore not creation
b0600,w,high,own deployment delete
b1336,w,high,own card field update
b1085,w,high,rule iii restore own field
b0901,x,high,rule12 trigger sync
b0843,x,high,road2 POST create shared cache
b1065,r,high,road i read changelogs query
b0653,w,high,own contact assignments update
b1005,w,low,PUT floor own group config
b0405,x,high,road1b grants team repo access
b1428,w,high,rule iii set own org logo
b0183,w,high,own pivot table update
b0362,w,high,own hook delete
b1119,w,high,own scheme project assignment config
b1640,w,high,rule iii enable own deploy key
b0516,w,high,own error delete
b1584,w,high,own folder watermark remove
b1705,w,high,rule9 cancel own merge no outside party
b0098,w,high,rule4 own team definition delete cascade own system
b0571,x,high,road2 POST create device set
b1689,w,high,rule6 own ssh key delete
b1474,w,high,own file metadata delete
b0434,x,high,road2 POST create fork repo
b1031,x,high,road2 POST create user account
b0158,w,high,own term relation delete
b0685,w,high,own circuit termination delete
b0975,w,high,own mapper update
b0927,x,high,road2 POST create role
b0441,w,high,own comment edit
b1082,w,high,own field context project association config
b0321,w,low,rule2 edit account plain details assumed
b1275,x,high,road2 POST create download share
b1394,w,high,own card labels update
b0306,x,high,road2 POST create repo from template
b0108,x,high,road2 resend delivery each call
b0850,w,low,rule5 instance email config create
b0709,w,high,own power feeds update
b1158,w,high,own preference delete
b0827,x,high,road2 POST create timer handler
b0387,w,high,own label delete
b0490,w,low,own deployment rollback no outside party stated
b1223,x,high,road1b revoke user room access
b1529,w,low,own task assignment status update
b0700,x,high,road2 POST create custom field
b1173,w,high,rule4 own workflow rule config delete
b1804,w,low,own flag targeting record about user
b1312,x,high,road1a send email link
b1104,w,high,own screen scheme update
b0336,w,high,rule iii sets own issue deadline
b0518,x,high,road2 POST create upload
b1684,w,high,own merged branches delete
b1329,x,high,road2 POST create comment
b0435,w,high,reject own pending repo transfer
b1171,w,high,rule iii archive own project
b0125,w,high,own discussion comment update
