row_id,provider,method,path,operationId,summary,description
b0958,keycloak.local,PUT,/{realm}/client-scopes/{id1}/protocol-mappers/models/{id2},,Update the mapper,
b0342,gitea.io,PATCH,/notifications/threads/{id},notifyReadThread,Mark notification thread as read by ID,
b1707,gitlab.com,PUT,/v3/projects/{id}/members/{user_id},putV3ProjectsIdMembersUserId,Updates a member of a group or project.,Updates a member of a group or project.
b0187,microsoft.com,DELETE,/me/calendarGroups/{calendarGroup-id}/calendars/{calendar-id}/events/{event-id}/multiValueExtendedProperties/{multiValueLegacyExtendedProperty-id},me.calendarGroups.calendars.events.DeleteMultiValueExtendedProperties,Delete navigation property multiValueExtendedProperties for me,
b0292,microsoft.com,DELETE,/tenantRelationships/managedTenants/managementTemplateStepVersions/{managementTemplateStepVersion-id}/deployments/{managementTemplateStepDeployment-id},tenantRelationships.managedTenants.managementTemplateStepVersions.DeleteDeployments,Delete navigation property deployments for tenantRelationships,
b0022,github.com,DELETE,/repos/{owner}/{repo}/issues/{issue_number}/labels/{name},issues/remove-label,Remove a label from an issue,"Removes the specified label from the issue, and returns the remaining labels on the issue. This endpoint returns a `404 Not Found` status if the label does not exist."
b0792,clearblade.com,DELETE,/api/v/1/collection/{systemKey}/{collectionName},DeleteCollectionData,DATA(name) - Delete items,Deletes data rows in the specified collection.
b1683,gitlab.com,POST,/v3/projects/{id}/merge_requests,postV3ProjectsIdMergeRequests,Create a merge request,Create a merge request
b0248,microsoft.com,DELETE,/organization/{organization-id},organization.organization.DeleteOrganization,Delete entity from organization,
b0238,microsoft.com,POST,/me/calendarView/{event-id}/microsoft.graph.cancel,me.calendarView.event.cancel,Invoke action cancel,"This action allows the organizer of a meeting to send a cancellation message and cancel the event.  The action moves the event to the Deleted Items folder. The organizer can also cancel an occurrence of a recurring meeting  by providing the occurrence event ID. An attendee calling this action gets an error (HTTP 400 Bad Request), with the following error message: 'Your request can't be completed. You need to be an organizer to cancel a meeting.' This action differs from Delete in that **Cancel**"
b1802,launchdarkly.com,DELETE,/projects/{projectKey}/flags/{featureFlagKey}/environments/{environmentKey}/approval-requests/{approvalRequestId},deleteApprovalRequest,Delete an approval request for a feature flag config,
b1739,gitlab.com,POST,/v3/snippets,postV3Snippets,Create new snippet,This feature was introduced in GitLab 8.15.
b1191,dracoon.team,DELETE,/v4/nodes/files/uploads/{upload_id},cancelFileUpload,Cancel file upload,### Description: Cancel a (S3) file upload and destroy the upload channel. ### Precondition: An upload channel has been created and user has to be the creator of the upload channel. ### Postcondition: The upload channel is removed and all temporary uploaded data is purged. ### Further Information: It is recommended to notify the API about cancelled uploads if possible.
b0955,keycloak.local,PUT,/{realm}/users/{id}/credentials/{credentialId}/userLabel,,Update a credential label for a user,
b0891,keycloak.local,DELETE,/{realm}/client-scopes/{id}/scope-mappings/realm,,Remove a set of realm-level roles from the client’s scope,
b0519,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/releases/{release_id},releases_delete,,Deletes a release.
b0325,gitea.io,DELETE,/repos/{owner}/{repo}/issues/comments/{id}/assets/{attachment_id},issueDeleteIssueCommentAttachment,Delete a comment attachment,
b1090,atlassian.com,DELETE,/rest/api/3/screens/{screenId}/tabs/{tabId},deleteScreenTab,Delete screen tab,Deletes a screen tab. **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg).
b1415,trello.com,PUT,/organizations/{idOrg}/members/{idMember}/deactivated,updateOrganizationsMembersDeactivatedByIdOrgByIdMember,updateOrganizationsMembersDeactivatedByIdOrgByIdMember(),
b0568,appcenter.ms,PATCH,/v0.1/apps/{owner_name}/{app_name}/distribution_groups/{distribution_group_name},distributionGroups_update,,Updates the attributes of distribution group
b0081,github.com,POST,/admin/users,enterprise-admin/create-user,Create a user,"If an external authentication mechanism is used, the login name should match the login name in the external system. If you are using LDAP authentication, you should also [update the LDAP mapping](https://docs.github.com/enterprise-server@2.18/rest/reference/enterprise-admin#update-ldap-mapping-for-a-user) for the user. The login name will be normalized to only contain alphanumeric characters or single hyphens. For example, if you send `""octo_cat""` as the login, a user named `""octo-cat""` will be "
b0829,clearblade.com,DELETE,/codeadmin/failed/{systemKey},DeleteFailedService,DEVELOPER - Delete failed service run,Deletes the specified failed service run from the list of failed service runs. Does not delete the service.
b1438,trello.com,POST,/cards/{idCard}/labels,addCardsLabelsByIdCard,addCardsLabelsByIdCard(),
b0522,appcenter.ms,POST,/v0.1/orgs/{org_name}/teams/{team_name}/apps,teams_addApp,,Adds an app to a team
b0357,gitea.io,DELETE,/repos/{owner}/{repo}/releases/tags/{tag},repoDeleteReleaseByTag,Delete a release by tag name,
b0274,microsoft.com,POST,/users/{user-id}/messages/{message-id}/microsoft.graph.createForward,users.user.messages.message.createForward,Invoke action createForward,"Create a draft to forward an existing message, in either JSON or MIME format. When using JSON format, you can: - Specify either a comment or the **body** property of the `message` parameter. Specifying both will return an HTTP 400 Bad Request error. - Specify either the `toRecipients` parameter or the **toRecipients** property of the `message` parameter. Specifying both or specifying neither will return an HTTP 400 Bad Request error. - Update the draft later to add content to the **body** or cha"
b1526,box.com,POST,/metadata_templates/schema#classifications,post_metadata_templates_schema#classifications,Add initial classifications,"When an enterprise does not yet have any classifications, this API call initializes the classification template with an initial set of classifications. If an enterprise already has a classification, the template will already exist and instead an API call should be made to add additional classifications."
b0113,github.com,DELETE,/repos/{owner}/{repo}/branches/{branch}/protection/restrictions/users,repos/remove-user-access-restrictions,Remove user access restrictions,"Protected branches are available in public repositories with GitHub Free and GitHub Free for organizations, and in public and private repositories with GitHub Pro, GitHub Team, GitHub Enterprise Cloud, and GitHub Enterprise Server. For more information, see [GitHub's products](https://docs.github.com/github/getting-started-with-github/githubs-products) in the GitHub Help documentation. Removes the ability of a user to push to this branch. | Type    | Description                                  "
b1161,atlassian.com,DELETE,/rest/api/3/resolution/{id},deleteResolution,Delete resolution,Deletes an issue resolution. This operation is [asynchronous](#async). Follow the `location` link in the response to determine the status of the task and use [Get task](#api-rest-api-3-task-taskId-get) to obtain subsequent updates. **[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg).
b0018,github.com,POST,/repos/{owner}/{repo}/git/commits,git/create-commit,Create a commit,Creates a new Git [commit object](https://git-scm.com/book/en/v1/Git-Internals-Git-Objects#Commit-Objects). **Signature verification object** The response will include a `verification` object that describes the result of verifying the commit's signature. The following fields are included in the `verification` object: | Name | Type | Description | | ---- | ---- | ----------- | | `verified` | `boolean` | Indicates whether GitHub considers the signature in this commit to be verified. | | `reason` |
b1413,trello.com,DELETE,/members/{idMember}/customBoardBackgrounds/{idBoardBackground},deleteMembersCustomBoardBackgroundsByIdMemberByIdBoardBackground,deleteMembersCustomBoardBackgroundsByIdMemberByIdBoardBackground(),
b1273,dracoon.team,PUT,/v4/user/account/customer,enableCustomerEncryption,Activate client-side encryption for customer,<h3 style='padding: 5px; background-color: #F6F7F8; border: 1px solid #AAA; border-radius: 5px; display: table-cell;'>&#128679; Deprecated since v4.24.0</h3> ### Use `POST /settings/keypair` API ### Description:   Activate client-side encryption for according customer. ### Precondition: Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; change config</span> required. ### Postcondition: Client-side encryption is enab
b0592,appcenter.ms,POST,/v0.1/apps/{owner_name}/{app_name}/transfer/{destination_owner_name},apps_transferOwnership,,Transfers ownership of an app to a different user or organization
b0890,keycloak.local,PUT,/{realm}/clients/{id},,Update the client,
b1267,dracoon.team,PUT,/v4/users/{user_id}/userAttributes,updateUserAttributes,Add or edit custom user attributes,"### Description:   Add or edit custom user attributes. <br/><br/><span style=""font-weight: bold; color: red;""> &#128679; **Warning: Please note that the response with HTTP status code 200 (OK) is deprecated and will be replaced with HTTP status code 204 (No content)!**</span><br/> ### Precondition: Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; change users</span> required. ### Postcondition: Custom user attribu"
b0147,github.com,DELETE,/projects/{project_id},projects/delete,Delete a project,Deletes a project board. Returns a `404 Not Found` status if projects are disabled.
b1088,atlassian.com,DELETE,/rest/api/3/issue/{issueIdOrKey}/worklog/{worklogId}/properties/{propertyKey},deleteWorklogProperty,Delete worklog property,"Deletes a worklog property. This operation can be accessed anonymously. **[Permissions](#permissions) required:**  *  *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project that the issue is in.  *  If [issue-level security](https://confluence.atlassian.com/x/J4lKLg) is configured, issue-level security permission to view the issue.  *  If the worklog has visibility restrictions, belongs to the group or has the role visibility is restricted to."
b0954,keycloak.local,DELETE,/{realm}/groups/{id}/role-mappings/realm,,Delete realm-level role mappings,
b1339,trello.com,PUT,/cards/{idCard}/pos,updateCardsPosByIdCard,updateCardsPosByIdCard(),
b1810,launchdarkly.com,POST,/projects/{projectKey}/flags/{featureFlagKey}/environments/{environmentKey}/approval-requests/{approvalRequestId},postApprovalRequest,Create an approval request for a feature flag config,
b0697,netbox.dev,PUT,/dcim/console-ports/,dcim_console-ports_bulk_update,,
b1330,trello.com,POST,/notifications/all/read,addNotificationsAllRead,addNotificationsAllRead(),
b1510,box.com,DELETE,/metadata_templates/enterprise/securityClassification-6VMVochwUWo/schema,delete_metadata_templates_enterprise_securityClassification-6VMVochwUWo_schema,Delete all classifications,Delete all classifications by deleting the classification metadata template.
b0498,appcenter.ms,POST,/v0.1/apps/{owner_name}/{app_name}/test_runs,test_createTestRun,,Creates a new test run
b0744,netbox.dev,DELETE,/dcim/power-feeds/,dcim_power-feeds_bulk_delete,,
b0946,keycloak.local,POST,/{realm}/clients/{id}/certificates/{attr}/generate,,Generate a new certificate with new key pair,
b1239,dracoon.team,POST,/v4/system/config/auth/radius,createRadiusConfig,Create RADIUS configuration,### Description:   Create new RADIUS configuration. ### Precondition: Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; change global config</span> and role <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128100; Config Manager</span> of the Provider Customer required. ### Postcondition: New RADIUS configuration is created. ### Further Informatio
