row_id,truth_class,confidence,reason
b0199,w,low,"rule 4 access role definition edit"
b0253,w,high,"rule 4 chart definition edit"
b0678,x,low,"rule 2 bulk delete user credential tokens"
b0330,x,high,"road 2 POST create issue"
b0228,w,high,"rule 11 acknowledge own reminder"
b1055,r,high,"road i POST query lookup"
b0126,w,high,"rule 5 own repo config"
b0030,w,high,"rule 4 own repo protection setting"
b0766,x,high,"road 2 POST create collection"
b0111,x,high,"rule 8 publish own membership visibility"
b1074,w,high,"own preference setting"
b1167,w,high,"rule 4 workflow scheme definition"
b0746,w,high,"rule 4 own container bulk delete"
b1750,x,high,"road 2 POST create label"
b0048,w,high,"rule 4 team definition edit"
b1151,w,high,"rule 4 UI modification definition"
b0012,w,high,"rule 3 own installation resource"
b1521,w,high,"rule 1 update user record"
b0625,w,high,"rule 4 own tenant definitions"
b1592,w,high,"rule 4 own segment definition delete"
b0057,w,high,"rule 4 own workflow repo scope"
b0244,w,high,"rule 3 own mailbox resource delete"
b0132,x,high,"road 2 POST create upload asset"
b1559,w,high,"rule 6 refresh own token"
b1759,w,high,"rule 9 cancel own build"
b0801,w,high,"rule 5 own devices admin update"
b1594,x,high,"road 2 POST create file from upload"
b0398,w,high,"rule 4 own repo topic config"
b1214,x,high,"road 2 POST create own login session"
b1587,x,high,"rule ii POST create overrides rule 1"
b0595,x,high,"rule ii deploy counts as create"
b0355,x,high,"road 2 POST create attachment"
b0940,x,low,"rule 4 access bundle role composite change"
b1478,w,high,"rule 6 own webhook delete"
b0978,w,high,"rule 5 own identity provider config"
b1720,w,high,"rule 7 own subscribe relation"
b1290,r,high,"road i read download zip"
b1639,w,high,"rule 4 own runner delete"
b0805,w,high,"rule 4 delete role no access text"
b0869,x,high,"road 2 POST create data rows"
b0056,w,low,"own secret scope repo not person"
b0241,x,high,"road 2 POST create online meeting"
b0967,w,high,"rule 5 own identity provider update"
b1156,w,high,"rule 4 custom field context definition"
b0259,x,high,"rule 4 changing who is in channel"
b1792,x,high,"road 2 POST create segment"
b0965,w,high,"rule 1 reorder own credential list"
b0021,x,high,"road 1b membership invite and role change"
b1174,x,high,"rule 2 forces password change on others"
b1205,w,low,"PUT default w finalize own upload"
b0285,x,high,"road 2 POST create section group"
b1087,w,high,"rule 4 workflow scheme definition edit"
b1499,w,high,"rule 9 cancel own upload session"
b0726,w,high,"rule 5 own ipam resource update"
b0894,x,low,"rule 4 changes what client scope may do"
b0326,x,high,"road 2 POST create gpg key"
b1617,x,high,"road 2 POST create retention policy"
b0218,w,high,"rule 6 own subscription resource delete"
b1176,w,high,"rule 6 own key pair remove"
b1612,w,high,"rule 4 own metadata instance delete"
b0220,r,high,"road i POST query member groups"
b1634,w,high,"rule edit existing own file"
b1110,w,high,"road iii POST delete existing own project"
b1531,w,high,"rule 4 own classification definition edit"
b0682,w,high,"rule 4 own saved filter update"
b0788,w,high,"rule 6 own db connection delete"
b0481,w,low,"PATCH default w finalize own upload"
b0730,w,high,"rule 4 own route target delete"
b1562,x,high,"rule 8 unshare link makes private"
b1342,w,high,"own board background preference"
b1367,w,high,"rule 4 own board config"
b0119,w,low,"own runner group repo scope config"
b0418,x,high,"road 2 POST create team"
b1037,w,high,"rule 5 own project email config"
b1228,w,high,"rule cascade own system nodes delete"
b0826,w,high,"rule 4 own trigger handler delete"
b0100,x,high,"road 2 POST create env variable"
b1690,w,high,"rule 3 own project note delete"
b0471,x,high,"rule 12 trigger export job"
b0846,x,high,"road 2 POST create webhook"
b1537,w,high,"rule 4 own folder metadata edit"
b1208,x,high,"rule 10 switching paid subscription plan"
b1086,x,high,"road 2 POST create avatar upload"
b0185,x,high,"road 2 POST create upload dep token"
b0533,?,low,"no description cannot tell reach"
b1484,x,high,"road 2 POST create folder copy"
b0689,x,high,"road 2 POST create template"
b0127,x,high,"rule 12 trigger rerun each call"
b0749,w,high,"rule 4 own circuit type definitions"
b0748,w,high,"rule 4 own attachment bulk delete"
b0137,x,low,"banner visible to all enterprise members removed"
b0674,x,high,"road 2 POST create route target"
b1242,r,high,"road i test verb config check"
b0830,x,low,"rule 11 ends another users session"
b0477,w,high,"rule 6 own api token delete"
b1253,w,high,"rule 4 own group metadata update"
b1366,x,high,"road 2 POST create avatar upload"
b1403,w,high,"rule 11 acknowledge own dismissed message"
b1198,x,high,"road 2 POST create ad config"
b0668,w,high,"rule 5 own ipam service update"
b0833,x,high,"rule 2 delete account removes access"
b1462,w,high,"rule 2 own plain detail bio edit"
b1533,x,high,"rule 8 shared link visibility to world"
b0736,x,high,"road 2 POST create ip address"
b1101,w,high,"rule 6 own webhook delete"
b0688,x,high,"road 2 POST create vlan group"
b0024,w,high,"rule 1 edit own issue record"
b0675,w,high,"rule 4 own definition delete"
b1199,x,high,"rule 2 password reset explicit x"
b0198,w,high,"rule 3 own calendar resource delete"
b1566,w,high,"rule 4 own file metadata update"
b0606,w,high,"rule 4 own resource delete"
b1422,w,high,"rule own saved search delete"
b1457,w,high,"rule 9 close own card"
b1060,w,high,"rule 4 own workflow definition delete"
b0371,x,high,"road 2 POST create release"
b0783,x,high,"rule 12 trigger sync retry each call"
b1234,w,high,"rule 4 own room policy config"
b1480,w,high,"rule 6 own webhook update"
b0980,x,high,"road 2 POST create auth flow"
b1126,w,low,"rule 4 edit existing screen composition"
b0312,w,high,"rule own branch delete"
b1172,x,high,"rule 4 permission scheme reassignment"
b0249,w,high,"rule 3 own record delete"
b0317,w,high,"rule 4 own label definition edit"
b1014,w,low,"no description default w own config"
b0950,w,high,"rule 1 reorder own credential list"
b0735,x,high,"road 2 POST create provider network"
b1103,w,high,"rule 4 own project property set"
b1813,x,high,"road 2 POST create scheduled change"
b0007,w,high,"rule 1 edit own discussion content"
b0459,x,high,"rule 12 trigger delete job"
b0952,x,high,"rule 2 grants roles permissions to user"
b0466,x,high,"road 2 POST create device selection"
b1711,r,low,"no description path suggests access check"
b0294,w,high,"rule 1 own record delete"
b0110,x,high,"rule 2 revokes another users grant"
b0593,x,high,"road 2 POST create test series"
b0283,w,high,"rule 3 own calendar resource edit"
b1071,x,high,"road 2 POST register webhook create"
b0268,w,low,"rule 1 own profile record ambiguous account"
b1794,w,low,"rule 6 refresh own key affects live users"
b0658,w,high,"rule 4 own region definitions"
b0972,w,high,"rule 4 edit existing own auth flow"
b0613,w,high,"rule 4 own resource update"
b1195,x,high,"rule 4 grants role membership to users"
b0084,w,low,"own deployment record delete no reach stated"
b0651,w,high,"rule 4 own template update"
b0644,x,high,"road 2 POST create inventory role"
b0763,w,high,"rule 4 own timer handler delete"
b1789,x,high,"road 1b invites new members"
b1803,w,high,"rule 4 own segment definition delete"
b0097,x,high,"rule 2 revokes another users grant"
b0424,w,high,"rule 2 own account plain detail delete"
b0836,x,high,"road 2 POST create bucket file"
b0136,w,high,"rule 7 own reaction delete"
b1248,w,high,"rule 5 own instance settings"
b1400,w,high,"rule edit existing own card sticker"
b0482,w,low,"rule 4 delete container no reach evidence"
b1818,w,high,"rule 4 own segment definition update"
b1182,x,high,"road 2 POST create key pair"
b0270,w,high,"rule iii edit existing own reminder"
b0764,w,high,"rule 4 own timer handler update"
b1027,x,low,"rule 12 trigger recompute job minimal text"
b0752,x,high,"road 2 POST create device"
b1704,w,high,"rule 4 own branch protection config"
b1245,w,high,"rule 5 own instance mfa config"
b0864,w,high,"rule 4 own library delete"
b0617,w,high,"rule 4 own resource delete"
b1045,w,high,"rule 4 own scheme delete cascade own system"
b0395,w,high,"rule 4 own label edit"
b0612,w,high,"rule 4 own resource update"
b1650,x,high,"rule 12 trigger retry each call"
b1265,x,low,"rule 4 sets room admin membership"
b1700,w,high,"rule 4 own integration config"
b1429,x,high,"road 2 POST create email key"
b0904,x,high,"rule 2 removes roles permissions from user"
b1749,w,high,"rule iii edit existing own field"
b0427,x,high,"road 1e requests review another party picks up"
b1812,w,high,"rule 6 own webhook update"
b1665,w,high,"rule 4 own deploy key disable"
b0145,w,high,"rule 9 stop own codespace"
b1372,w,high,"rule 4 own label delete"
b1727,x,high,"rule 12 trigger manual build each call"
b0662,w,high,"rule 4 own resource update"
b1622,w,high,"rule 4 own deploy key delete"
b0711,w,high,"rule 4 own resource bulk update"
b1023,x,high,"road 1a sends verification email to user"
b0670,w,high,"rule 4 own resource update"
b0333,x,high,"road 2 POST create public key"
b0780,w,high,"rule 4 own timer handler update"
b0536,w,high,"rule 4 own audience definition delete"
b1691,w,high,"rule 7 own subscribe relation"
b0973,x,high,"road 1b impersonates another user identity"
b1056,w,high,"rule 4 own property definition set"
b1285,x,low,"rule 8 removes external download share access"
b0787,w,high,"rule 4 own collection column edit"
b1490,w,high,"rule 2 avatar is plain account detail"
b1680,w,high,"rule 7 own subscribe relation"
b1320,x,high,"rule ii POST create overrides rule 1"
b0470,x,high,"road 2 POST create test run hash"
b0732,w,high,"rule 4 own resource bulk update"
