row_id,provider,method,path,operationId,summary,description
b1625,gitlab.com,PUT,/v3/projects/{id}/services/buildkite,putV3ProjectsIdServicesBuildkite,Set buildkite service for project,Set buildkite service for project
b0631,netbox.dev,DELETE,/virtualization/interfaces/,virtualization_interfaces_bulk_delete,,
b0453,appcenter.ms,DELETE,/v0.1/apps/{owner_name}/{app_name}/releases/{release_id}/groups/{group_id},releases_deleteDistributionGroup,,Delete the given distribution group from the release
b0859,clearblade.com,POST,/api/v/4/bucket_sets/{systemKey}/{deploymentName}/file/move,MoveBucketFile,FILES  - Moves a file to a new location within buckets.,Moves a file to a new location within buckets.
b0451,appcenter.ms,POST,/v0.1/orgs/{org_name}/teams,teams_createTeam,,Creates a team and returns it
b1798,launchdarkly.com,DELETE,/members/{memberId},deleteMember,Delete a team member by ID.,
b1519,box.com,POST,/groups,post_groups,Create group,Creates a new group of users in an enterprise. Only users with admin permissions can create new groups.
b1725,gitlab.com,POST,/v3/projects/fork/{id},postV3ProjectsForkId,Fork new project for the current user or provided namespace.,Fork new project for the current user or provided namespace.
b0747,netbox.dev,PATCH,/dcim/front-ports/,dcim_front-ports_bulk_partial_update,,
b0260,microsoft.com,DELETE,/groups/{group-id}/sites/{site-id}/termStore/sets/{set-id}/parentGroup/sets/{set-id1}/children/{term-id}/children/{term-id1},groups.sites.termStore.sets.parentGroup.sets.children.DeleteChildren,Delete navigation property children for groups,
b1307,dracoon.team,POST,/v4/provisioning/customers/{customer_id}/customerAttributes,setCustomerAttributes,Set customer attributes,<h3 style='padding: 5px; background-color: #F6F7F8; border: 1px solid #AAA; border-radius: 5px; display: table-cell;'>&#128679; Deprecated since v4.28.0</h3> ### Description:   Set custom customer attributes. ### Precondition: Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; change global config</span> required. ### Postcondition: Custom customer attributes gets set. ### Further Information: Batch function.   All 
b1240,dracoon.team,DELETE,/v4/user/subscriptions/download_shares/{share_id},unsubscribeDownloadShare,Unsubscribe Download Share from notifications,"<h3 style='padding: 5px; background-color: #F6F7F8; border: 1px solid #AAA; border-radius: 5px; display: table-cell;'>&#128640; Since v4.20.0</h3> ### Description:   Unsubscribe Download Share from notifications. ### Precondition: User with _""manage download share""_ permissions on target node. ### Postcondition: Download Share is unsubscribed.   Notifications for this Download Share are disabled. ### Further Information: None."
b0396,gitea.io,POST,/repos/{owner}/{repo}/mirror-sync,repoMirrorSync,Sync a mirrored repository,
b1527,box.com,POST,/legal_hold_policies,post_legal_hold_policies,Create legal hold policy,Create a new legal hold policy.
b1393,trello.com,PUT,/webhooks/{idWebhook}/callbackURL,updateWebhooksCallbackURLByIdWebhook,updateWebhooksCallbackURLByIdWebhook(),
b0822,clearblade.com,DELETE,/admin/settings/email-service,DeleteEmailSettings,2FA - Delete email settings,Deletes email communication settings. This endpoint is Admin only.
b1609,box.com,PUT,/folders/{folder_id}/watermark,put_folders_id_watermark,Apply watermark to folder,Applies or update a watermark on a folder.
b0028,github.com,PATCH,/repos/{owner}/{repo}/pre-receive-hooks/{pre_receive_hook_id},enterprise-admin/update-pre-receive-hook-enforcement-for-repo,Update pre-receive hook enforcement for a repository,"For pre-receive hooks which are allowed to be configured at the repo level, you can set `enforcement`"
b1455,trello.com,POST,/organizations,addOrganizations,addOrganizations(),
b0222,microsoft.com,PATCH,/me/appConsentRequestsForApproval/{appConsentRequest-id}/userConsentRequests/{userConsentRequest-id}/approval/steps/{approvalStep-id},me.appConsentRequestsForApproval.userConsentRequests.approval.UpdateSteps,Update the navigation property steps in me,
b0162,microsoft.com,PATCH,/print/reports/authenticationMethods,print.reports.UpdateAuthenticationMethods,Update the navigation property authenticationMethods in print,
b1606,box.com,PUT,/files/{file_id}/metadata/{scope}/{template_key},put_files_id_metadata_id_id,Update metadata instance on file,"Updates a piece of metadata on a file. The metadata instance can only be updated if the template has already been applied to the file before. When editing metadata, only values that match the metadata template schema will be accepted. The update is applied atomically. If any errors occur during the application of the operations, the metadata instance will not be changed."
b1576,box.com,PUT,/metadata_templates/enterprise/securityClassification-6VMVochwUWo/schema#delete,put_metadata_templates_enterprise_securityClassification-6VMVochwUWo_schema#delete,Delete classification,"Removes a classification from the list of classifications available to the enterprise. This API can also be called by including the enterprise ID in the URL explicitly, for example `/metadata_templates/enterprise_12345/securityClassification-6VMVochwUWo/schema`."
b1217,dracoon.team,DELETE,/v4/roles/{role_id}/groups,revokeRoleGroups,Revoke granted role from group(s),"### Description:   Revoke granted group(s) from a role. ### Precondition: Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; grant permission on desired role</span> required.   For each role, at least one non-expiring user **MUST** remain who may grant the role. ### Postcondition: One or more groups will be removed from a role. ### Further Information: None."
b0564,appcenter.ms,POST,/v0.1/apps/{owner_name}/{app_name}/analytics/audiences/definition/test,Analytics_TestAudience,,Tests audience definition.
b0741,netbox.dev,DELETE,/tenancy/contact-assignments/,tenancy_contact-assignments_bulk_delete,,
b0329,gitea.io,POST,/repos/{owner}/{repo}/issues/{index}/stopwatch/stop,issueStopStopWatch,Stop an issue's existing stopwatch.,
b1596,box.com,PUT,/files/{file_id}#remove_shared_link,put_files_id#remove_shared_link,Remove shared link from file,Removes a shared link from a file.
b0834,clearblade.com,POST,/admin/triggers/handlers/{systemKey}/{name},CreateTrigger,DEVELOPER - Create trigger handler,Creates a new trigger handler.
b0714,netbox.dev,DELETE,/extras/journal-entries/,extras_journal-entries_bulk_delete,,
b1298,dracoon.team,POST,/v4/uploads/{token},uploadFileByTokenAsMultipart_1,Upload file,### Description:   Upload a (chunk of a) file. ### Precondition: Valid upload token. ### Postcondition: Chunk uploaded. ### Further Information: Range requests are supported.   Following `Content-Types` are supported by this API: * `multipart/form-data` * provided `Content-Type` For both file upload types set the correct `Content-Type` header and body.   ### Examples:   * `multipart/form-data` ``` POST /api/v4/uploads/{token} HTTP/1.1 Header: ... Content-Type: multipart/form-data; boundary=----W
b1479,box.com,POST,/oauth2/token,post_oauth2_token,Request access token,Request an Access Token using either a client-side obtained OAuth 2.0 authorization code or a server-side JWT assertion. An Access Token is a string that enables Box to verify that a request belongs to an authorized session. In the normal order of operations you will begin by requesting authentication from the [authorize](#get-authorize) endpoint and Box will send you an authorization code. You will then send this code to this endpoint to exchange it for an Access Token. The returned Access Toke
b0799,clearblade.com,PUT,/admin/user/{systemKey},UserChangeUserInfo,DEVELOPER - Change user information and permissions,Changes any colomn in users table and update password or permissions of the specified user.
b0212,microsoft.com,DELETE,/teamTemplateDefinition/{teamTemplateDefinition-id}/teamDefinition/schedule/timeCards/{timeCard-id},teamTemplateDefinition.teamDefinition.schedule.DeleteTimeCards,Delete navigation property timeCards for teamTemplateDefinition,
