row_id,truth_class,confidence,reason
b1476,w,high,"ii plain create of folder lock"
b1194,r,high,"i url generated and returned not stored"
b0546,x,high,"delete method no trash"
b1549,w,high,"iii edits existing promotes version"
b0452,w,high,"patch default update"
b1153,w,high,"ii plain create field"
b0025,w,high,"put default dismiss settable back"
b1308,x,high,"b revokes oauth authorizations"
b1733,w,low,"ii plain create comment"
b0539,w,high,"ii plain create branch config"
b0318,w,high,"ii plain create label addable back"
b0820,x,high,"delete method no trash"
b0468,w,high,"ii plain create release"
b1755,x,high,"f cancel loses running progress"
b0867,r,high,"read only auth check"
b1067,r,high,"i check query jql"
b0090,w,high,"patch default update asset"
b1671,x,high,"delete method no trash"
b0331,w,high,"put default update file"
b0245,w,high,"patch default update assignment"
b0542,x,high,"delete method no trash"
b1213,w,high,"put default update webhook"
b1442,w,high,"ii plain create checklist"
b1168,x,high,"delete method bulk delete"
b0692,x,high,"delete method no trash"
b1656,w,high,"put default update group"
b0359,x,high,"delete method no trash"
b0277,w,low,"iii edits existing priorities"
b1304,w,high,"ii plain create tag"
b1257,w,high,"put default update metadata"
b0383,x,high,"delete method wins on membership removal"
b0023,w,high,"ii plain create pages site"
b1738,x,high,"delete method no trash"
b0032,w,high,"ii plain create label"
b0061,x,high,"delete method no trash"
b1807,x,high,"b resets credential secret key"
b1118,w,high,"put default updates or creates option"
b1373,w,high,"put default update name"
b0130,w,high,"patch default creates updates removes connections"
b1595,x,high,"a cannot be undone stated"
b1641,w,high,"ii plain create group"
b1160,w,high,"put default update property"
b0031,w,low,"editable banner text settable back"
b0986,w,high,"ii plain create token"
b0603,w,high,"ii plain create template"
b1043,w,high,"ii plain create link type"
b1482,w,high,"cascade of edits stays w"
b0223,w,high,"patch default update app"
b0645,w,high,"patch default update bay"
b0247,x,high,"delete method no trash"
b0124,x,high,"e triggers export job"
b0657,w,high,"put default update group"
b0544,x,high,"c sends invite notification"
b0660,w,high,"ii plain create port"
b1254,x,high,"delete method no trash"
b0774,x,high,"e retries triggers job"
b0460,x,high,"e runs test job"
b0338,w,high,"ii plain create org"
b0150,w,high,"ii plain create blob"
b1780,w,high,"ii plain create project"
b1028,x,high,"delete method no trash"
b1417,w,high,"put default update checklist"
b1314,x,high,"a deletes group no restore"
b0094,w,high,"put default create or update secret"
b0935,w,high,"ii plain create group"
b1649,x,high,"delete method no trash"
b1022,w,high,"put default update role"
b0759,w,high,"ii plain create db connection"
b0998,x,high,"delete method no trash"
b1437,w,high,"toggle read unread has opposite"
b1633,w,high,"put default set service"
b1435,w,high,"ii plain create card"
b1210,w,high,"ii plain create idp config"
b1525,w,high,"restores file reversible action"
b0194,x,high,"delete method no trash"
b0860,x,high,"b resets password credential"
b1225,w,low,"ii plain create emergency code returned"
b1431,w,high,"ii plain create list"
b1017,w,high,"ii plain create client"
b1033,w,high,"put default update priority"
b0380,w,high,"ii plain create milestone"
b0885,x,high,"delete method no trash"
b0733,w,high,"put default bulk update"
b0956,x,high,"e imports from outside source"
b0515,x,high,"delete method no trash"
b1006,w,high,"put default update user"
b0770,w,high,"put default update rows"
b1483,x,high,"delete method wins on assignment removal"
b0225,x,high,"delete method no trash"
b0707,w,high,"patch default partial update"
b0622,w,high,"ii plain create asn"
b0627,w,high,"patch default partial update"
b1741,w,high,"ii plain create emoji award"
b0401,w,high,"ii plain create time entry"
b0413,w,high,"patch default update settings"
b0566,x,high,"delete method no trash"
b0960,x,high,"delete method wins on composite removal"
b1491,x,high,"c sends invite email"
b0629,w,high,"ii plain create link"
b1784,r,high,"i list query conflicts read"
b0438,w,high,"ii plain create reaction"
b0737,w,high,"ii plain create location"
b0495,w,low,"stopping cancel of pending request"
b1283,x,high,"a deletes share no restore"
b0206,w,high,"ii plain create property"
b1550,w,high,"ii plain create classification"
b0621,w,high,"put default bulk update"
b1444,w,high,"put default update pref"
b0661,w,high,"ii plain create aggregate"
b1752,w,high,"put default update project"
b1044,x,high,"delete method no trash"
b1177,w,low,"put default sets key pair"
b0505,x,high,"delete method no trash"
b1497,w,low,"ii plain create shared link reversible"
b0055,x,high,"e re run failed jobs"
b0502,w,high,"put default update device set"
b1585,x,high,"c resends sign request email"
b1353,w,high,"toggle closed has opposite"
b1322,w,high,"toggle favorite has opposite"
b0033,w,high,"ii plain create gist"
b0474,x,high,"delete method no trash"
b1564,w,high,"ii plain create exemption"
b1801,x,high,"delete method no trash"
b0724,x,high,"delete method no trash"
b1244,w,high,"toggle subscribe unsubscribe"
b1148,x,low,"delete method no restore named"
b0599,w,high,"ii plain create membership"
b1192,w,high,"put default update webhook"
b1189,w,high,"iii finalizes upload existing session"
b0289,x,high,"delete method wins on member removal"
b1567,x,high,"a permanently deletes comment"
b1227,r,high,"i url generated and returned not stored"
b0409,w,high,"ii plain create review"
b1694,w,high,"ii plain create project"
b0693,w,high,"put default bulk update"
b0296,w,high,"ii plain create schedule"
b1384,w,low,"editing plain settings mark viewed"
b0872,x,high,"delete method no trash"
b0753,w,high,"ii plain create trigger"
b1046,w,high,"ii create or update link"
b1276,w,high,"put default update share"
b1181,x,high,"delete method no trash"
b0069,w,high,"put default replaces list settable"
b1070,w,high,"ii plain create category"
b1716,r,high,"i validation read only"
b0911,w,high,"iii edits existing priority order"
b0997,x,high,"a deletes realm no restore"
b1105,x,high,"delete method no trash"
b1503,w,high,"ii plain create upload session"
b1397,w,high,"ii plain create calendar key"
b0257,x,high,"delete method no trash"
b0944,x,low,"delete method default no text"
b0051,x,high,"delete method no trash"
b0120,x,high,"e triggers configuration process"
b0128,w,high,"put default add to list"
b1347,w,high,"put default update label name"
b1404,x,high,"delete method no trash"
b1390,x,high,"a deletes org no restore"
b0394,x,high,"e merge cannot be undone"
b0309,x,high,"delete method wins on subscription removal"
b0786,x,low,"unsure ambiguous operation tighter"
b0311,x,high,"e runs cron job"
b1466,w,high,"put default update pref"
b0042,x,high,"b revokes token"
b0530,w,high,"patch default update role"
b0961,x,low,"clears data matches x verb"
b1134,w,high,"put default creates or updates pref"
b1695,w,high,"ii plain create email"
b1250,w,high,"put default change policy"
b1113,x,high,"delete method no trash"
b1619,w,high,"put default set service"
b0009,w,high,"toggle enable disable has opposite"
b0823,x,high,"delete method matching query"
b0900,w,high,"put default update provider"
b1112,x,high,"delete method no trash"
b0348,x,high,"delete method no trash"
b1051,w,high,"put default update comment"
b1287,w,high,"iii finalizes upload existing session"
b1313,w,high,"put default update config"
b1058,w,high,"post removing mapping allowed not delete"
b1368,x,high,"delete method no trash"
b0734,w,high,"patch default partial update"
b0497,w,high,"ii plain create deployment"
b1132,w,high,"put default change owner settable"
b1379,w,high,"put default update webhook"
b1504,w,high,"ii plain create status"
b0403,w,high,"toggle watch unwatch"
b1097,w,high,"ii plain create property"
b0876,w,high,"ii plain create anon session token"
b1109,x,high,"a deletes field even from trash"
b0320,w,high,"patch default edit org"
b1748,x,high,"delete method no trash"
b1106,x,high,"delete method no trash"
b0449,w,high,"patch default update milestone"
b0703,w,high,"put default bulk update"
b1726,w,high,"ii plain create upload"
b0313,x,high,"delete method no trash"
b0157,w,low,"toggle hold remove hold implied opposite"
b1762,w,high,"editing plain flag settable"
b0462,w,high,"patch default partial update"
b1539,x,high,"b terminates sessions"
b0353,w,high,"ii plain create email"
