row_id,truth_class,confidence,reason
b0990,x,high,"b generates new secret rotates credential"
b0981,w,high,"PUT default edits role"
b0884,x,high,"a deletes role no restore"
b0164,x,high,"a deletes property no restore"
b0545,x,high,"DELETE removes app from team no restore"
b1398,w,high,"PUT default toggle subscribed"
b0391,w,high,"PATCH default edits comment"
b1433,w,high,"PUT default edits pref locale"
b0037,w,high,"toggle lock has unlock opposite"
b0041,x,high,"a deletes protection no restore"
b0807,w,high,"PUT default edits settings"
b0509,w,high,"PATCH default edits release metadata"
b1583,x,high,"DELETE removes member no restore"
b0060,w,high,"PUT default sets labels"
b1676,x,low,"DELETE method default no restore named"
b0683,w,high,"ii plain create of virtual chassis"
b0011,w,high,"PUT default replaces topics"
b1696,w,high,"PUT default edits note"
b1341,w,high,"ii plain create of webhook"
b0074,w,high,"ii plain create of reaction"
b0152,w,high,"ii plain create of hostedContents"
b0567,w,low,"PATCH default update org mismatched desc"
b1599,x,high,"a deletes email alias no restore"
b1735,w,high,"toggle enable has disable opposite"
b1712,x,high,"a deletes email no restore"
b1715,w,high,"ii plain create of note"
b1073,w,high,"PUT default edits config"
b1096,w,high,"PUT default edits screen"
b0994,w,high,"PUT default edits scope"
b1362,w,high,"PUT default edits organization"
b1411,w,high,"PUT default edits label name"
b0791,w,high,"PUT default bulk edit devices"
b0392,x,high,"DELETE removes subscription method wins"
b1035,r,high,"i POST that only reads watched status"
b1793,w,high,"ii plain create of relay config"
b0261,w,high,"PATCH default edits handler"
b1183,w,high,"PUT default edits file metadata"
b0585,r,high,"i POST that only reads analytics counts"
b1613,w,high,"PUT default edits shared link"
b1766,w,high,"ii plain create of emoji award"
b1212,x,high,"a deletes AD config no restore"
b0310,w,high,"ii plain create of comment"
b0399,w,high,"ii plain create adopt repository"
b0541,w,high,"ii plain create of trial subscription"
b0899,w,high,"iii POST edits existing execution config"
b0161,x,high,"a deletes payment method no restore"
b0862,x,low,"b creates rotating device key credential"
b0230,x,low,"unsure record decision defaults tighter x"
b1777,w,high,"PATCH default edits list targets"
b0211,x,high,"a deletes extension no restore"
b0620,w,high,"PUT default edits custom link"
b1753,w,high,"PUT default sets service config"
b1578,w,high,"ii create task assignment assign has unassign"
b0614,x,high,"a deletes console-server-port no restore"
b1099,w,high,"PUT default edits field value"
b0725,w,high,"PATCH default bulk edits cluster types"
b0777,w,low,"PUT default edits db credentials settable back"
b1786,w,high,"ii plain create of environment"
b0817,x,low,"c sends test email notification"
b0895,x,high,"b resets password credential"
b0360,x,high,"DELETE conceals membership method wins"
b1406,w,low,"iii POST edits notification read state"
b0513,w,high,"ii plain create upload file"
b0346,w,high,"PUT default toggle publicize has conceal opposite"
b0104,x,high,"a deletes git ref no restore"
b1590,x,high,"b revokes access token credential"
b1288,w,high,"ii plain create of comment"
b1116,x,high,"a deletes issue no restore"
b0751,w,high,"ii plain create of device"
b0824,x,high,"a deletes adapter no restore"
b1800,x,high,"a deletes feature flag no restore"
b0205,w,high,"PATCH default edits synchronization"
b0640,w,high,"ii plain create of port template"
b0265,x,high,"c sends reminder notification"
b1624,x,high,"a deletes snippet no restore"
b0258,x,high,"c forwards sends notification message"
b0982,x,high,"c sends email to user"
b1030,w,high,"PUT default edits remote link"
b1327,w,high,"PUT default edits label name"
b0271,w,high,"toggle disable has enable opposite"
b1816,x,high,"b resets secret key credential"
b1580,w,high,"ii plain create of terms of service"
b1603,x,high,"a deletes classification no restore"
b1203,x,high,"a deletes upload shares no restore"
b1488,w,high,"ii plain create upload session"
b0897,x,high,"a DELETE default deletes group"
b0430,r,high,"i POST that only renders returns not stored"
b0717,x,high,"a deletes template no restore"
b0475,w,high,"iii POST edits sets avatar"
b1389,w,high,"toggle archive has unarchive opposite"
b1543,x,low,"f cancels sign request cannot reopen"
b0191,w,high,"PATCH default edits shared insight"
b1719,x,high,"DELETE removes fork relationship method wins"
b0332,w,high,"PUT default adds collaborator settable back"
b0026,w,high,"PATCH default edits milestone"
b1261,x,high,"a deletes RADIUS config no restore"
b1682,w,high,"PUT default sets service config"
b0708,x,high,"a bulk deletes templates no restore"
b0928,w,high,"iii POST edits priority order"
b0308,x,high,"DELETE removes review requests method wins"
b0082,w,high,"ii plain create of review comment"
b0715,w,high,"PATCH default bulk edits assignments"
b1338,x,high,"DELETE removes checkitem method wins"
b1514,x,high,"a deletes legal hold policy no restore"
b1805,w,high,"PATCH default edits relay config"
b0358,w,low,"stopping scheduled action can restart"
b1511,w,high,"ii plain create assignment assign unassign opposite"
b0532,x,high,"a deletes invitation no restore"
b1765,w,high,"toggle block has unblock opposite"
b0004,x,high,"a b deletes ssh key credential no restore"
b0601,w,high,"PUT default bulk edits rack roles"
