row_id,truth_class,confidence,reason
b1078,w,high,w edits scheme assignment settable back
b0015,w,high,w edits membership settable back
b1520,w,low,D98 ruling: comment/reaction is w
b1237,x,high,DELETE method wins no restore
b1142,x,high,a deletes own record no restore
b1019,w,high,PUT default w method floor
b0065,w,high,ii plain create of token
b0106,x,high,DELETE method wins removes assignees
b1653,w,high,w sets service config
b0845,w,high,w updates library settable back
b0767,x,high,a deletes system no restore
b0425,x,high,DELETE method wins removes member
b0985,w,high,w updates group settable back
b0175,r,high,i validates naming policy
b0879,w,high,iii edits execution priority
b0512,x,high,a deletes device set no restore
b0977,x,high,b terminates all sessions
b0507,x,high,DELETE method wins clears releases
b0755,w,high,ii plain create of timer
b1333,w,high,w edits board pref settable back
b0181,w,high,w updates axes settable back
b0411,x,high,b rotates client secret
b1721,w,high,ii plain create of file
b0229,w,high,ii plain create property
b1672,w,high,w resets field settable back
b1409,w,high,w edits checkitem name
b1615,w,high,w edits shared link settable back
b1756,w,low,w grants access settable back
b0773,w,high,ii plain create of user
b1631,x,high,DELETE method wins removes variable
b0649,w,high,ii plain create available-vlan
b0812,w,high,ii plain create data rows
b0882,w,high,ii import into own store
b1518,x,high,explicit cannot be undone
b1541,x,high,DELETE method wins removes task
b0372,x,high,a deletes key no restore
b0842,w,high,w updates edge template
b1501,x,high,DELETE method wins removes assignment
b0160,w,high,w updates format settable back
b1243,w,high,ii upload counts as create
b0610,w,high,w bulk update settable back
b1108,w,high,w updates draft settable back
b1197,w,high,ii upload finalize counts as create
b1003,w,high,ii set or create child
b0177,w,high,w updates format settable back
b0932,x,high,DELETE method wins no restore
b0006,x,high,explicit cannot undo this action
b1263,w,high,toggle encrypt has named opposite disable
b1774,x,high,a deletes user no restore
b1246,w,high,w edits assignment status settable back
b1186,w,high,toggle subscribe unsubscribe named
b1077,w,high,ii plain create copy
b1667,w,high,ii plain create star relation
b1140,r,high,i validates jql query
b0503,x,high,DELETE method wins deletes crash
b0083,w,high,toggle follow unfollow settable back
b0216,x,high,DELETE method wins no restore
b1666,w,high,w updates variable settable back
b1016,x,high,a deletes user no restore
b1294,x,high,c sends password reset email
b1723,w,high,w updates label settable back
