row_id,truth_class,confidence,reason
b1647,w,high,ii plain create emoji award
b0062,x,high,DELETE removes label method wins x
b0324,x,high,a deletes comment no restore
b0784,w,high,ii plain create dev account
b0828,w,high,w edits shared cache settings
b0059,x,high,a deletes card no restore
b0017,w,high,ii plain create ssh signing key
b1658,w,high,w edits snippet
b0264,x,high,a deletes nav property no restore
b1136,w,high,ii plain create attachment
b0659,w,high,w edits export template
b1370,w,high,w edits permission level setting
b0538,w,high,ii plain create device set
b0340,w,high,ii plain create hook
b1410,x,high,DELETE removes label method wins x
b1621,x,high,a deletes email no restore
b1131,w,high,ii plain create screen tab
b1041,w,high,w assigns field context settable back
b1424,w,high,w edits label name setting
b0494,x,high,a deletes device no restore
b0740,x,high,a deletes journal entry no restore
b0116,w,high,ii plain create email
b1249,w,high,w edits syslog settings
b1121,w,high,w sets field default settable back
b0467,x,high,a deletes release no restore
b0319,x,high,b revokes access token
b0781,x,high,b rotates system secret
b0068,w,high,w edits branch protection settings
b0123,w,high,ii plain create reaction
b0144,w,high,w edits team repo permission settable back
b0029,x,high,DELETE removes reaction method wins x
b1236,w,high,w edits system settings
b1401,w,high,ii create adds label to card
b1145,x,high,a deletes ui modification no restore
b1659,w,high,w sets jira service config
b0713,w,high,w edits fhrp assignments
b0839,x,high,a deletes sms settings no restore
b1540,w,high,ii plain create segment
b0576,w,high,ii plain create upload session
b0910,w,high,w adds role mapping settable back
b0288,w,high,w edits group assignments
b1316,w,high,w edits user account
b0534,w,high,w edits team
b0013,x,high,a deletes runner group no restore
b0209,w,high,w edits retention event
b1764,w,high,w sets service config
b0089,x,high,b revokes public key credential
b0835,x,high,c publishes message to topic
b0300,x,high,a deletes term children no restore
b1473,w,high,toggle setting has opposite
b1293,w,low,w resets webhook lifetime setting
b0421,w,high,w edits branch protection
b0570,x,high,DELETE removes user method wins x
b1323,x,high,a deletes keypair no restore
b1538,w,high,ii plain create file upload
b1545,w,high,ii plain create report
b1579,w,high,w edits segment
b0608,x,high,a deletes contacts no restore
b1500,w,high,ii plain create copied file request
b1664,w,high,w edits user
b1637,w,high,w edits issue
b0487,w,high,ii plain create symbol upload
b0676,x,high,a deletes template no restore
b1795,w,high,ii plain create destination
b0535,w,high,w edits team app permission settable back
b1184,x,high,b revokes oauth approval consent
b0892,w,low,ii plain create component sparse text
b1517,x,low,DELETE may be permanent per settings tighter x
b1264,w,high,ii plain create upload channel
b1152,w,high,ii plain create permission grant
b1376,x,high,a deletes card no restore
b1335,w,high,w edits board description
b1180,x,high,c sends email link
b0043,x,high,e triggers workflow run
b0363,x,high,a deletes wiki page no restore
b1502,x,high,a deletes user no restore
b1355,x,high,DELETE removes vote method wins x
b0636,w,high,w edits platform
b1698,w,high,w edits notification settings
b1660,w,high,w edits merge request
b1328,x,high,DELETE removes member method wins x
b0078,x,low,e syncs fork with upstream
b1485,w,high,ii plain create cascade policy
b1778,x,high,a deletes custom role no restore
b0775,x,high,b revokes device keys
b0962,x,high,e imports realm data
b0881,w,high,w adds scope mapping settable back
b0197,x,low,unsure dismiss reminder not undoable tighter x
b0202,w,high,w edits acceptance record
b1202,x,high,DELETE revokes role method wins x
b1305,w,high,w edits idp config
b0388,x,high,DELETE removes team from repo method wins x
b0971,x,high,DELETE removes scope method wins x
b1809,x,high,a deletes scheduled change no restore
b1375,w,high,w edits preference
b0436,w,high,w edits attachment
b0906,w,high,w adds composite roles settable back
b0797,w,high,w edits webhook
b0432,w,high,ii plain create reaction
b1080,w,high,w edits category
b1076,x,high,DELETE removes user from group method wins x
b0072,x,high,a deletes package version no restore
b0192,w,high,w edits hosted content
b0016,w,high,w sets branch protection setting settable back
b1141,w,high,ii plain create workflow scheme
b1235,w,high,w sets profile attributes settable back
b0115,w,high,w sets actions permissions
b1321,w,high,toggle notification channels has opposite
b1791,w,low,w copies flag config settable back
b0109,x,low,e triggers webhook test dispatch
b0856,w,high,w edits device info
b1806,w,low,w edits token settings unsure rotate
b0583,w,high,w edits store
b0446,x,high,a deletes release no restore
b1434,w,high,ii plain create board star
b0454,w,high,w edits invitation permission
