row_id,truth_class,confidence,reason
b0979,w,high,ii plain create of mapper
b1645,w,high,ii plain create of note
b0052,x,high,DELETE method wins no restore named
b1432,x,high,DELETE method wins no restore named
b1272,x,high,a permanently removes irreversible
b0739,w,high,PUT default w
b1282,w,high,iii moves node edit-like
b0075,x,high,a deletes no restore named
b1686,w,high,PUT default w
b1754,x,high,DELETE method wins no restore named
b0463,w,high,membership change settable back
b0639,w,high,PATCH default w
b0099,w,high,ii plain create of reaction
b1337,x,high,DELETE method wins no restore named
b1026,w,high,ii plain create gadget
b0810,x,high,b invalidates session token
b0361,x,high,a deletes repo no restore
b1059,x,high,DELETE method wins no restore named
b1262,x,high,c sends email to user
b0525,w,high,ii plain create of token
b0719,w,high,PATCH default w
b0143,x,high,DELETE method wins no restore named
b0917,x,low,e triggers push dispatches policy
b0925,w,low,PUT default w text unclear
b0578,w,high,PUT default w
b0278,r,high,i POST calculation returns value
b1758,w,high,w stops something restartable
b0861,w,high,ii plain create of system
b1506,w,high,ii plain create collaboration
b0114,w,high,toggle block has unblock
b1570,w,high,PUT default w
b1697,x,high,e creates pipeline runs job
b0054,x,high,DELETE method wins no restore named
b0765,w,high,ii plain create of service
b1709,w,high,iii moves board list edit
b1149,x,high,DELETE method wins no restore named
b0569,w,high,ii plain create of asset
b1602,w,high,ii plain create file version
b1091,w,high,PUT default w
b1737,w,high,ii plain create of hook
b1343,w,high,PUT default w
b1231,x,high,DELETE method wins even for membership removal
b0252,w,high,PATCH default w
b0139,w,high,ii plain create of token
b0721,w,high,ii plain create
b1356,w,high,PUT default w
b1345,x,high,DELETE method wins no restore named
b1396,w,high,PUT default w
b1162,w,high,w adds notification config settable back
b0210,r,high,i POST read-only returns data
b0526,w,high,membership change settable back
b0915,x,high,DELETE default method
b0443,x,high,DELETE resets removes no restore
b1419,w,high,PUT default w
b1012,w,high,ii plain create client scope
b1745,w,low,ii create-like commit revertible
b0722,x,high,DELETE default bulk delete
b0003,x,low,DELETE method wins over toggle list rule
b0227,r,high,i POST report read-only
b0632,w,high,PUT default w
b1799,x,high,b rotates credential key
b1535,w,high,ii plain create classification
b0908,w,high,PUT default w
b1439,w,low,PUT default w session update not revoke
b1371,w,high,PUT default w
b0133,x,low,e approves triggers deployment run
b1586,w,high,PUT default w
b1740,x,high,e re-runs build job
b0163,w,high,PATCH default w
b0563,w,high,w removes membership via POST settable back
b0918,r,low,i POST converts no clear store
b0865,w,high,toggle disable has enable
b0796,x,high,b resets password credential
b1588,w,high,ii plain create update avatar
b0933,w,high,ii plain create mapper
b0597,x,high,DELETE method wins no restore named
b1548,w,high,restore action reverses prior delete
b1742,w,high,PUT default w
b1057,w,high,ii plain create field configuration
b1513,x,low,c creates shared link exposes resource
b0492,w,high,ii plain create of app
b0246,w,high,ii plain create property
b0279,w,high,PATCH default w
b1670,x,high,DELETE method wins no restore named
b1528,w,low,w primary edit rename move lock
b0936,r,high,i POST export read-only no store change
b1547,w,high,ii plain create skill cards
b1661,w,high,PUT default w
b0754,w,high,PUT default w update service
b0046,w,high,ii plain create variable
b0339,w,high,PATCH default w
b0811,w,high,ii plain create of token
b0093,w,high,ii plain create team
b0655,w,high,ii plain create contact
b0912,w,high,PUT default w
b1324,w,high,ii plain create sticker
b0893,x,high,DELETE method wins no restore named
b1530,w,high,restore explicitly named
b0154,w,high,PATCH default w
b0172,w,high,ii plain create property
b0379,w,low,ownership change settable back via re-transfer
b1095,x,high,DELETE method wins no restore named
b0665,w,high,PATCH default w
b0266,x,low,c accept sends response notifies organizer
b1430,x,high,DELETE method wins no restore named
b0485,w,high,toggle enable has disable
b0630,w,high,PUT default w
b1165,w,high,PUT default w
b0499,w,high,w removes membership via POST settable back
b0635,w,high,ii plain create site group
b1117,w,high,PUT default w sets property
b0598,w,high,PATCH default w
b0101,x,high,a cascade delete confirmed
b0122,x,high,DELETE method wins no restore named
b0276,w,high,ii plain create calendar group
b0118,w,high,PUT default w replaces group info
b1211,w,high,ii plain create webhook
b1546,w,high,ii plain create task
b0450,x,high,DELETE method wins no restore named
b1050,r,high,i POST converts returns result
b0149,w,high,ii plain create registration token
b0322,w,high,ii plain create hook
b1591,x,high,DELETE method wins no restore named
b1776,w,low,w PATCH default configures targets
b0988,w,high,PUT default w
b1374,w,high,ii plain create session token
b1554,x,low,ambiguous permanent or trash tighter x
b1402,w,high,PUT default w
b0641,w,high,ii plain create wireless lan group
b1008,w,high,ii plain create copy of flow
b0351,x,high,DELETE method wins no restore named
b1306,w,high,PUT default w
b0086,w,high,restore explicitly named
b1138,x,high,DELETE method wins no restore named
b0552,w,low,declined invitation status change
b1657,w,high,PUT default w
b1571,r,high,i POST search read-only
b0966,x,high,DELETE method wins no restore named
b0680,x,high,DELETE method wins no restore named
b0400,x,high,DELETE method wins no restore named
b1034,w,high,iii updates custom field values
b1636,x,high,DELETE method wins no restore named
b1395,w,high,PUT default w
b0376,x,high,c sends to inbox
b0995,x,high,DELETE method wins no restore named
b1775,w,high,ii plain create subscription
b1325,x,high,DELETE method wins no restore named
b0964,r,high,i POST download read-only
b0600,x,high,DELETE method wins no restore named
b1336,w,high,PUT default w
b1085,w,high,restore explicitly named
b0901,x,high,e triggers sync job
b0843,w,high,ii plain create shared cache
b1065,r,high,i POST returns data read-only
b0653,w,high,PUT default w
b1005,w,low,PUT default w text unclear
b0405,w,high,w adds team via PUT settable back
b1428,w,high,ii plain create update logo
b0183,w,high,PATCH default w
b0362,x,high,DELETE method wins no restore named
b1119,w,high,w assignment settable back
b1640,w,high,toggle enable has disable
b0516,x,high,DELETE method wins no restore named
b1584,x,high,DELETE method wins no restore named
b1705,w,high,w stops something restartable
b0098,x,high,a cascade delete confirmed
b0571,w,high,ii plain create device set
b1689,x,high,DELETE method wins no restore named
b1474,x,high,DELETE method wins no restore named
b0434,w,high,ii plain create fork repo
b1031,w,high,ii plain create user
b0158,x,high,DELETE method wins no restore named
b0685,x,high,DELETE method wins no restore named
b0975,w,high,PUT default w
b0927,w,high,ii plain create role
b0441,w,high,PATCH default w
b1082,w,high,w removes context assoc via POST settable back
b0321,w,high,PATCH default w
b1275,w,high,ii plain create download share
b1394,w,high,PUT default w
b0306,w,high,ii plain create repo from template
b0108,x,high,c redelivers sends webhook payload
b0850,w,high,ii plain create of config
b0709,w,high,PUT default w
b1158,x,low,DELETE method wins no restore named
b0827,w,high,ii plain create timer handler
b0387,x,high,DELETE method wins no restore named
b0490,x,low,e rollback triggers deployment release
b1223,x,high,b revokes access permissions
b1529,w,high,PUT default w
b0700,w,high,ii plain create custom field
b1173,x,high,a explicitly deletes rules despite PUT
b1804,w,high,toggle enable disable flag
b1312,x,high,c sends email link
b1104,w,high,PUT default w
b0336,w,high,w sets field settable back
b0518,w,high,ii plain create upload
b1684,x,high,DELETE default deletes branches
b1329,w,high,ii plain create comment
b0435,w,low,declined transfer status change
b1171,w,high,toggle archive has restore unarchive
b0125,w,high,PATCH default w edits comment
