row_id,provider,method,path,operationId,summary,description
e0052,auth0,DELETE,/rate-limit-policies/{id},delete_rate-limit-policies_by_id,Delete a rate limit policy,
e0465,hubspot,PUT,/crm/objects/2026-09-beta/{fromObjectType}/{fromObjectId}/associations/default/{toObjectType}/{toObjectId},put-/crm/objects/2026-09-beta/{fromObjectType}/{fromObjectId}/associations/default/{toObjectType}/{toObjectId}_/crm/objects/2026-09-beta/{fromObjectType}/{fromObjectId}/associations/default/{toObjectType}/{toObjectId},,
e0885,zendesk,POST,/api/v2/organizations/create_many,CreateManyOrganizations,Create Many Organizations,"Accepts an array of up to 100 organization objects.

#### Response

This endpoint returns a `job_status` [JSON object](/api-reference/ticketing/ticket-management/job_statuses/#json-format) and queues a background job to do the work. Use the [Show Job Status](/api-reference/ticketing/ticket-management/job_statuses/#show-job-status) endpoint to check for the job's completion. Only a certain number of jobs can be queued or running at the same time. See [Job limit](/api-reference/introduction/rate-limits/#job-limit) for more information.

#### Allowed For

* Agents, with restrictions applying on certain actions"
e0662,miro,DELETE,/v2/boards/{board_id}/sticky_notes/{item_id},delete-sticky-note-item,Delete sticky note item,"Deletes a sticky note item from the board.<br/><h3>Required scope</h3> <a target=_blank href=https://developers.miro.com/reference/scopes>boards:write</a> <br/><h3>Rate limiting</h3> <a target=_blank href=""/reference/rate-limiting#rate-limit-tiers"">Level 3</a><br/>"
e0787,zendesk,DELETE,/api/v2/organization_memberships/{organization_membership_id},DeleteOrganizationMembership,Delete Membership,"Immediately removes a user from an organization and schedules a job to unassign all working tickets currently assigned to the user and organization combination. The `organization_id` of the unassigned tickets is set to null.

#### Allowed for

* Admins
* Agents when deleting an organization membership for an end user"
e0583,klaviyo,POST,/api/conversation-messages,create_conversation_message,Create Conversation Message,"Send an outbound message to a conversation.

Requires account-level enablement. To request access, reach out in the [developer community](https://community.klaviyo.com/groups/developer-group-64).<br><br>*Rate limits*:<br>Burst: `3/s`<br>Steady: `60/m`

**Scopes:**
`conversations:write`

[OpenAPI Spec](https://raw.githubusercontent.com/klaviyo/openapi/main/openapi/stable/apis/create_conversation_message.json)"
e0057,auth0,DELETE,/roles/{id}/permissions,delete_role_permission_assignment,Remove permissions from a role,Remove one or more [permissions](https://auth0.com/docs/manage-users/access-control/configure-core-rbac/manage-permissions) from a specified user role.
e0290,hubspot,DELETE,/feature-flags/v3/{appId}/flags/{flagName},delete-/feature-flags/v3/{appId}/flags/{flagName},Delete an app's feature flag,"Delete a feature flag in an app.  For example, delete the `hs-release-app-cards` flag after all accounts have been migrated."
e0825,zendesk,DELETE,/api/v2/users/{user_id}/sessions/{session_id},DeleteSession,Delete Session,"#### Allowed For

* Admins, Agents, End users"
e0732,miro,POST,/v2/oauth/revoke,revoke-token-v2,Revoke token (v2),"Revoke the current access token. Revoking an access token means that the access token will no longer work. When an access token is revoked, the refresh token is also revoked and no longer valid. This does not uninstall the application for the user."
e0447,hubspot,PUT,/cms/v3/blogs/tags/multi-language/set-new-lang-primary,put-/cms/v3/blogs/tags/multi-language/set-new-lang-primary_setLangPrimary,Set a new primary language,Set a Blog Tag as the primary language of a multi-language group.
e0231,auth0,PUT,/guardian/factors/push-notification/providers/apns,put_apns,Update APNS configuration,Overwrite all configuration details of the multi-factor authentication APNS provider associated with your tenant.
e0065,auth0,DELETE,/user-blocks/{id},delete_user-blocks_by_id,Unblock a user,"Remove all [Brute-force Protection](https://auth0.com/docs/secure/attack-protection/brute-force-protection) blocks for the user with the given ID.

Note: This endpoint does not unblock users that were [blocked by a tenant administrator](https://auth0.com/docs/user-profile#block-and-unblock-a-user)."
e0364,hubspot,PATCH,/crm/v3/properties/{objectType}/{propertyName},patch-/crm/v3/properties/{objectType}/{propertyName}_update,Update a property,Perform a partial update of a property identified by '{propertyName}'. Provided fields will be overwritten.
e0763,zendesk,DELETE,/api/v2/custom_objects/{custom_object_key}/fields/{custom_object_field_key_or_id},DeleteCustomObjectField,Delete Custom Object Field,"Deletes a field with the specified key. Note: You can't delete standard fields.
#### Allowed For
* Admins"
e0140,auth0,PATCH,/token-exchange-profiles/{id},patch_token-exchange-profiles_by_id,Update an existing token exchange profile,"Update a Token Exchange Profile within your tenant.

By using this feature, you agree to the applicable Free Trial terms in [Okta's Master Subscription Agreement](https://www.okta.com/legal/). It is your responsibility to securely validate the user's subject_token. See [User Guide](https://auth0.com/docs/authenticate/custom-token-exchange) for more details."
e0468,hubspot,PUT,/crm/objects/2026-09/{objectType}/{objectId}/associations/{toObjectType}/{toObjectId},put-/crm/objects/2026-09/{objectType}/{objectId}/associations/{toObjectType}/{toObjectId}_/crm/objects/2026-09-beta/{objectType}/{objectId}/associations/{toObjectType}/{toObjectId},Create association,"Set association labels between two records in the CRM. This endpoint allows you to define relationships between different object types by specifying association labels. It is useful for linking related records, such as associating a contact with a company or a deal with a contact."
e0299,hubspot,DELETE,/marketing/v3/marketing-events/associations/{externalAccountId}/{externalEventId}/lists/{listId},delete-/marketing/v3/marketing-events/associations/{externalAccountId}/{externalEventId}/lists/{listId}_disassociateByExternalAccountAndEventIds,Disassociate a list from a marketing event,"Disassociates a list from a marketing event by external account id, external event id, and ILS list id"
e0576,klaviyo,POST,/api/catalog-item-bulk-update-jobs,bulk_update_catalog_items,Bulk Update Catalog Items,"Create a catalog item bulk update job to update a batch of catalog items.

Accepts up to 100 catalog items per request. The maximum allowed payload size is 5MB.
The maximum number of jobs in progress at one time is 500.<br><br>*Rate limits*:<br>Burst: `75/s`<br>Steady: `750/m`

**Scopes:**
`catalogs:write`

[OpenAPI Spec](https://raw.githubusercontent.com/klaviyo/openapi/main/openapi/stable/apis/bulk_update_catalog_items.json)"
e0544,klaviyo,PATCH,/api/flows/{id},update_flow,Update Flow Status,"Update the status of a flow with the given flow ID, and all actions in that flow.<br><br>*Rate limits*:<br>Burst: `3/s`<br>Steady: `60/m`

**Scopes:**
`flows:write`

[OpenAPI Spec](https://raw.githubusercontent.com/klaviyo/openapi/main/openapi/stable/apis/update_flow.json)"
