row_id,provider,method,path,operationId,summary,description
e0160,auth0,POST,/clients/{id}/rotate-secret,post_rotate-secret,Rotate a client secret,"Rotate a client secret.

This endpoint cannot be used with clients configured with Private Key JWT authentication method (client_authentication_methods configured with private_key_jwt). The generated secret is NOT base64 encoded.

For more information, read [Rotate Client Secrets](https://www.auth0.com/docs/get-started/applications/rotate-client-secret)."
e0135,auth0,PATCH,/rules/{id},patch_rules_by_id,Update a rule,Update an existing rule.
e0348,hubspot,PATCH,/crm/v3/objects/bucket_test111s/{bucketTest111Id},patch-/crm/v3/objects/bucket_test111s/{bucketTest111Id},Update,"Perform a partial update of an Object identified by `{bucketTest111Id}`. `{bucketTest111Id}` refers to the internal object ID by default, or optionally any unique property value as specified by the `idProperty` query param. Provided property values will be overwritten. Read-only and non-existent properties will be ignored. Properties values can be cleared by passing an empty string."
e0802,zendesk,DELETE,/api/v2/task_list_templates/{task_list_template_id},DeleteTaskListTemplate,Delete Task List Template,"Deletes a task list template with the specified id.

#### Allowed For

* Admins"
e0305,hubspot,DELETE,/public/api/versioning/test/2026-09-beta/widgets/{widgetId},delete-/public/api/versioning/test/2026-09-beta/widgets/{widgetId},Delete widget,"Delete a specific widget identified by its widgetId from the system. This operation is useful for removing widgets that are no longer needed or relevant. Upon successful deletion, no content is returned."
e0150,auth0,POST,/agents,post_agent,Create an agent,Create an agent
e0834,zendesk,PATCH,/api/v2/custom_objects/{custom_object_key}/fields/{custom_object_field_key_or_id},UpdateCustomObjectField,Update Custom Object Field,"Updates individual custom object fields. The updating rules are as follows:
* Takes a `custom_object_field` object that specifies the properties to update.
* The `key` property cannot be updated.
* If updating a standard field, only the `title`, `description`, and `properties` attributes can be updated.
* Standard name field is always required. Therefore, the `required` property for standard name field isn't editable.
* The `properties` parameter is comprised of four parts and can't be changed if any records exist for the object.
    * `autoincrement_enabled`: A Boolean that enables and disables autonumbering. Must be false if is_unique is true.
    * `autoincrement_prefix`: A string value that is used as a prefix to the autogenerated numbers. It can't exceed 30 characters.
    * `autoincrement_padding`: An integer specifying the starting number of digits in the autogenerated numbers. This value may be between 0-9. However, if you create records in excess of of these digits, additional digits are added as necessary.
    * `autoincrement_next_sequence`: An integer that will be used as the next number in the autonumbering sequence. It can't be negative or less than the current autonumbering value.
    * `is_unique`: A Boolean that enforces uniqueness for manually entered record names. When true, custom object record names must be unique. Must be false if autoincrement_enabled is true.

#### Updating drop-down field options

You can also use the update endpoint to add, update, or remove options in a drop-down custom field. Updating field options for multi-select fields works exactly the same as drop-down field options.

**Important**: Unless you want to remove some options, you must specify all existing options in any update request. Omitting an option removes it from the drop-down field, which removes its values from any tickets or macros.

Use the `custom_field_options` attribute to update the options. The attribute consists of an array of option objects, with each object consisting of an `id`, `name`, and `value` property. The name and value properties correspond to the ""Title"" and ""Tag"" text boxes in the admin interface respectively. For new drop-down options, specify `""id"":""null""`. Example request body:

```json
{""custom_object_field"": {
    ""custom_field_options"": [
      {""id"": ""null"", ""name"": ""Apple Pie"", ""value"": ""apple""},
      {""id"": ""null"", ""name"": ""Pecan Pie"", ""value"": ""pecan""}
    ]
  }
}
```

#### Example Request

```bash
curl https://{subdomain}.zendesk.com/api/v2/custom_objects/{custom_object_key}/fields/{custom_object_field_key_or_id}
  -d '{""ticket_field"": {""custom_field_options"": [{""name"": ""Apple Pie"", ""value"": ""apple""}, {""name"": ""Pecan Pie"", ""value"": ""pecan""}]}}' \
  -H ""Content-Type: application/json"" -X PUT \
  -v -u {email_address}/token:{api_token}
```
#### Allowed For
* Admins"
e0338,hubspot,PATCH,/conversations/v3/custom-channels/{channelId}/channel-accounts/{channelAccountId},patch-/conversations/v3/custom-channels/{channelId}/channel-accounts/{channelAccountId},Update a channel account,This API is used to update the name of the channel account and it's isAuthorized status. Setting to isAuthorized flag to False disables the channel account.
e0893,zendesk,POST,/api/v2/resource_collections,CreateResourceCollection,Create Resource Collection,"Creates a resource collection from a provided `payload` object. The `payload` object is specified the same way as the content of a requirements.json file in a Zendesk app. See [Specifying Apps Requirements](/documentation/apps/app-developer-guide/apps_requirements/) in the Zendesk Apps framework docs.

The response includes a [job
status](/api-reference/ticketing/ticket-management/job_statuses/) for creation of the specified resources.

#### Allowed for

* Admins"
e0112,auth0,PATCH,/guardian/factors/duo/settings,patch_factor_duo_settings,Update the DUO Configuration,
e0317,hubspot,PATCH,/cms/v3/blogs/posts/{objectId},patch-/cms/v3/blogs/posts/{objectId}_update,Update a post,Partially updates a single blog post by ID. You only need to specify the values that you want to update.
e0296,hubspot,DELETE,/marketing/campaigns/2026-09/{campaignGuid}/budget/{budgetId},delete-/marketing/campaigns/2026-09/{campaignGuid}/budget/{budgetId},Delete budget item,Delete a specific budget item by its ID from a campaign. This operation is useful for removing budget allocations that are no longer needed or were added in error.
e0330,hubspot,PATCH,/commerce/payment-methods/2027-03-beta/settings,patch-/commerce/payment-methods/2027-03-beta/settings,Update payment method settings,"Update the payment method settings for commerce transactions. This operation allows you to modify the configuration of payment methods, including setting defaults and managing supported currencies. Use this endpoint to ensure your payment methods align with your business requirements."
