row_id,provider,method,path,operationId,summary,description
e0435,hubspot,POST,/public/api/versioning/test/2027-03-beta/widgets,post-/public/api/versioning/test/2027-03-beta/widgets,,
e0064,auth0,DELETE,/user-blocks,delete_user-blocks,Unblock by identifier,"Remove all [Brute-force Protection](https://auth0.com/docs/secure/attack-protection/brute-force-protection) blocks for the user with the given identifier (username, phone number, or email).

Note: This endpoint does not unblock users that were [blocked by a tenant administrator](https://auth0.com/docs/user-profile#block-and-unblock-a-user)."
e0063,auth0,DELETE,/user-attribute-profiles/{id},delete_user-attribute-profiles_by_id,Delete User Attribute Profile,Delete a single User Attribute Profile specified by ID.
e0642,miro,DELETE,/Users/{id},deleteUser,Delete user,"Deletes a single user from the organization.<br><br> Note: A user who is the last admin in the team or the last admin in the organization cannot be deleted. User must be a member in the organization to be deleted. Users that have guest role in the organization cannot be deleted. <br><br> After a user is deleted, the ownership of all the boards that belong to the deleted user is transferred to the oldest team member who currently has an admin role."
e0051,auth0,DELETE,/organizations/{organization_id}/groups/{group_id}/roles,delete_organization_group_roles,Remove roles assigned to a group in an organization context.,Unassign one or more roles from a specified group in the context of an organization.
e0106,auth0,PATCH,/experimentation/feature-flags/{id},update_feature_flag,Update a feature flag.,Partially update a feature flag by ID. Only provided fields are updated.
e0069,auth0,DELETE,/users/{id}/authenticators,delete_authenticators,Delete All Authenticators,"Remove all authenticators registered to a given user ID, such as OTP, email, phone, and push-notification. This action cannot be undone. For more information, review [Manage Authentication Methods with Management API](https://auth0.com/docs/secure/multi-factor-authentication/manage-mfa-auth0-apis/manage-authentication-methods-with-management-api)."
e0811,zendesk,DELETE,/api/v2/tickets/{ticket_id}/tags,DeleteTagsTicket,Remove Tags,"You can also delete tags from multiple tickets with the
[Update Many Tickets](/api-reference/ticketing/tickets/tickets/#update-many-tickets) endpoint.

This endpoint supports safe updates. See [Safe Update](/api-reference/ticketing/ticket-management/tags/#safe-update).

#### Allowed For

* Agents"
e0136,auth0,PATCH,/self-service-profiles/{id},patch_self-service-profiles_by_id,Update a self-service profile,Updates a self-service profile.
e0976,zendesk,PUT,/api/v2/ticket_forms/{ticket_form_id}/ticket_form_statuses/{ticket_form_status_id},UpdateTicketFormStatusById,Update Ticket Form Status By Id,"Updates or deletes ticket form status association by id.

#### Allowed For

* Admins"
e0275,hubspot,DELETE,/crm/v3/extensions/calling/{appId}/settings,delete-/crm/v3/extensions/calling/{appId}/settings_remove,Delete the calling extension settings for a specific app.,Remove the calling extension settings associated with the specified appId. This action cannot be undone.
e0667,miro,DELETE,/v2/orgs/{org_id}/cases/{case_id}/legal-holds/{legal_hold_id},delete-legal-hold,Close legal hold,"Closing a legal hold is one of the final steps in the eDiscovery process once the litigation or investigation has concluded. This process involves releasing the Miro boards and custodians that were under legal hold, allowing the preserved boards to return to normal operations. Closing a legal hold will permanently delete it. For more information, see our <a href=""https://help.miro.com/hc/en-us/articles/21922521629330-Close-a-legal-hold"" target=_blank>Help Center page on closing a legal hold</a>. <br><br>This API closes a legal hold in a case for an organization. Once a legal hold is closed, it can take up to 24 hours to release the content items from the legal hold. <br/><h3>Required scope</h3> <a target=_blank href=https://developers.miro.com/reference/scopes>organization:cases:management</a> <br/><h3>Rate limiting</h3> <a target=_blank href=""/reference/rate-limiting#rate-limit-tiers"">Level 4</a> <br/><h3>Enterprise Guard only</h3> <p>This API is available only for Enterprise plan users with the <a target=_blank href=""https://help.miro.com/hc/en-us/articles/15699815402514-Enterprise-Guard-overview"">Enterprise Guard add-on</a>. You can only use this endpoint if you have both the Company Admin and <a target=_blank href=""https://help.miro.com/hc/en-us/articles/15695755655954-Understand-admin-roles-and-their-privileges#01JARF6KM8ATNT6YDMGD7GMYJN"">eDiscovery Admin</a> roles."
e0107,auth0,PATCH,/experimentation/feature-flags/{id}/variations/{vid},update_variation,Update a variation.,Partially update a variation by ID. Only provided fields are updated.
e0522,klaviyo,DELETE,/api/tags/{id},delete_tag,Delete Tag,"Delete the tag with the given tag ID. Any associations between the tag and other resources will also be removed.<br><br>*Rate limits*:<br>Burst: `3/s`<br>Steady: `60/m`

**Scopes:**
`tags:read`
`tags:write`

[OpenAPI Spec](https://raw.githubusercontent.com/klaviyo/openapi/main/openapi/stable/apis/delete_tag.json)"
e0772,zendesk,DELETE,/api/v2/dynamic_content/items/{dynamic_content_item_id},DeleteDynamicContentItem,Delete Item,"#### Allowed For

* Admins, Agents"
e0439,hubspot,PUT,/app-webhooks/2027-03-beta/{appId}/settings,put-/app-webhooks/2027-03-beta/{appId}/settings_/app-webhooks/2027-03-beta/{appId}/settings,,
e0901,zendesk,POST,/api/v2/task_lists/{task_list_id}/task_items,CreateCustomTaskItem,Create Custom Task Item,"Adds a task item to the specified custom task list. The task list must be a custom task list (not created from a template). Creating a task item increments `task_count` on the parent task list.

`name` is required. `description` is optional.

#### Allowed For

* Agents"
e0681,miro,PATCH,/v2/boards/{board_id_PlatformFileUpload}/documents/{item_id},update-document-item-using-file-from-device,Update document item using file from device,"Updates a document item on a board by using file from a device.<br/><h3>Required scope</h3> <a target=_blank href=https://developers.miro.com/reference/scopes>boards:write</a> <br/><h3>Rate limiting</h3> <a target=_blank href=""/reference/rate-limiting#rate-limit-tiers"">Level 2</a><br/>"
