row_id,truth_class,confidence,reason
e0052,w,low,rule 5 own instance policy config not access bundle
e0465,w,low,PUT default own CRM record association
e0885,x,high,POST create road 2 plus queued job
e0662,w,high,rule 4 own board content deleted
e0787,x,high,rule 4 removes a user from an organization
e0583,x,high,road 1a sends outbound message
e0057,x,high,rule 4 changes what role members may do
e0290,w,high,rule 5 own app configuration flag
e0825,x,low,rule 11 deletes another persons active session
e0732,w,high,rule 6 revokes callers own token
e0447,w,high,rule 4 own blog tag definition setting
e0231,w,high,rule 5 own tenant MFA provider config
e0065,x,high,road 1b restores another users login access
e0364,w,high,rule 4 own property definition edit
e0763,w,high,rule 4 own custom field definition delete
e0140,w,high,rule 5 own tenant profile config edit
e0468,w,high,rule 1 links two own CRM records
e0299,w,high,rule 1 own marketing event record association
e0576,x,high,POST creates job road 2 rule 12
e0544,w,low,PATCH own flow status no stated reach
e0858,x,high,POST create road 2
e0438,w,high,rule 4 own dashboard container edit
e0039,w,high,rule 6 own log stream deleted
e0213,x,high,POST create road 2
e0499,w,low,rule 2 edits account plain details
e0151,x,high,POST create road 2
e0818,x,high,rule 2 deletes user accounts removing access
e0088,w,high,rule 5 own tenant provider config edit
e0916,x,high,POST create road 2 new user accounts
e0685,w,high,rule 4 own board item edit
e0047,x,low,road 1b cancels another persons pending invitation
e0031,w,high,rule 6 grant the caller holds withdrawn
e0650,w,high,rule 4 own board item deleted
e0770,w,low,own ticket records deleted irreversibility not the test
e0412,x,high,POST create road 2
e0078,w,high,rule 5 own tenant module config edit
e0801,w,high,rule 5 own target definition deleted
e0110,w,high,rule 4 own flow definition edit
e0637,x,low,POST create profile road 2
e0161,x,high,POST create road 2
e0217,x,high,road 1b assigns permissions to a user
e0978,w,high,PUT default own ticket record edit
e0402,x,high,rule 12 import starts a job each call
e0857,x,high,POST create road 2 new ticket
e0016,w,low,rule 6 own connection token deleted no other party stated
e0507,w,high,rule 1 own coupon record deleted
e0012,x,high,road 1b users can no longer authenticate
e0894,x,high,road 2 bulk job each call
e0871,x,high,rule 12 import starts a job each call
e0716,x,high,POST create road 2
e0967,w,low,PUT default own suspended tickets recovered
e0258,w,high,rule 4 own draft row deleted
e0134,w,high,rule 4 role details edit no access text
e0883,x,high,POST create road 2
e0417,x,high,POST create road 2
e0861,x,high,POST create upload road 2
e0582,x,high,POST create road 2
e0076,w,high,rule 4 own template definition deleted
e0645,w,high,rule 4 own board item cascade stays w
e0433,x,high,road 2 records participation and appends timeline events
e0350,w,high,rule 1 own company record edit
e0753,w,low,rule 5 own org admin configuration edit
e0037,w,high,rule 6 own encryption key deleted
e0239,w,low,rule 5 own tenant MFA factor toggle
e0562,x,high,POST create subscription for notifications road 2
e0573,x,high,POST creates job road 2 rule 12
e0690,w,high,rule 4 own board item edit
e0709,x,high,POST create road 2
e0432,x,low,POST upsert may create road 2
e0676,x,high,rule 4 adds or removes team members
e0625,w,high,POST iii edits own flow tag association
e0165,x,high,POST provisions new keys road 2
e0177,x,high,road 1a sends a test event outward
e0096,w,high,rule 6 own connection configuration edit
e0524,w,high,rule 4 own tag association removed
e0405,x,high,POST create road 2
e0954,w,high,rule 1 own organization records edit
e0649,w,high,rule 4 own board item deleted
e0935,x,low,road 1a exposes flagged attachment to others
e0846,x,high,POST create new account road 2
e0794,w,high,rule 4 own attribute definition deleted
e0874,x,high,POST create road 2
e0210,x,high,rule 11 revokes another persons session and tokens
e0351,w,high,rule 1 own contact record edit
e0292,w,high,rule 4 own folder cascade stays w
e0624,w,high,POST iii edits own campaign tag association
e0687,w,high,rule 4 own board item edit
e0908,x,high,POST create road 2
e0937,w,low,rule 4 role edit with no access text
e0804,w,high,rule 4 own ticket content pin deleted
e0849,r,high,POST i validates a token nothing changes
e0614,x,high,road 1a unsubscribes other peoples profiles globally
e0572,x,high,POST creates job road 2 rule 12
e0887,x,high,rule 4 moves users between organizations
e0600,x,high,POST upload create road 2
e0550,w,high,rule 4 own schema relationship edit
e0806,w,high,rule 4 own field option definition deleted
e0072,x,high,road 1b removes a users permissions
e0384,x,high,POST clone creates a new row road 2
e0322,w,high,rule 4 own folder definition edit
e0948,w,high,rule 4 own group container edit
e0766,w,high,rule 4 own trigger definitions deleted
e0876,x,high,POST create road 2
e0809,w,low,own ticket records deleted severity not the test
e0837,w,high,rule 1 own custom object record edit
e0024,w,high,rule 4 own flag variation deleted
e0250,x,high,rule 2 replaces a users authentication methods
e0896,w,high,POST iii sets own ticket attribute values
e0911,x,high,POST upload create road 2
e0001,w,high,rule 4 own action and versions deleted
e0408,w,high,POST iii archives own communication records
