row_id,provider,method,path,operationId,summary,description
1801,influxdata.com,PATCH,/dashboards/{dashboardID}/cells/{cellID},PatchDashboardsIDCellsID,Update the non-positional information related to a cell,Updates the non positional information related to a cell. Updates to a single cell's positional data could cause grid conflicts.
1802,influxdata.com,PATCH,/orgs/{orgID}/secrets,PatchOrgsIDSecrets,Update secrets in an organization,
1803,influxdata.com,PATCH,/users/{userID},PatchUsersID,Update a user,
1804,influxdata.com,PATCH,/variables/{variableID},PatchVariablesID,Update a variable,
1805,influxdata.com,PUT,/checks/{checkID},PutChecksID,Update a check,
1806,influxdata.com,PUT,/dashboards/{dashboardID}/cells,PutDashboardsIDCells,Replace cells in a dashboard,Replaces all cells in a dashboard. This is used primarily to update the positional information of all cells.
1807,influxdata.com,PUT,/variables/{variableID},PutVariablesID,Replace a variable,
1808,instagram.com,DELETE,/media/{media-id}/comments/{comment-id},,Remove a comment.,Remove a comment either on the authenticated user's media object or authored by the authenticated user.
1809,instagram.com,DELETE,/media/{media-id}/likes,,Remove a like on this media by the current user.,Remove a like on this media by the currently authenticated user.
1810,intellifi.nl,DELETE,/blobs/{id},deleteBlob,Delete binary large object (blob),
1811,intellifi.nl,DELETE,/items/{id},deleteItem,Delete item,
1812,intellifi.nl,DELETE,/keys/{id},deleteKey,Delete key,Can only be used by an **administrative** user.
1813,intellifi.nl,DELETE,/kvpairs/{id},deleteKvPair,Delete key-value pair,
1814,intellifi.nl,DELETE,/locationrules/{id},deleteLocationRule,Delete location rule,
1815,intellifi.nl,DELETE,/locations/{id},deleteLocation,Delete location,
1816,intellifi.nl,DELETE,/sets/itemlists/{id},deleteItemSet,Delete item list,
1817,intellifi.nl,DELETE,/sets/spotlists/{id},deleteSpotList,Delete spot list,
1818,intellifi.nl,DELETE,/sets/spotlists/{id}/ids/{itemId},deleteItemIdFromSpotList,Delete spot from list,
1819,intellifi.nl,DELETE,/subscriptions/{id},deleteSubscription,Delete subscription,
1820,intellifi.nl,DELETE,/users/{id},deleteUser,Delete user,Can only be used by an **administrative** user.
1821,intellifi.nl,PUT,/items/{id},updateItem,Update existing item,
1822,intellifi.nl,PUT,/keys/{id},updateKey,Update existing key,Can only be used by an **administrative** user.
1823,intellifi.nl,PUT,/locationrules/{id},updateLocationRule,Update existing location rule,
1824,intellifi.nl,PUT,/locations/{id},updateLocation,Update existing location,
1825,intellifi.nl,PUT,/services/{id},updateService,Update existing service,
