row_id,truth_class,confidence,reason
2001,x,high,admin resets another user's password
2002,x,high,sends verification email to user
2003,w,low,deletes own product catalog entry
2004,x,low,deletes customer subscription record
2005,w,low,edits own product catalog entry
2006,x,low,disables a customer's subscription
2007,x,low,enables a customer's subscription
2008,x,low,replaces a customer's subscription
2009,x,high,cancels payment authorization for order
2010,w,high,deletes own namespace configmaps
2011,w,low,deletes own namespace endpoints
2012,w,low,deletes own namespace service accounts
2013,x,low,deletes cluster-wide custom resource definitions
2014,w,high,deletes own autoscaler
2015,x,low,deletes cluster-wide storage version records
2016,w,low,deletes own namespace network policies
2017,x,low,deletes cluster-wide resource classes
2018,x,low,deletes cluster-wide volume attachments
2019,w,high,patches own replicaset
2020,x,low,patches cluster-wide cert signing request
2021,x,low,patches cert request status cluster-wide
2022,w,high,patches own namespace lease
2023,x,low,patches cluster-wide ingress class
2024,x,low,patches cluster-wide role definition
2025,w,high,replaces own pod's ephemeral containers
2026,x,high,proxies live PUT to service backend
2027,w,high,replaces own service status
2028,x,low,updates shared cluster node status
2029,w,high,scales own deployment
2030,w,high,updates own job status
2031,x,low,updates cluster-wide priority config
2032,w,high,deletes own chore in master account
2033,x,low,superuser deletes any user account
2034,w,low,deletes own household wishlist item
2035,x,high,marks another party's app key compromised
2036,x,high,marks another party's app key compromised
2037,x,high,marks a user's auth key compromised
2038,x,high,marks a user's auth key compromised
2039,w,high,deactivates caller's own app key
2040,w,high,deactivates caller's own app key
2041,w,high,deactivates own auth key logout
2042,w,high,deactivates own auth key logout
2043,w,high,updates own chore in master account
2044,w,low,updates own kid user profile
2045,w,high,updates own kid's wishlist item
2046,w,high,stops caller's own test run
2047,w,high,deletes own relay proxy config
2048,w,high,deletes own data export destination
2049,w,high,deletes own integration subscription
2050,x,high,removes a team member's access
2051,w,high,deletes own org's project
2052,w,high,deletes own project's environment
2053,w,low,deletes an approval request in account
2054,w,high,cancels own scheduled flag change
2055,x,low,deletes role affecting members' permissions
2056,w,high,deletes own account's user segment
