row_id,provider,method,path,operationId,summary,description
2801,prss.org,DELETE,/api/v2/cddrive/folders/{folder-id},,UNDER DEVELOPMENT - Delete a folder.,Delete a file from the customer's private CD Drive.
2802,prss.org,DELETE,/api/v2/pieces/{id},,Deletes the piece with the given ID.,
2803,prss.org,DELETE,/api/v2/segments/{id},,Deletes the segment with the given ID.,
2804,prss.org,DELETE,/api/v2/spotinsertions/{id},,Deletes the spot insertion with the given ID.,
2805,prss.org,DELETE,/api/v2/spots/{id},,Deletes the spot with the given ID.,
2806,qualtrics.com,DELETE,/eventsubscriptions/,WebhookDelete,Remove subscription to response event,Remove event subscription
2807,quotes.rest,DELETE,/qshow,,,Delete a qshow.
2808,quotes.rest,DELETE,/quote,,,Delete a quote. The user needs to be the owner of the quote to be able to delete it.
2809,quotes.rest,DELETE,/quote/dislike,,,Remove the disLike for the given Quote as a user of the API Key.
2810,quotes.rest,DELETE,/quote/image,,,Delete a quote image. The user needs to be the owner of the quote image to be able to delete it.
2811,quotes.rest,DELETE,/quote/image/background,,,Delete a background image file. The user needs to be the owner of the background image to be able to delete it.
2812,quotes.rest,DELETE,/quote/image/font,,,Delete a font file. The user needs to be the owner of the font to be able to delete it.
2813,quotes.rest,DELETE,/quote/like,,,Remove the Like for the given Quote as a user of the API Key.
2814,quotes.rest,PATCH,/qshow,,,Update an existing qshow.
2815,quotes.rest,PATCH,/quote,,,Update a quote
2816,quotes.rest,PUT,/qshow,,,Create and add a new qshow to your private collection.
2817,quotes.rest,PUT,/quote,,,Add a new quote to your private collection.
2818,quotes.rest,PUT,/quote/dislike,,,"Dislike the given Quote as a user of the API Key. Some clients don't cleanly support `PUT`, in such scenarios use the `POST` version of this."
2819,quotes.rest,PUT,/quote/image,,,"Create a new quote image for a given quote. Choose background colors/images , choose different font styles and generate a beautiful quote image. Did you just had a feeling of being a god or what?!"
2820,quotes.rest,PUT,/quote/like,,,"Like the given Quote as a user of the API Key. Some clients don't cleanly support `PUT`, in such scenarios use the `POST` version of this."
2821,rbaskets.in,DELETE,/api/baskets/{name},,Delete basket,Permanently deletes this basket and all collected requests.
