row_id,provider,method,path,operationId,summary,description
2001,keycloak.local,PUT,/{realm}/users/{id}/reset-password,,Set up a new password for the user.,
2002,keycloak.local,PUT,/{realm}/users/{id}/send-verify-email,,Send an email-verification email to the user   An email contains a link the user can click to verify their email address.,
2003,keyserv.solutions,DELETE,/v1/ProductsApi/{serial},ProductsApi_DeleteProduct,,
2004,keyserv.solutions,DELETE,/v1/SubscriptionsApi/{serial},SubscriptionsApi_DeleteSubscription,,
2005,keyserv.solutions,PATCH,/v1/ProductsApi,ProductsApi_PatchProduct,,
2006,keyserv.solutions,PATCH,/v1/SubscriptionsApi/Disable,SubscriptionsApi_Disable,,
2007,keyserv.solutions,PATCH,/v1/SubscriptionsApi/Enable,SubscriptionsApi_Enable,,
2008,keyserv.solutions,PUT,/v1/SubscriptionsApi,SubscriptionsApi_PutSubscription,,
2009,klarna.com,DELETE,/payments/v1/authorizations/{authorizationToken},cancelAuthorization,Cancel an existing authorization,Use this API call to cancel/release an authorization. If the `authorization_token` received during a Klarna Payments won’t be used to place an order immediately you could release the authorization. Read more on **[Cancel an existing authorization](https://docs.klarna.com/klarna-payments/other-actions/cancel-an-authorization/)**.
2010,kubernetes.io,DELETE,/api/v1/namespaces/{namespace}/configmaps,deleteCoreV1CollectionNamespacedConfigMap,,delete collection of ConfigMap
2011,kubernetes.io,DELETE,/api/v1/namespaces/{namespace}/endpoints,deleteCoreV1CollectionNamespacedEndpoints,,delete collection of Endpoints
2012,kubernetes.io,DELETE,/api/v1/namespaces/{namespace}/serviceaccounts,deleteCoreV1CollectionNamespacedServiceAccount,,delete collection of ServiceAccount
2013,kubernetes.io,DELETE,/apis/apiextensions.k8s.io/v1/customresourcedefinitions,deleteApiextensionsV1CollectionCustomResourceDefinition,,delete collection of CustomResourceDefinition
2014,kubernetes.io,DELETE,/apis/autoscaling/v1/namespaces/{namespace}/horizontalpodautoscalers/{name},deleteAutoscalingV1NamespacedHorizontalPodAutoscaler,,delete a HorizontalPodAutoscaler
2015,kubernetes.io,DELETE,/apis/internal.apiserver.k8s.io/v1alpha1/storageversions,deleteInternalApiserverV1alpha1CollectionStorageVersion,,delete collection of StorageVersion
2016,kubernetes.io,DELETE,/apis/networking.k8s.io/v1/namespaces/{namespace}/networkpolicies,deleteNetworkingV1CollectionNamespacedNetworkPolicy,,delete collection of NetworkPolicy
2017,kubernetes.io,DELETE,/apis/resource.k8s.io/v1alpha1/resourceclasses,deleteResourceV1alpha1CollectionResourceClass,,delete collection of ResourceClass
2018,kubernetes.io,DELETE,/apis/storage.k8s.io/v1/volumeattachments,deleteStorageV1CollectionVolumeAttachment,,delete collection of VolumeAttachment
2019,kubernetes.io,PATCH,/apis/apps/v1/namespaces/{namespace}/replicasets/{name},patchAppsV1NamespacedReplicaSet,,partially update the specified ReplicaSet
2020,kubernetes.io,PATCH,/apis/certificates.k8s.io/v1/certificatesigningrequests/{name},patchCertificatesV1CertificateSigningRequest,,partially update the specified CertificateSigningRequest
2021,kubernetes.io,PATCH,/apis/certificates.k8s.io/v1/certificatesigningrequests/{name}/status,patchCertificatesV1CertificateSigningRequestStatus,,partially update status of the specified CertificateSigningRequest
2022,kubernetes.io,PATCH,/apis/coordination.k8s.io/v1/namespaces/{namespace}/leases/{name},patchCoordinationV1NamespacedLease,,partially update the specified Lease
2023,kubernetes.io,PATCH,/apis/networking.k8s.io/v1/ingressclasses/{name},patchNetworkingV1IngressClass,,partially update the specified IngressClass
2024,kubernetes.io,PATCH,/apis/rbac.authorization.k8s.io/v1/clusterroles/{name},patchRbacAuthorizationV1ClusterRole,,partially update the specified ClusterRole
2025,kubernetes.io,PUT,/api/v1/namespaces/{namespace}/pods/{name}/ephemeralcontainers,replaceCoreV1NamespacedPodEphemeralcontainers,,replace ephemeralcontainers of the specified Pod
2026,kubernetes.io,PUT,/api/v1/namespaces/{namespace}/services/{name}/proxy,connectCoreV1PutNamespacedServiceProxy,,connect PUT requests to proxy of Service
2027,kubernetes.io,PUT,/api/v1/namespaces/{namespace}/services/{name}/status,replaceCoreV1NamespacedServiceStatus,,replace status of the specified Service
2028,kubernetes.io,PUT,/api/v1/nodes/{name}/status,replaceCoreV1NodeStatus,,replace status of the specified Node
