row_id,provider,method,path,operationId,summary,description
1201,dracoon.team,PUT,/v4/users/{user_id},updateUser,Update user's metadata,"### Description:   Update user's metadata. ### Precondition: Right <span style='padding: 3px; background-color: #F6F7F8; border: 1px solid #000; border-radius: 5px; display: inline;'>&#128275; change users</span> required. ### Postcondition: User's metadata is updated. ### Further Information: * If a user should **NOT** expire, leave `expireAt` empty. * All input fields are limited to **150** characters * **All** characters are allowed. ### Authentication Method Options: <details style=""padding:"
1202,drchrono.com,DELETE,/api/appointments/{id},appointments_delete,,Delete an existing appointment or break
1203,drchrono.com,DELETE,/api/lab_documents/{id},lab_documents_delete,,Delete an existing lab order document
1204,drchrono.com,DELETE,/api/lab_orders/{id},lab_orders_delete,,Delete an existing lab order
1205,drchrono.com,DELETE,/api/lab_results/{id},lab_results_delete,,Delete an existing lab result
1206,drchrono.com,PATCH,/api/allergies/{id},allergies_partial_update,,Update an existing patient allergy
1207,drchrono.com,PATCH,/api/appointment_templates/{id},appointment_templates_partial_update,,Update an existing appointment template
1208,drchrono.com,PATCH,/api/consent_forms/{id},consent_forms_partial_update,,Update an existing patient consent form
1209,drchrono.com,PATCH,/api/custom_demographics/{id},custom_demographics_partial_update,,Update an existing custom demographics field
1210,drchrono.com,PATCH,/api/documents/{id},documents_partial_update,,Update an existing appointment template
1211,drchrono.com,PATCH,/api/line_items/{id},line_items_partial_update,,
1212,drchrono.com,PATCH,/api/medications/{id}/append_to_pharmacy_note,medications_append_to_pharmacy_note,,"Append a message to the ""pharmacy_note"" section of the prescription, in a new paragraph"
1213,drchrono.com,PATCH,/api/patient_flag_types/{id},patient_flag_types_partial_update,,Update an existing patient flag type
1214,drchrono.com,PATCH,/api/patient_messages/{id},patient_messages_partial_update,,
1215,drchrono.com,PATCH,/api/sublabs/{id},sublabs_partial_update,,Update an existing sub vendor
1216,drchrono.com,PATCH,/api/task_categories/{id},task_categories_partial_update,,Update an existing task category
1217,drchrono.com,PUT,/api/amendments/{id},amendments_update,,"Update an existing patient amendment, you can only interact with amendments created by your API application"
1218,drchrono.com,PUT,/api/consent_forms/{id},consent_forms_update,,Update an existing patient consent form
1219,drchrono.com,PUT,/api/lab_documents/{id},lab_documents_update,,Update an existing lab order document
1220,drchrono.com,PUT,/api/lab_orders/{id},lab_orders_update,,Update an existing lab order
