row_id,truth_class,confidence,reason
201,w,high,delete own store coupon
202,w,high,unset own store metadata
203,w,high,remove own storefront script
204,w,high,delete own category image
205,x,high,deletes a customer order shipment
206,w,high,delete own store product
207,w,high,delete own product prices
208,w,high,delete own product variant image
209,w,high,delete own variant prices
210,w,high,delete own registered webhook
211,w,high,update own account config
212,w,high,update own store category
213,x,high,updates a customers record
214,x,high,updates a customer order shipment
215,x,high,updates an existing customer order
216,w,high,update own product option value
217,w,high,update own product prices
218,w,high,update own product
219,w,high,update own variant prices
220,w,high,update own product variant
221,w,high,update own registered webhooks
222,w,high,reset own server config property
223,w,high,remove own logger config
224,w,high,delete own global rules
225,w,high,delete own global rule
226,w,high,delete own registry group
227,w,high,delete own artifacts in group
228,w,high,delete own artifact
229,w,high,delete own artifact rules
230,w,high,delete own artifact rule
231,w,high,delete own artifact version metadata
232,w,high,update own config property
233,w,high,set own logger config
234,x,low,updates a role mapping for another principal
235,w,high,update own global rule config
236,w,high,update own artifact content
237,w,high,update own artifact metadata
238,x,high,changes ownership of an artifact
239,w,high,update own artifact rule config
240,w,high,update own artifact state
241,r,high,dry run test that does not update content
242,w,high,update own artifact version metadata
243,w,high,update own artifact version state
244,w,low,delete own key no description given
245,w,high,delete own invoice record
246,w,high,delete own payment record
247,w,high,delete own crm activity
248,w,high,delete own crm lead
249,x,low,deletes a customer support customer record
250,w,high,delete own drive group
251,w,high,delete own hr department
252,x,low,deletes an employee record
253,w,high,delete own support ticket
254,w,high,delete own lead
255,w,high,delete own pos merchant
256,w,high,update own accounting bill
257,w,high,update own journal entry
258,w,high,update own payment record
259,w,high,update own crm lead
260,w,high,update own crm pipeline
261,x,low,updates a shared links access settings
262,x,low,updates an employees time off request
263,w,high,update own pos location
264,w,high,update own pos order type
265,x,low,updates a customers open pos order
266,w,high,update own connection settings
267,w,high,delete own registry api
268,w,high,delete own api deployment
269,w,high,delete own api deployment revision
270,w,high,delete own api version
271,w,high,delete own api spec
272,w,high,delete own api spec revision
273,w,high,delete own registry artifact
274,w,high,update own registry api
275,w,high,update own api deployment
276,w,high,update own api version
277,w,high,update own api spec
278,w,high,replace own registry artifact
279,w,low,delete own batch scant description
280,w,high,delete own branch build config
281,w,high,delete own app release
282,w,high,delete own app error data
283,x,low,removes another users pending app invitation
284,w,high,delete own device set
285,w,high,delete own release
286,w,high,remove distribution group from own release
287,w,high,delete own test series
288,w,high,delete own org avatar
289,x,low,deletes a team removing members access
290,x,high,removes a user from an organization
291,w,high,cancel own build
292,w,high,update own distribution group
293,w,high,update own error group state
294,w,high,update own export configuration
295,w,high,update own test series
296,w,high,update own release upload status
297,x,high,updates another users app permission
298,w,high,update own org distribution group
299,x,high,updates another users org role
300,w,high,update own device set
301,x,low,updates details about another persons tester record
302,w,high,delete own app localization
303,w,high,delete own screenshot set
304,w,high,delete own version submission
305,w,high,delete own beta app localization
306,w,high,delete own beta build localization
307,x,low,removes beta testers from a group access
308,w,high,remove builds from own beta group
309,x,low,removes apps from another testers record
310,w,high,remove beta groups from own build
311,w,high,delete own bundle id capability
312,w,high,delete own bundle id
313,w,high,delete own license agreement
314,w,high,remove own compatible versions link
315,x,low,deletes an invitation sent to another user
316,x,high,deletes a user account
317,w,high,update own review details
318,w,high,update own app store version
319,w,high,update own beta review details
320,w,high,update own build encryption relationship
321,w,high,update own license agreement
322,w,high,update own app routing coverage
323,x,low,updates a user account
324,w,high,cancel own build
325,x,high,deletes another persons collaborator access
326,w,high,delete own environment
327,w,high,delete own project
328,w,high,delete own project build cache
329,x,low,deletes a role others may use
330,x,high,deletes a user account
331,x,high,re runs a build triggering a new run
332,x,high,updates another persons collaborator record
333,w,low,cancel own deployment
334,w,high,update own environment
335,w,high,update own project
336,w,high,update own project build number
337,w,high,update own project env variables
338,w,high,update own project yaml settings
339,x,low,updates a role others may use
340,w,low,caller joins an account
341,w,low,update a user record scope unclear
342,w,high,delete own account soft block
343,w,high,log out own sessions on all devices
344,w,high,delete own database document
345,w,high,delete own database document duplicate row
346,w,high,delete own function
347,w,high,delete own storage file
348,x,low,deletes a team removing members access
349,x,high,can delete another team members membership
350,w,high,update own account email
351,w,high,update own account name
352,w,high,update own account name duplicate row
353,w,high,update own account preferences
354,w,high,update own database document
355,x,low,updates a team members role
356,x,low,updates another users preferences by id
357,x,high,updates another users account status
358,w,high,complete own password recovery
359,w,high,complete own password recovery duplicate row
360,w,high,complete own email verification
361,w,high,update own function
362,w,high,update own storage file
363,w,high,update own storage file duplicate row
364,w,high,delete own attachment
365,w,low,delete shared workspace custom field
366,w,high,delete own goal
367,w,high,delete own portfolio
368,w,high,delete own project brief
369,w,high,delete own project status update
370,w,high,delete own section
371,w,high,delete own status update
372,w,high,delete own created story
373,w,high,delete own tag
374,w,high,delete own task goes to own trash
375,w,high,update shared workspace custom field
376,w,high,update shared enum option
377,w,high,update own goal relationship
378,w,high,update own goal
379,w,high,update own portfolio
380,w,high,update own project brief
381,w,high,update own project
382,w,high,update own section
383,w,high,update own task
384,w,low,update own team in workspace
385,w,high,update own workspace
386,w,high,delete own issue attachment
387,w,low,delete shared instance custom field
388,w,high,delete own issue property
389,w,high,delete own remote issue link
390,w,low,remove issue type from own scheme config
391,w,high,delete own user preference
392,w,low,remove notification from shared scheme config
393,x,low,deletes a permission scheme controlling access
394,w,high,delete own instance resolution config
395,x,low,deletes a project role controlling access
396,w,high,delete own draft workflow mapping
397,w,low,updates a custom field value on issues
398,w,low,updates a shared custom field definition
399,w,high,assign scheme config to own project
400,w,high,sets callers own locale preference
