row_id,provider,method,path,operationId,summary,description
2601,turbinelabs.io,DELETE,/cluster/{clusterKey}/instances/{instanceIdentifier},,remove instance,Remove an instance from a cluster
2602,turbinelabs.io,DELETE,/domain/{domainKey},,delete domain,Delete an existing domain
2603,turbinelabs.io,DELETE,/listener/{listenerKey},,delete listener,Delete existing listener
2604,turbinelabs.io,DELETE,/proxy/{proxyKey},,delete proxy,Delete existing proxy
2605,turbinelabs.io,DELETE,/shared_rules/{sharedRulesKey},,delete shared_rules object,Delete an existing shared_rules object
2606,turbinelabs.io,PUT,/cluster/{clusterKey},,modify cluster,Modify an existing cluster
2607,turbinelabs.io,PUT,/listener/{listenerKey},,modify listener,Modify an existing listener
2608,turbinelabs.io,PUT,/route/{routeKey},,modify route,Modify an existing route
2609,turbinelabs.io,PUT,/shared_rules/{sharedRulesKey},,modify shared_rules object,Modify an existing shared_rules object
2610,tvmaze.com,DELETE,/user/episodes/{episode_id},,Unmark an episode,
2611,tvmaze.com,DELETE,/user/follows/networks/{network_id},,Unfollow a network,
2612,tvmaze.com,DELETE,/user/follows/people/{person_id},,Unfollow a person,
2613,tvmaze.com,DELETE,/user/follows/shows/{show_id},,Unfollow a show,
2614,tvmaze.com,DELETE,/user/follows/webchannels/{webchannel_id},,Unfollow a webchannel,
2615,tvmaze.com,DELETE,/user/tags/{tag_id},,Delete a specific tag,
2616,tvmaze.com,DELETE,/user/tags/{tag_id}/shows/{show_id},,Untag a show,
2617,tvmaze.com,DELETE,/user/votes/episodes/{episode_id},,Remove an episode vote,
2618,tvmaze.com,PATCH,/user/tags/{tag_id},,Update a specific tag,
2619,tvmaze.com,PUT,/scrobble/episodes/{episode_id},,Mark an episode as acquired or watched based on its ID,"This endpoint can be used by all users, even without premium"
2620,tvmaze.com,PUT,/user/episodes/{episode_id},,Mark an episode,Set `marked_at` to `NULL` or leave it out to use the current time.
2621,tvmaze.com,PUT,/user/follows/networks/{network_id},,Follow a network,
2622,tvmaze.com,PUT,/user/follows/webchannels/{webchannel_id},,Follow a webchannel,
2623,tvmaze.com,PUT,/user/tags/{tag_id}/shows/{show_id},,Tag a show,
