row_id,provider,method,path,operationId,summary,description
2001,payrun.io,PUT,/User/{UserId},PutUser,Puts user object,Puts the user object into the specified resource location
2002,pdfgeneratorapi.com,DELETE,/templates/templateId,deleteTemplate,Delete template,Deletes the template from workspace
2003,pdfgeneratorapi.com,DELETE,/workspaces/workspaceId,deleteWorkspace,Delete workspace,Deletes the workspace
2004,pdfgeneratorapi.com,PUT,/templates/templateId,updateTemplate,Update template,Updates template configuration. The template configuration for pages and layout must be complete as the entire configuration is replaced and not merged.
2005,pendo.io,DELETE,/accounts/{id}/tags,,Delete custom Account tags,Removes all custom tags associated with the Account
2006,pendo.io,DELETE,/users/{id},,Delete a User,This removes most traces of a User's existence from the system. For an EndUser you might want to consider just letting them churn after a period of inactivity.
2007,pendo.io,DELETE,/users/{id}/tags,,Delete custom User tags,Removes all custom tags associated with the User
2008,pendo.io,PUT,/accounts/{id},,Update an Account,
2009,pendo.io,PUT,/users/{id},,Update a User,
2010,personio.de,DELETE,/company/time-offs/{id},,,This endpoint is responsible for deleting absence period data for the company employees.
2011,personio.de,PATCH,/company/attendances/{id},,,"This endpoint is responsible for updating attendance data for the company employees. Attributes are not required and if not specified, the current value will be used. It is not possible to change the employee id."
2012,pinecone.io,DELETE,/collections/{collectionName},delete_collection,Delete Collection,This operation deletes an existing collection.
2013,pinecone.io,DELETE,/indexes/{indexName},delete_index,Delete Index,This operation deletes an existing index.
2014,pinecone.io,PATCH,/indexes/{indexName},configure_index,Configure index,This operation specifies the pod type and number of replicas for an index.
2015,pocketsmith.com,DELETE,/attachments/{id},,Delete attachment,Deletes a particular attachment by its ID.
2016,pocketsmith.com,DELETE,/categories/{id},,Delete category,"Deletes a particular category by its ID. This will delete all budgets within the category, and uncategorize all transactions assigned to the category."
2017,pocketsmith.com,DELETE,/events/{id},,Delete event,Deletes an event by its ID.
2018,pocketsmith.com,DELETE,/transactions/{id},,Delete transaction,Deletes a transaction and all its data by ID.
2019,pocketsmith.com,DELETE,/transactions/{transaction_id}/attachments/{attachment_id},,Unassigns attachment in transaction,"Unassigns a particular attachment by its ID from the transaction ID. This does not delete the attachment, it only removes its association from the transaction."
2020,pocketsmith.com,DELETE,/users/{id}/forecast_cache,,Delete forecast cache for user,Delete the user's cached forecast by recalculating the forecast.
2021,pocketsmith.com,PUT,/accounts/{id},,Update account,Updates and returns an account by its ID.
2022,pocketsmith.com,PUT,/attachments/{id},,Update attachment,Updates the title of the attachment.
2023,pocketsmith.com,PUT,/events/{id},,Update event,Updates an event by its ID.
2024,pocketsmith.com,PUT,/institutions/{id},,Update institution,Updates the title and currency code for an institution.
2025,pocketsmith.com,PUT,/transaction_accounts/{id},,Update transaction account,Updates the transaction account by its ID.
2026,pocketsmith.com,PUT,/transactions/{id},,Update a transaction,Updates a transaction by its ID.
2027,pocketsmith.com,PUT,/users/{id},,Update user,Updates the user by their ID. You must be authorised as the target user in order to make this request.
2028,pocketsmith.com,PUT,/users/{id}/accounts,,Update the display order of accounts in user,"Updates the display order of accounts belonging to the user, by accepting an array of accounts in their new display order."
2029,postmarkapp.com,DELETE,/domains/{domainid},deleteDomain,Delete a Domain,
2030,postmarkapp.com,DELETE,/templates/{templateIdOrAlias},deleteTemplate,Delete a Template,
2031,postmarkapp.com,DELETE,/triggers/inboundrules/{triggerid},deleteInboundRule,Delete a single trigger,
2032,postmarkapp.com,PUT,/bounces/{bounceid}/activate,activateBounce,Activate a bounce,
2033,postmarkapp.com,PUT,/domains/{domainid},editDomain,Update a Domain,
2034,postmarkapp.com,PUT,/domains/{domainid}/verifyreturnpath,requestReturnPathVerificationForDomain,Request DNS Verification for Return-Path,
2035,postmarkapp.com,PUT,/messages/inbound/{messageid}/bypass,bypassRulesForInboundMessage,Bypass rules for a blocked inbound message,
2036,postmarkapp.com,PUT,/messages/inbound/{messageid}/retry,retryInboundMessageProcessing,Retry a failed inbound message for processing,
2037,postmarkapp.com,PUT,/senders/{signatureid},editSenderSignature,Update a Sender Signature,
2038,postmarkapp.com,PUT,/server,editCurrentServerConfiguration,Edit Server Configuration,
2039,postmarkapp.com,PUT,/servers/{serverid},editServerInformation,Edit a Server,
2040,postmarkapp.com,PUT,/templates/{templateIdOrAlias},updateTemplate,Update a Template,
2041,postmarkapp.com,PUT,/templates/push,pushTemplates,Push templates from one server to another,
2042,powerdns.local,DELETE,/servers/{server_id}/tsigkeys/{tsigkey_id},deleteTSIGKey,Delete the TSIGKey with tsigkey_id,
2043,powerdns.local,DELETE,/servers/{server_id}/zones/{zone_id},deleteZone,"Deletes this zone, all attached metadata and rrsets.",
2044,powerdns.local,DELETE,/servers/{server_id}/zones/{zone_id}/cryptokeys/{cryptokey_id},deleteCryptokey,This method deletes a key specified by cryptokey_id.,
2045,powerdns.local,DELETE,/servers/{server_id}/zones/{zone_id}/metadata/{metadata_kind},deleteMetadata,Delete all items of a single kind of domain metadata.,
2046,powerdns.local,PATCH,/servers/{server_id}/zones/{zone_id},patchZone,Creates/modifies/deletes RRsets present in the payload and their comments. Returns 204 No Content on success.,
2047,powerdns.local,PUT,/servers/{server_id}/cache/flush,cacheFlushByName,Flush a cache-entry by name,
2048,powerdns.local,PUT,/servers/{server_id}/tsigkeys/{tsigkey_id},putTSIGKey,,"The TSIGKey at tsigkey_id can be changed in multiple ways:  * Changing the Name, this will remove the key with tsigkey_id after adding.  * Changing the Algorithm  * Changing the Key Only the relevant fields have to be provided in the request body."
2049,powerdns.local,PUT,/servers/{server_id}/zones/{zone_id}/axfr-retrieve,axfrRetrieveZone,Retrieve slave zone from its master.,"Fails when zone kind is not Slave, or slave is disabled in the configuration. Clients MUST NOT send a body."
2050,powerdns.local,PUT,/servers/{server_id}/zones/{zone_id}/cryptokeys/{cryptokey_id},modifyCryptokey,This method (de)activates a key from zone_name specified by cryptokey_id,
2051,powerdns.local,PUT,/servers/{server_id}/zones/{zone_id}/metadata/{metadata_kind},modifyMetadata,Replace the content of a single kind of domain metadata.,Creates a set of metadata entries of given kind for the zone. Existing metadata entries for the zone with the same kind are removed.
2052,powerdns.local,PUT,/servers/{server_id}/zones/{zone_id}/notify,notifyZone,Send a DNS NOTIFY to all slaves.,"Fails when zone kind is not Master or Slave, or master and slave are disabled in the configuration. Only works for Slave if renotify is on. Clients MUST NOT send a body."
2053,powerdns.local,PUT,/servers/{server_id}/zones/{zone_id}/rectify,rectifyZone,Rectify the zone data.,This does not take into account the API-RECTIFY metadata. Fails on slave zones and zones that do not have DNSSEC.
2054,presalytics.io,DELETE,/{id},story_id_delete,Story: Delete by Id,Remove a story and dependant data.
2055,presalytics.io,DELETE,/sessions/{session_id},session_id_delete,Sessions: Delete by Id,Remove a session and dependant data.
2056,presalytics.io,DELETE,/views/{view_id},views_id_delete,Views: Delete by Id,Remove a view and dependant data.
2057,presalytics.io,PUT,/{id},story_id_put,Story: Modify,"Update story metadata, including story outline"
2058,presalytics.io,PUT,/{id}/collaborators/{story_collaborator_userid},story_id_collaborators_userid_put,Story Collaborators: Edit Access Rights,"Modify a user's access right to this story (e.g., grant edit permissions)"
2059,presalytics.io,PUT,/Charts/ChartUpdate/{id},charts_charts_chartupdate_put_id,Charts: Update Chart Data,Simplifies chart update by allowing users to supply data via ChartDataDTO
