row_id,truth_class,confidence,reason
2401,w,high,own playback setting toggle
2402,w,low,adds caller to a playlist's followers; own library
2403,w,low,adds caller to a playlist's followers; own library
2404,w,high,edits own playlist contents
2405,w,high,edits own playlist contents
2406,w,high,deletes customer record in own business
2407,w,high,removes stored card from own customer record
2408,w,high,deletes own customer group
2409,w,high,deletes own break type config
2410,w,high,removes snippet from own site
2411,w,low,edits a role definition not a persons role
2412,w,low,booking record about a customer in own system
2413,w,high,edits own customer record
2414,w,high,marketing group membership in own system
2415,w,high,updates own customer group
2416,w,low,edits invoice document fields; no charge itself
2417,w,high,updates own location config
2418,x,low,changes amount charged to a customer
2419,w,low,subscription billing configuration not a charge
2420,w,low,record about own team member
2421,w,low,wage setting record for own team member
2422,w,high,own account password
2423,w,high,overwrites own API version content
2424,x,low,removes public documentation from the world
2425,w,high,own legal entity identifier record
2426,w,high,own administration record
2427,w,low,own legal entity identifier record
2428,w,high,own tax identifier record
2429,w,high,own administration record
2430,w,high,own application blocklist
2431,w,low,deletes own campaign object
2432,w,low,deletes chat channel in own application
2433,w,high,own channel type config
2434,w,high,own device registration
2435,x,high,removes a ban; restores another user's access
2436,w,low,deletes a role definition object
2437,x,low,deletes another person's user account
2438,w,low,stops own campaign; nothing sent outward
2439,w,high,updates own channel fields
2440,w,high,updates user records in own app
2441,w,high,own blocklist contents
2442,w,low,campaign configuration update
2443,w,high,own channel type config
2444,w,low,edits a message record in own app
2445,w,high,own segment config
2446,w,high,deletes own annotation layer
2447,w,high,deletes own annotation
2448,w,high,deletes own chart
2449,w,high,deletes own CSS template
2450,w,high,bulk delete of own datasets
2451,w,high,deletes own dataset
2452,w,high,deletes own dataset column
2453,w,high,bulk delete of own report schedules
2454,w,high,deletes own report schedule
2455,w,high,bulk delete of own saved queries
2456,w,high,deletes own saved query
2457,w,high,updates own annotation layer
2458,w,high,updates own dashboard
2459,w,high,updates own dataset
2460,w,high,resyncs own dataset columns
2461,w,high,updates own saved query
2462,w,high,deletes own webhook endpoint config
2463,w,high,expunges own stored response body
2464,w,high,archives own event type
2465,w,high,own endpoint header config
2466,w,high,own endpoint config
2467,w,high,own endpoint header config
2468,w,high,own integration config
2469,w,high,own event type config
2470,w,high,deletes own API
2471,w,low,deletes a comment reply in own workspace
2472,w,high,deletes own integration
2473,w,low,deletes a comment in own workspace
2474,w,high,deletes own template
2475,w,high,deletes own template version
2476,w,high,edits comment in own workspace
2477,w,high,edits comment reply in own workspace
2478,w,high,edits comment in own workspace
2479,w,high,edits comment reply in own workspace
2480,w,high,resolves or reopens a comment
2481,x,low,public visibility grants outsiders access
2482,w,high,own default version setting
2483,w,high,resolves or reopens a comment
2484,x,high,replaces project membership of other people
2485,w,high,own template lifecycle settings
2486,w,high,deletes own account credentials
2487,w,high,deletes own address record
