row_id,provider,method,path,operationId,summary,description
1,adafruit.com,DELETE,/{username}/{type}/{type_id}/acl/{id},destroyPermission,Delete an existing Permission,
2,adyen.com,DELETE,/companies/{companyId}/apiCredentials/{apiCredentialId}/allowedOrigins/{originId},delete-companies-companyId-apiCredentials-apiCredentialId-allowedOrigins-originId,Delete an allowed origin,"Removes the [allowed origin](https://docs.adyen.com/development-resources/client-side-authentication#allowed-origins) identified in the path. As soon as an allowed origin is removed, we no longer accept client-side requests from that domain. To make this request, your API credential must have the following [roles](https://docs.adyen.com/development-resources/api-credentials#api-permissions): * Management API—API credentials read and write"
3,adyen.com,DELETE,/companies/{companyId}/webhooks/{webhookId},delete-companies-companyId-webhooks-webhookId,Remove a webhook,"Remove the configuration for the webhook identified in the path. To make this request, your API credential must have the following [roles](https://docs.adyen.com/development-resources/api-credentials#api-permissions): * Management API—Webhooks read and write"
4,adyen.com,DELETE,/documents/{id},delete-documents-id,Delete a document,Deletes a document.
5,adyen.com,DELETE,/merchants/{merchantId}/payoutSettings/{payoutSettingsId},delete-merchants-merchantId-payoutSettings-payoutSettingsId,Delete a payout setting,"Deletes the payout setting identified in the path. Use this endpoint if your integration requires it, such as Adyen for Platforms Manage. Your Adyen contact will set up your access. To make this request, your API credential must have the following [roles](https://docs.adyen.com/development-resources/api-credentials#api-permissions): * Management API—Payout account settings read and write"
6,adyen.com,DELETE,/storedPaymentMethods/{recurringId},delete-storedPaymentMethods-recurringId,Delete a token for stored payment details,Deletes the token identified in the path. The token can no longer be used with payment requests.
7,adyen.com,DELETE,/transactionRules/{transactionRuleId},delete-transactionRules-transactionRuleId,Delete a transaction rule,Deletes a transaction rule.
8,adyen.com,PATCH,/balanceAccounts/{balanceAccountId}/sweeps/{sweepId},patch-balanceAccounts-balanceAccountId-sweeps-sweepId,Update a sweep,"Updates a sweep. When updating a sweep resource, note that if a request parameter is not provided, the parameter is left unchanged."
9,adyen.com,PATCH,/businessLines/{id},patch-businessLines-id,Update a business line,Updates a business line.
10,adyen.com,PATCH,/companies/{companyId}/terminalLogos,patch-companies-companyId-terminalLogos,Update the terminal logo,"Updates the logo that is configured for a specific payment terminal model at the company identified in the path. You can update the logo for only one terminal model at a time. This logo applies to all terminals of the specified model under the company, unless a different logo is configured at a lower level (merchant account, store, or individual terminal).  * To change the logo, specify the image file as a Base64-encoded string. * To restore the logo inherited from the Adyen PSP level, specify a"
11,adyen.com,PATCH,/companies/{companyId}/terminalOrders/{orderId},patch-companies-companyId-terminalOrders-orderId,Update an order,"Updates the terminal products order identified in the path. Updating is only possible while the order has the status **Placed**. The request body only needs to contain what you want to change.  However, to update the products in the `items` array, you must provide the entire array. For example, if the array has three items:  To remove one item, the array must include the remaining two items. Or to add one item, the array must include all four items. To make this request, your API credential must"
12,adyen.com,PATCH,/companies/{companyId}/webhooks/{webhookId},patch-companies-companyId-webhooks-webhookId,Update a webhook,"Make changes to the configuration of the webhook identified in the path. The request contains the new values you want to have in the webhook configuration. The response contains the full configuration for the webhook, which includes the new values from the request. To make this request, your API credential must have the following [roles](https://docs.adyen.com/development-resources/api-credentials#api-permissions): * Management API—Webhooks read and write"
13,adyen.com,PATCH,/legalEntities/{id},patch-legalEntities-id,Update a legal entity,"Updates a legal entity.  >To change the legal entity type, include only the new `type` in your request. To update the `entityAssociations` array, you need to replace the entire array. For example, if the array has 3 entries and you want to remove 1 entry, you need to PATCH the resource with the remaining 2 entries."
14,adyen.com,PATCH,/legalEntities/{id}/termsOfService/{termsofservicedocumentid},patch-legalEntities-id-termsOfService-termsofservicedocumentid,Accept Terms of Service,Accepts Terms of Service.
