row_id,truth_class,confidence,reason
401,w,high,equips own item own account
402,w,high,tracks own item state own account
403,w,low,initializes own request no reach stated
404,r,high,reads thread summaries
405,x,high,road 1b unbans allows rejoin
406,x,high,road 1b approves membership grants access
407,w,high,rule 4 container conversation channel add
408,r,high,reads group info via POST
409,w,high,rule 7 own relation decline request
410,w,high,rule 7 own relation remove request
411,w,low,claims own reward no reach stated
412,r,high,searches users by name
413,w,high,deletes own note text
414,w,high,deletes own note attachment
415,w,high,deletes own note attachment
416,w,high,deletes own note text
417,w,high,rule 9 cancels own scheduled payment
418,w,high,deletes own note attachment
419,w,high,deletes own note attachment
420,w,high,deletes own note text
421,w,high,modifies own company data
422,w,high,modifies own person data
423,w,low,PUT default no reach stated
424,w,high,manages own company
425,w,high,rule 3 path param own joint account
426,w,high,updates own note attachment
427,w,high,updates own note attachment
428,w,low,rule 9 revokes own pending request
429,w,high,updates own note text
430,x,high,road 1c confirms payment to party
431,w,high,updates own note text
432,w,high,updates own note attachment
433,w,high,updates own note text
434,w,high,rule 6 manages own oauth client
435,w,high,rule 10 sets own auto accept config
436,r,high,reads block info
437,r,high,reads balance
438,r,high,reads block number
439,r,high,reads token info
440,w,high,generates own new address
441,r,high,reads feed
442,r,high,bulk hash search
443,r,high,bulk hash search
444,x,high,road 1b removes community members
445,w,high,rule 1 updates own message
446,w,high,rule 4 updates container community info
447,w,low,PUT default no reach stated
448,w,high,updates own profile
449,w,high,updates own webhook config
450,w,high,updates own webhook config
451,r,high,reads advisories
452,r,high,reads OVAL definitions
453,w,high,deletes own device
454,w,high,rule 5 deletes own instance settings
455,w,high,deletes own trigger handler
456,w,high,deletes own timer handler
457,w,high,deletes own device session
458,w,high,deletes own collection data
459,w,high,deletes own collection data
460,x,high,road 1b deletes another users account
461,w,high,deletes own deployment
462,w,high,deletes own timer
463,w,high,rule 4 deletes own collection container
464,w,high,rule 6 deletes own edge infra
465,w,high,deletes own adapter
466,w,high,deletes own failed run log
467,w,high,updates own timer handler
468,w,high,rule 5 updates own system metadata
469,w,high,updates own user info
470,w,high,updates own devices via query
471,w,high,updates own deployment
472,w,high,updates own edge info
473,w,high,rule 6 updates own db credentials
474,w,high,updates own code service
475,w,high,updates own library
476,w,high,unlinks own github integration
477,w,high,rule 4 deletes own addon feature
478,w,high,deletes own addon tag
479,w,high,deletes own application addon
480,w,high,deletes own application addon
481,w,high,deletes own dependency
482,w,high,deletes own env var
483,w,high,deletes own addon
484,w,low,PUT default own env no reach stated
485,w,low,PUT default no reach stated
486,w,low,PUT default own addon provider
487,w,low,PUT default own addon plan
488,w,low,PUT default own plan feature
489,w,low,PUT default own addon tag
490,w,low,PUT default own consumer key
491,w,high,updates own account self
492,w,low,PUT default own build flavor
493,w,high,updates own env var
494,w,high,updates own vhost
495,w,high,updates own favourite vhost
496,w,high,updates own email
497,w,high,rule 6 updates own key
498,w,low,PUT default no reach stated
499,r,high,reads students for teacher
500,w,high,deletes own automation rule
501,w,high,deletes own automation rule
502,w,high,deletes own automation rule
503,w,high,deletes own allowed address
504,w,high,rule 1 deletes own contact list
505,x,high,road 1b deletes subaccount access
506,w,high,updates own automation rule
507,w,high,updates own automation rule
508,w,high,updates own automation rule
509,w,high,rule 9 cancels own unsent campaign
510,w,high,verifies own allowed address state
511,x,low,rule 2 resets password road 1b
512,w,high,updates own contact list
513,w,high,rule 9 cancels own unsent mms
514,w,high,rule 9 cancels own unsent mms
515,x,high,road 1c purchases package charges
516,w,high,updates own reseller setting
517,w,low,rule 2 edits account plain details
518,w,high,rule 9 cancels own unsent campaign
519,w,high,updates own allowed address
520,w,high,rule 11 marks own messages read
521,w,high,rule 11 marks own message read
522,w,low,rule 2 edits subaccount plain details
523,w,high,creates own question
524,r,high,OCR conversion returns text
525,r,high,OCR conversion returns text
526,r,high,OCR analysis returns fields
527,r,high,OCR analysis returns fields
528,r,high,OCR conversion returns text
529,r,high,image preprocessing returns image
530,r,high,detects page angle
531,r,high,unrotates image returns result
532,r,high,path profile calculation
533,r,high,gets release notes
534,r,high,looks up topic
535,x,high,road 1b grants waitlist access
536,x,high,road 1b invites grants app access
537,w,high,rule 7 own membership leave
538,w,low,records own analytics data
539,r,high,search clubs
540,w,low,uploads own file returns temp id
541,r,high,reads box score
542,r,high,reads live plays
543,r,high,reads recruiting rankings
544,r,high,reads team info
545,w,high,rule 10 toggles own renew setting
546,w,high,deletes own connection
547,w,high,deletes own documents
548,w,high,deletes own report
549,x,low,cascade deletes tenant and its users
550,w,high,updates own integration
551,w,high,rule 4 updates role no access text
552,w,high,rule 1 updates own user record
553,r,high,batch search journals
554,r,high,reads sessions for own chargers
555,r,high,reads public shared meters
556,r,high,reads own metered reading
557,w,high,prepares own receipt data
558,r,high,retrieves own receipt signature
559,w,low,prepares transaction not yet confirmed
560,w,high,deletes own moderation message
561,w,high,rule 5 deletes own instance config
562,w,high,rule 7 own follower list change
563,w,high,rule 7 own unfollow action
564,w,high,deletes own subscription
565,w,high,deletes own video import
566,w,high,rule 5 sets own instance homepage
567,w,high,sets own plugin settings
568,w,high,updates own redundancy policy
569,w,high,updates own live metadata
