row_id,truth_class,confidence,reason
pc-r1571,w,high,iii POST updates status and config settable back
pc-r0147,w,high,ii plain create of card
pc-r0012,x,high,a DELETE external account no restore
x20-e0734,w,low,ii plain create of download link
x20-e0416,w,high,ii plain batch create of invoices
pc-r2550,w,high,PUT edits field option
x17-e0636,x,high,b revokes refresh tokens
x20-e0769,x,high,a DELETE custom status no restore
pc-r1521,x,high,d voids authorized payment
x20-e0961,w,high,PUT edits resource collection
x20-e0552,w,high,PATCH edits review
pc-r0593,w,high,iii POST edits webhook endpoint
pc-r3463,w,high,POST removes field from project list re-addable
pc-r3022,w,high,PUT sets workflow mapping
x20-e0828,x,high,a DELETE bulk deletes views
pc-r0476,x,high,a DELETE configuration
pc-r0796,w,high,ii plain create of ephemeral token
x17-e0305,w,high,ii plain create of group rule
pc-r0959,w,high,ii plain create of attribute definition
pc-r0691,w,high,iii POST edits retention settings
pc-r3647,w,low,ii plain create of eventbridge source
pc-r1120,w,high,ii plain create of attribute definition
pc-r1232,w,high,PUT edits team member
x20-e0956,w,high,PUT adds tags removable
pc-r1468,x,high,d accept offer triggers refund
x17-e0187,x,high,a DELETE customized page no restore
x17-e1088,x,high,a DELETE user authorizations
pc-r1277,w,high,PATCH edits account options
pc-r0440,x,low,d create subscription finalizes and charges invoice
x20-e0013,x,high,a DELETE provisioning config
pc-r3375,x,high,a DELETE custom field
x20-e0446,w,high,PUT sets primary language
x17-e0591,w,high,iii POST edits sms template
pc-r3648,x,high,a DELETE eventbridge source
pc-r3075,x,high,c starts automated email send
x17-e0407,x,low,b replaces idp key credential rotate
x20-e0508,x,high,a DELETE coupon
x20-e0603,w,high,POST adds profiles to list membership
x17-e0952,w,high,PUT edits permission profile
x20-e0583,x,high,c sends outbound message
pc-r2219,w,high,ii plain create of tag
pc-r3511,x,low,e creates and runs async job
pc-r1135,w,high,ii plain create of loyalty account
pc-r0838,x,high,a DELETE removes file from store method wins
x20-e0096,w,high,PATCH edits connection
x20-e0177,x,high,c sends test event
pc-r2249,w,high,ii plain create of vpc
pc-r1865,w,high,ii plain create of connection pool
