row_id,truth_class,confidence,reason
pc-r3668,x,high,a DELETE integration no restore
pc-r1988,x,low,transfer to another account initiated unsure tighter
pc-r0792,x,high,e transfers live call cannot be un-run
x17-e0494,w,low,setting opt-in for users settable back
x20-e0322,w,high,iii PATCH edits folder
pc-r0320,w,high,iii POST update configuration
x17-e0112,w,high,iii PATCH edits AAGUID
x17-e1087,w,high,ii create or update authorizations
x20-e0894,x,low,e runs bulk job unsure tighter
x17-e0040,x,high,b publish consumes CSR no longer accessible
x20-e0399,w,high,archive to recycling bin restorable
pc-r3480,x,high,a DELETE role no restore
pc-r3765,x,high,a POST deletes tests
x17-e0888,w,high,ii adds tabs plain create
x20-e0320,w,high,iii PATCH edits draft table
pc-r3266,x,high,a DELETE cart line item
x17-e0027,w,high,ii plain create of app
pc-r1618,x,high,a DELETE method wins removes user access
x17-e1170,w,high,iii POST updates transaction
pc-r1459,w,high,iii PATCH edits dispute
pc-r0353,w,high,ii plain create of price
pc-r0482,x,high,a DELETE location
x20-e0615,x,low,suppress profiles no opposite named tighter
pc-r3667,w,high,ii plain create of integration
pc-r1554,w,low,toggle block has unblock
x20-e0778,x,high,a DELETE asset field
x20-e0887,x,high,a merge deletes losing organization
pc-r1331,w,high,ii plain create of poll
pc-r2539,x,high,a DELETE field option
pc-r0971,w,high,iii PUT updates booking
x17-e0470,w,high,iii PUT replaces schema
pc-r1053,w,high,ii plain create of gift card
x20-e0867,w,high,ii plain create of variant
x17-e0651,x,high,c resends sms call or email challenge
pc-r2605,w,high,ii bulk create issues
pc-r2429,w,high,ii plain create of file record
pc-r2127,x,high,b regenerates service key
pc-r3959,w,high,toggle close snooze open assign conversation
pc-r2820,x,high,a POST deletes project no restore named
x20-e0450,w,high,iii sets primary language
pc-r1815,w,high,ii plain create of certificate
x17-e0118,w,high,toggle activate has deactivate
pc-r1467,x,high,d makes offer to other party
pc-r0577,x,high,f cancels outbound payment
pc-r3895,w,high,ii plain create of article
pc-r2954,w,high,iii PUT updates version
x20-e0671,x,high,a DELETE team
x20-e0807,x,high,a DELETE form statuses
pc-r3343,w,high,ii plain create adds domain
x17-e1323,w,high,ii PUT creates quotes
x20-e0736,w,high,ii plain create of case
pc-r2138,w,high,assign resources settable back
pc-r0123,w,high,ii plain create of coupon
pc-r1016,w,high,iii PUT updates group
x20-e0307,x,high,a DELETE no text method wins
x20-e0467,w,high,ii creates association
pc-r3985,w,high,ii plain create of connector
pc-r0561,x,high,d reverses debit moves money
x17-e1010,w,high,ii plain create of templates
x20-e0261,x,high,a DELETE checkout fee
pc-r3277,x,high,a DELETE promo rule
x17-e0046,w,high,toggle deactivate has activate
pc-r0485,w,high,ii plain create of reader
pc-r2441,w,high,iii PUT updates configuration
x17-e0394,w,high,ii upload profiles insert or update
pc-r0176,x,high,DELETE method wins subscription terminated
pc-r0700,x,high,DELETE method wins unassign role
pc-r0097,x,low,no text POST dispute on charge tighter
pc-r1993,x,high,e runs convert or transfer action
pc-r2499,w,high,iii PUT updates gadget
pc-r1973,x,high,a DELETE namespace not recoverable
x20-e0335,w,high,iii PATCH edits price book item
pc-r2742,w,high,ii plain create of notification scheme
pc-r1174,x,high,a DELETE payment link
pc-r2010,w,high,iii PUT updates node pool
x20-e0767,x,high,a DELETE trigger
pc-r2825,w,high,iii sets property
x20-e0293,x,high,a DELETE template no restore named
x20-e0682,w,high,iii PATCH updates image item
x20-e0614,x,low,unsubscribe consent no opposite named tighter
pc-r0575,x,high,d creates outbound payment moves money
x17-e1139,w,high,ii plain create of jurisdiction
x20-e0578,w,high,ii creates category relationship
pc-r0963,x,high,a POST bulk deletes attributes
x20-e0461,w,low,sets conversion schedule settable back
x17-e0142,w,high,toggle activate has deactivate
x17-e0757,w,high,iii PUT updates brand
pc-r3863,w,high,iii PUT stages draft
x17-e0013,w,high,iii POST updates record
pc-r1741,w,high,toggle pause has resume
x20-e0266,x,high,a DELETE list permanently
x20-e0198,w,high,ii associates grant with org
pc-r0683,w,high,ii upload certificate not activated
pc-r0548,x,high,f cancels pending top-up
x20-e0359,w,high,iii PATCH updates product
x17-e0231,w,high,ii plain create of captcha
pc-r0023,w,high,ii plain create of person
x20-e0771,x,high,a DELETE deletion schedule
x20-e0178,w,high,ii plain create of experiment
x17-e0922,w,high,iii PUT updates routing rules
pc-r3898,x,high,a DELETE article
x20-e0190,w,high,ii adds secrets to hook
x17-e1214,w,high,ii PUT adds contacts to group
pc-r1249,x,low,f dismisses refund request unsure tighter
pc-r1316,w,high,ii plain create of meeting
pc-r1406,x,high,a DELETE webinar
x17-e1018,x,high,a DELETE custom fields
pc-r3471,w,high,ii plain create of rate
x20-e0786,x,high,a DELETE memberships
pc-r3066,x,high,f archive permanently ends automation
pc-r2632,x,high,c sends email notification
pc-r0008,x,high,a DELETE account
pc-r3955,w,high,iii PUT updates conversation
pc-r2832,x,high,DELETE method wins removes actors
pc-r0643,x,high,a DELETE eval run
pc-r1846,x,high,e starts update installation job
x20-e0579,w,low,ii bulk create job of variants
pc-r3412,w,high,ii plain create of OOO entry
x20-e0652,x,high,a DELETE doc item
x17-e0155,x,high,a DELETE policy rule
x20-e0018,x,high,a DELETE custom domain
x17-e0353,w,high,iii PUT replaces label and description
pc-r3619,x,high,b DELETE revokes public URL
pc-r0528,x,high,e advances clock cannot be un-run
x20-e0113,w,high,iii PATCH edits provider config
pc-r2810,w,high,iii PUT sets avatar
pc-r3597,w,high,iii PUT edits key name
x20-e0386,w,high,iii POST batch updates pages
pc-r0851,w,high,iii sets spend limit
pc-r1550,x,high,c sends onboarding request to business
x17-e0243,w,high,toggle activate has deactivate
x17-e0368,x,high,DELETE method wins removes resource from set
x17-e1177,w,high,ii PUT creates history record
pc-r3548,w,high,membership add user no notification named
x17-e0239,w,high,iii PUT replaces policy
x17-e0019,x,high,e retries update run
pc-r3221,x,high,c publishes landing page
pc-r2709,x,high,DELETE method wins removes issue type
x17-e0638,x,high,b DELETE revokes tokens
x20-e0953,w,high,iii PUT updates field
x17-e1221,w,high,iii POST updates credit note
x20-e0547,w,high,iii PATCH updates metric
pc-r1221,w,high,toggle resume has pause
x20-e0643,x,high,a DELETE widget item
x20-e0353,w,high,iii PATCH updates email object
x20-e0063,x,high,a DELETE profile
pc-r0283,w,high,iii POST updates settlement
pc-r1560,x,high,c sends marketing message
pc-r0255,x,high,c sends invoice to customer
x17-e0929,w,high,toggle enable rule status
x20-e0931,w,high,iii PUT updates brand
pc-r1395,x,high,a DELETE TSP account
x17-e0104,w,high,ii plain create of authenticator
x20-e0418,w,low,ii create postal mail CRM object no text
x17-e1056,x,high,a DELETE tabs
pc-r1374,w,high,ii plain create of user
pc-r0746,w,high,iii edits user role settable back
x20-e0023,x,high,a DELETE feature flag
x17-e0622,w,high,assign linked object settable back
x20-e0161,w,high,ii plain create of profile
pc-r1442,x,high,d captures payment
pc-r1198,w,low,iii PUT updates approved payment amounts
pc-r3741,x,high,a DELETE SLO correction permanently
pc-r0897,x,high,a DELETE agent
pc-r2349,w,high,iii PUT updates knowledge base
pc-r2909,x,high,a DELETE statuses
pc-r2244,x,low,e initiates volume action unsure tighter
pc-r2892,x,high,a DELETE screen scheme
x20-e0901,w,high,ii plain create of task item
pc-r4040,w,high,ii enqueues create of ticket
x20-e0426,w,high,ii creates associations
pc-r0077,x,low,d meter event feeds billing unsure tighter
pc-r3217,w,high,ii plain create of landing page
pc-r0494,x,high,e initiates flow on reader
pc-r0517,x,high,d captures amount
x17-e0525,x,high,a DELETE policy rule
pc-r1909,x,high,b DELETE revokes token
pc-r0779,x,high,DELETE method wins unassign role
pc-r3891,x,high,a DELETE collection
x20-e0033,x,high,DELETE method wins unassign roles
x17-e0705,x,high,DELETE method wins unassign role
x20-e0471,w,high,iii PUT edits permissions settable back
x20-e0321,w,high,iii PATCH edits draft row
pc-r1591,x,high,a DELETE rejects join requests
pc-r3720,w,high,iii PUT updates notebook
x17-e1347,w,high,ii PUT creates invoice templates
pc-r0337,x,low,f reports attempt failed state step unsure tighter
x20-e0762,x,high,a DELETE access rule permanently
x17-e0640,x,low,b resets recovery credential tighter
pc-r3858,w,high,ii plain create of article
pc-r1699,x,high,DELETE method wins removes albums
x20-e0856,x,high,c delivers message to agent browser
x20-e0288,w,high,DELETE to recycling bin restorable
x17-e0559,w,low,subscribe role setting settable back
pc-r3322,w,high,iii PUT sets content
pc-r1727,w,high,iii PUT follows settable back
pc-r1774,x,high,a DELETE app permanently
pc-r3102,w,high,iii PATCH edits campaign settings
pc-r2672,w,high,ii plain create of security scheme
x20-e0624,w,high,adds tag association settable back
pc-r0350,w,high,iii POST updates plan
pc-r3923,x,high,DELETE method wins removes subscription
pc-r3184,w,high,add or remove tags on POST settable back
pc-r1323,w,high,ii registers participant no send named
pc-r0816,w,high,iii POST modifies run
x20-e0377,x,high,e completes blocked executions
pc-r0412,x,high,f confirms intent state cannot step back
pc-r2623,w,high,ii upload attachments
pc-r1260,w,high,iii PUT updates vendors
pc-r1894,w,high,iii PUT updates config
pc-r3108,x,high,c sends test email
x17-e0627,w,high,ii creates enrollment credential
pc-r0859,x,high,e creates generation job that runs
x17-e1099,x,high,a DELETE custom settings
x20-e0128,w,high,iii PATCH edits render settings
pc-r1487,x,high,a DELETE draft invoice
x17-e0017,w,high,toggle pause update
pc-r0664,r,low,i generated image returned not stored
pc-r1066,w,high,iii PUT updates reason
x20-e1000,w,high,iii PUT updates suspension details
x17-e0880,w,high,ii creates resource token
x20-e0188,w,high,assign roles settable back
x17-e1023,w,high,iii PUT updates document
x20-e0952,w,high,iii PUT reorders fields
pc-r0566,w,high,iii POST updates account details
x17-e0955,w,high,ii plain create of powerform
pc-r0417,w,high,iii POST updates shipping rate
pc-r2936,x,low,DELETE method wins resets columns
pc-r3019,w,high,iii PUT sets workflow mapping
pc-r0651,x,high,e runs grader
pc-r0249,x,high,f finalizes invoice cannot step back
