row_id,provider,method,path,operationId,summary,description
x22-0525,cloudflare,GET,/accounts/{account_id}/builds/workers/{script_tag}/previews,listWorkerPreviews,List previews,List the Previews of a Worker with pagination.
x22-0361,cloudflare,DELETE,/accounts/{account_id}/alerting/v3/silences/{silence_id},notification-silences-delete-silences,Delete Silence,Deletes an existing silence for an account.
x22-2695,cloudflare,GET,/radar/dns/top/ases,radar-get-dns-top-ases,Get top ASes by DNS queries,Retrieves the top autonomous systems by DNS queries made to 1.1.1.1 DNS resolver.
x22-0942,cloudflare,PATCH,/accounts/{account_id}/devices/deployment-groups/{group_id},update-deployment-group,Update deployment group,Updates a deployment group. Returns 409 if any newly added policy IDs already belong to another deployment group. This endpoint is in Beta.
x22-0512,cloudflare,POST,/accounts/{account_id}/builds/triggers/{trigger_uuid}/purge_build_cache,purgeBuildCache,Purge a trigger's build cache,Delete cached dependencies and build artifacts associated with a trigger.
x22-3888,pagerduty,GET,/standards,listStandards,List Standards,"Get all standards of an account.

Scoped OAuth requires: `standards.read`"
x22-1741,cloudflare,GET,/accounts/{account_id}/mtls_certificates/{mtls_certificate_id},m-tls-certificate-management-get-m-tls-certificate,Get mTLS certificate,"Fetches a single mTLS certificate uploaded to your account. To get a certificate issued by the Cloudflare managed CA, use the [Client Certificate Details endpoint](/api/resources/client_certificates/methods/get/)."
x22-0799,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/quota,get_RequestQuota,Get request token quota,"Returns the account's token quota for the current anniversary quarter: total granted, used, remaining, and the quarter/anniversary boundaries."
x22-3854,pagerduty,GET,/service_dependencies/technical_services/{id},getTechnicalServiceServiceDependencies,Get technical service dependencies,"Get all immediate dependencies of any technical service.
Technical services are also known as `services`.

For more information see the [API Concepts Document](../../api-reference/a47605517c19a-api-concepts#services)

Scoped OAuth requires: `services.read`"
x22-3238,cloudflare,GET,/zones/{zone_id}/keyless_certificates,keyless-ssl-for-a-zone-list-keyless-ssl-configurations,List Keyless SSL Configurations,List all Keyless SSL configurations for a given zone.
x22-0568,cloudflare,GET,/accounts/{account_id}/cloudforce-one/events/categories,get_CategoryList,Lists categories across multiple datasets,Lists all threat event categories configured for classifying and organizing threat events.
x22-2726,cloudflare,GET,/radar/email/security/timeseries_groups/spf,radar-get-email-security-timeseries-group-by-spf,Get email SPF validation time series,Retrieves the distribution of emails by SPF (Sender Policy Framework) validation over time.
x22-3670,pagerduty,DELETE,/enrichment/schemas/{schema_id},deleteEnrichmentSchema,Delete an enrichment schema,"Soft-deletes an enrichment schema and returns the deleted schema. Only `CSV` schemas can be deleted; `SERVICENOW` schemas are managed by the ServiceNow CMDB integration.

<!-- theme: warning -->

> ### Early Access
> This API is in Early Access and may change at any time. Contact your PagerDuty account team to request access.

Scoped OAuth requires: `contextual_data.write`"
x22-1429,cloudflare,PUT,/accounts/{account_id}/intel/indicator-feeds/permissions/add,custom-indicator-feeds-add-permission,Grant permission to indicator feed,Grants access permissions for a custom threat indicator feed to other accounts.
x22-1601,cloudflare,GET,/accounts/{account_id}/magic/cloud/onramps,onramps-list,List On-ramps,List On-ramps (Closed Beta).
x22-3986,pagerduty,PUT,/users/{id}/status_update_notification_rules/{status_update_notification_rule_id},updateUserStatusUpdateNotificationRule,Update a user's status update notification rule,"Update a user's status update notification rule.

Users are members of a PagerDuty account that have the ability to interact with Incidents and other data on the account.

For more information see the [API Concepts Document](../../api-reference/a47605517c19a-api-concepts#users)

Scoped OAuth requires: `users.write`"
x22-4170,sentry,GET,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/codeowners/,listProjectCodeOwners,List a Project's CODEOWNERS Configurations,Return the CODEOWNERS configurations for a project.
x22-0655,cloudflare,POST,/accounts/{account_id}/cloudforce-one/events/tags/{tag_uuid}/relationships,post_TagRelationshipCreate,Create a relationship for a tag,Creates a new relationship with the tag as the source entity. Requires a datasetId to locate the Indicators DO.
x22-2519,cloudflare,POST,/billing/address-validation,billing-validate-address,Validate Billing Address,"Validates a billing address and returns validated address suggestions. Authentication is not enforced to support pre-signup address validation flows, so credentials are accepted but not required."
x22-1483,cloudflare,GET,/accounts/{account_id}/load_balancers/{load_balancer_id},account-load-balancers-account-load-balancer-details,Account Load Balancer Details,Fetch a single configured account-scoped load balancer.
