row_id,provider,method,path,operationId,summary,description
x22-3468,cloudflare,GET,/zones/{zone_id}/snippets,listZoneSnippets,List zone snippets,Fetches all snippets belonging to the zone.
x22-0383,cloudflare,GET,/accounts/{account_id}/artifacts/namespaces/{namespace}/repos/{name}/log,artifacts_repos_log_get,Read commit history,"Returns commit metadata walking backwards from a ref, branch, tag, or HEAD."
x22-4101,sentry,DELETE,/api/0/organizations/{organization_id_or_slug}/notifications/actions/{action_id}/,deleteOrganizationNotificationsAction,Delete a Spike Protection Notification Action,"Deletes a Spike Protection Notification Action.

Notification Actions notify a set of members when an action has been triggered through a notification service such as Slack or Sentry.
For example, organization owners and managers can receive an email when a spike occurs."
x22-2033,cloudflare,DELETE,/accounts/{account_id}/rulesets/{ruleset_id},deleteAccountRuleset,Delete an account ruleset,Deletes all versions of an existing account ruleset.
x22-0804,cloudflare,GET,/accounts/{account_id}/cloudforce-one/v2/requests/{project_type}/{request_id}/assets/list,get_DashboardAssetList,List assets in request (Customer),List all file assets for a request. Customer can only list assets from their own account.
x22-1727,cloudflare,PATCH,/accounts/{account_id}/mnm/rules/{rule_id},magic-network-monitoring-rules-update-rule,Update rule,Update a network monitoring rule for account.
x22-0735,cloudflare,POST,/accounts/{account_id}/cloudforce-one/v2/brand-protection/letter/templates,post_LetterTemplateCreate,Create letter template,Create a new user-defined takedown letter template
x22-1177,cloudflare,GET,/accounts/{account_id}/email-security/settings/allow_policies,email_security_list_allow_policies,List email allow policies,"Returns a paginated list of email allow policies. These policies exempt matching emails from security detection, allowing them to bypass disposition actions. Supports filtering by pattern type and policy attributes."
x22-2864,cloudflare,PATCH,/user/load_balancers/monitors/{monitor_id},load-balancer-monitors-patch-monitor,Patch Monitor,"Apply changes to an existing monitor, overwriting the supplied properties."
x22-2900,cloudflare,POST,/zones,zones-post,Create Zone,"Creates a new zone (domain) in your Cloudflare account.

The zone is created in a pending state and must be activated by updating your domain's
nameservers to point to Cloudflare, or by completing the verification process for partial
(CNAME) setups."
x22-2643,cloudflare,GET,/radar/bgp/routes/pfx2as,radar-get-bgp-pfx2as,Get prefix-to-ASN mapping,Retrieves the prefix-to-ASN mapping from global routing tables.
x22-0102,cloudflare,DELETE,/accounts/{account_id}/access/identity_providers/{identity_provider_id},access-identity-providers-delete-an-access-identity-provider,Delete an Access identity provider,Deletes an identity provider from Access.
x22-1928,cloudflare,GET,/accounts/{account_id}/realtime/kit/{app_id}/meetings/{meeting_id}/active-livestream,get-v2-meetings-meetingId-active-livestream,Fetch active livestreams for a meeting,Returns details of all active livestreams for the given meeting ID.
x22-1454,cloudflare,POST,/accounts/{account_id}/load_balancers/monitor_groups,account-load-balancer-monitor-groups-create-monitor-group,Create Monitor Group,Create a new monitor group.
x22-0293,cloudflare,GET,/accounts/{account_id}/ai-search/namespaces/{name}/instances,ai-search-namespace-list-instances,List AI Search instances.,List all AI Search instances in the account.
