row_id,provider,method,path,operationId,summary,description
x22-2138,cloudflare,GET,/accounts/{account_id}/slurper/jobs/{job_id},slurper-get-job,Get job details,Retrieves detailed status and configuration for a specific R2 Super Slurper migration job.
x22-2503,cloudflare,PATCH,/accounts/{account_id}/zerotrust/subnets/warp/{subnet_id},zero-trust-networks-subnet-update-warp,Update WARP IP subnet,"Updates a WARP IP assignment subnet.

**Update constraints:**
- The `network` field cannot be modified for WARP subnets. Only `name`, `comment`, and `is_default_network` can be updated.
- IPv6 subnets cannot be updated"
x22-2369,cloudflare,DELETE,/accounts/{account_id}/workers/observability/destinations/{slug},destinations.delete,Delete Destination,Delete a Workers Observability Telemetry Destination.
x22-2413,cloudflare,DELETE,/accounts/{account_id}/workers/scripts/{script_name}/deployments/{deployment_id},worker-deployments-delete-deployment,Delete Worker Deployment,"Delete a Worker Deployment. The latest deployment, which is actively serving traffic, cannot be deleted. All other deployments can be deleted."
x22-3251,cloudflare,POST,/zones/{zone_id}/load_balancers,load-balancers-create-load-balancer,Create Load Balancer,Create a new load balancer.
x22-0151,cloudflare,PUT,/accounts/{account_id}/access/users/{user_id},zero-trust-users-update-user,Update a user,Updates a specific user's name for an account. Requires the user's current email as confirmation (email cannot be changed).
x22-1818,cloudflare,GET,/accounts/{account_id}/pipelines/v1/pipelines,getV4AccountsByAccount_idPipelinesV1Pipelines,List Pipelines,List/Filter Pipelines in Account.
x22-2103,cloudflare,POST,/accounts/{account_id}/security-center/insights/scans,start-security-center-account-scan,Start On-Demand Account Scan,"Initiates an on-demand security scan for the entire account, scanning all zones associated with the account. Rate limited to 5 scans per account per 24-hour window."
x22-2520,cloudflare,GET,/billing/rate_plans/{public_key},billing-get-rate-plan,Get Rate Plan by Public Key,"Gets a rate plan's details by its public key (e.g., 'teams_free', 'cf_pro_20_20'). This is a public catalog endpoint, so authentication is not enforced and credentials are accepted but not required."
x22-1599,cloudflare,PATCH,/accounts/{account_id}/magic/cloud/catalog-syncs/{sync_id},catalog-syncs-patch,Patch Catalog Sync,Update a Catalog Sync (Closed Beta).
x22-0966,cloudflare,PUT,/accounts/{account_id}/devices/policy/include,devices-set-split-tunnel-include-list,Set the Split Tunnel include list,Sets the list of routes included in the WARP client's tunnel.
x22-1460,cloudflare,GET,/accounts/{account_id}/load_balancers/monitors,account-load-balancer-monitors-list-monitors,List Monitors,List configured monitors for an account.
x22-2168,cloudflare,POST,/accounts/{account_id}/stream,stream-videos-initiate-video-uploads-using-tus,Initiate video uploads using TUS,"Initiates a video upload using the TUS protocol. On success, the server responds with a status code 201 (created) and includes a `location` header to indicate where the content should be uploaded. Refer to https://tus.io for protocol details."
x22-3910,pagerduty,DELETE,/status_pages/{id}/posts/{post_id},deleteStatusPagePost,Delete a Status Page Post,"Delete a Post for a Status Page by Status Page ID and Post ID.

Scoped OAuth requires: `status_pages.write`"
x22-0357,cloudflare,GET,/accounts/{account_id}/alerting/v3/silences,notification-silences-list-silences,List Silences,Gets a list of silences for an account.
x22-0869,cloudflare,DELETE,/accounts/{account_id}/containers/applications/{application_id},deleteApplication,Delete a single application by id,Deletes a single application by id.
x22-3155,cloudflare,POST,/zones/{zone_id}/email/sending/subdomains/{subdomain_id}/dns,email-sending-subdomains-fix-sending-subdomain-dns,Fix sending subdomain DNS records,"Idempotently re-applies the sending DNS records (creates missing records, re-applies the email_routing lock on records whose lock has been cleared). Refuses with a 409 if foreign MX, multiple SPF, multiple DMARC, or multiple DKIM records exist at the relevant DNS names — those require manual cleanup."
x22-1173,cloudflare,GET,/accounts/{account_id}/email-security/investigate/{investigate_id}/raw,email_security_get_message_raw,Get raw email content,Returns the raw eml of any non-benign message.
x22-1213,cloudflare,POST,/accounts/{account_id}/email-security/settings/sending_domain_restrictions/batch,email_security_batch_sending_domain_restrictions,Batch sending domain restrictions operations,Executes multiple delete operations on sending domain restrictions atomically. All operations succeed or fail together as a transaction. Currently only supports batch deletion. Removes TLS enforcement requirements for the specified domains.
x22-0954,cloudflare,GET,/accounts/{account_id}/devices/physical-devices/{device_id},get-device,Get device,Fetches a single WARP device.
