row_id,truth_class,confidence,reason
x22-1356,r,high,GET read no state change
x22-2860,w,high,ii plain create of monitor
x22-3864,w,high,PUT PATCH edit settable back
x22-0059,w,high,ii plain create of certificate CA
x22-2731,r,high,GET read no state change
x22-2881,r,high,GET read no state change
x22-3417,w,high,PUT PATCH edit settable back
x22-2739,r,high,GET read no state change
x22-1020,r,high,GET read no state change
x22-1884,r,high,GET read no state change
x22-1142,r,high,GET read no state change
x22-2693,r,high,GET read no state change
x22-0880,r,high,GET read no state change
x22-3997,r,high,GET list no state change
x22-0931,r,high,GET read no state change
x22-1371,r,high,GET read no state change
x22-0430,r,high,GET read no state change
x22-2500,w,high,ii plain create of subnet
x22-3624,w,high,ii plain create of runner
x22-2564,r,high,GET read no state change
x22-3847,w,high,ii plain create of schedule override
x22-2495,w,high,PUT PATCH edit settable back
x22-1276,w,high,ii plain create of app
x22-4128,x,high,DELETE method wins no trash restore named
x22-2891,w,high,ii plain create of token
x22-2093,x,high,DELETE method wins no trash restore named
x22-4131,r,high,GET read no state change
x22-1966,r,high,GET read no state change
x22-3178,w,high,ii plain create of ip access rule
x22-3914,w,high,PUT PATCH edit settable back
x22-0060,x,high,DELETE method wins no trash restore named
x22-1254,r,high,GET read no state change
x22-0960,w,high,PUT PATCH edit settable back
x22-2619,r,high,GET read no state change
x22-3156,r,high,GET read no state change
x22-3264,x,high,DELETE method wins no trash restore named
x22-0246,r,high,GET read no state change
x22-3276,w,high,PUT PATCH edit settable back
x22-0105,r,high,GET read no state change
x22-0630,w,high,ii plain create of saved query
x22-1926,w,high,PUT PATCH edit settable back
x22-1262,r,high,GET read no state change
x22-4190,w,high,PUT PATCH edit settable back
x22-0659,r,high,GET read no state change
x22-3397,r,high,GET read no state change
x22-3908,r,high,GET read no state change
x22-2566,r,high,GET read no state change
x22-1650,r,high,GET read no state change
x22-2913,x,high,DELETE method wins no trash restore named
x22-1925,r,high,GET read no state change
x22-3698,w,high,PUT PATCH edit settable back
x22-2084,w,high,PUT PATCH edit settable back
x22-3195,r,high,GET read no state change
x22-1462,r,high,GET read no state change
x22-3542,r,high,GET read no state change
x22-3615,r,high,GET read no state change
x22-1406,r,high,GET read no state change
x22-0753,r,high,GET read no state change
x22-3410,r,high,GET read no state change
x22-3314,w,high,PUT PATCH edit settable back
x22-1109,w,high,PUT PATCH edit settable back
x22-0668,r,high,GET read no state change
x22-1090,r,low,explicit no-op nothing actually changes
x22-1717,x,high,DELETE method wins no trash restore named
x22-0343,r,high,GET read no state change
x22-2451,r,high,GET read no state change
x22-1210,w,high,PUT PATCH edit settable back
x22-2742,r,high,GET read no state change
x22-2543,r,high,GET read no state change
x22-3579,r,high,GET read no state change
x22-0052,r,high,GET read no state change
x22-0065,x,high,DELETE method wins no trash restore named
x22-2567,r,high,GET read no state change
x22-4278,x,high,DELETE method wins no trash restore named
x22-0798,r,high,GET read no state change
x22-1412,r,high,GET read no state change
x22-1060,r,high,GET read no state change
x22-0516,r,high,GET read no state change
x22-2005,r,high,GET read no state change
x22-2972,r,high,i post that only reads fetches robots txt
x22-2133,w,high,PUT PATCH edit settable back
x22-0824,w,high,ii plain bulk create of feeds
x22-0926,w,high,ii plain create of export file
x22-0479,r,high,GET read no state change
x22-0998,x,high,DELETE method wins no trash restore named
x22-2975,r,high,GET read no state change
x22-0014,w,high,PUT PATCH edit settable back
x22-2701,r,high,GET read no state change
x22-3765,r,high,GET read no state change
x22-2603,r,high,GET read no state change
x22-0532,w,high,ii plain create of app namespace
x22-0263,r,high,GET read no state change
x22-0563,r,high,GET read no state change
x22-4058,r,high,GET read no state change
x22-4180,r,high,GET read no state change
x22-1063,w,high,ii plain create of dataset
x22-1840,w,high,PUT PATCH edit settable back
x22-2013,r,high,GET read no state change
x22-3953,w,high,ii plain create of user no notify named
x22-4134,r,high,GET read no state change
x22-3644,r,high,GET read no state change
x22-1836,w,high,PUT PATCH edit settable back
x22-1414,x,high,DELETE method wins no trash restore named
x22-2707,r,high,GET read no state change
