row_id,truth_class,confidence,reason
x22-1744,r,high,GET list default read
x22-2164,r,high,GET read kv value
x22-3620,x,high,DELETE association method wins no trash
x22-3051,w,high,ii plain create of cache setting
x22-3658,x,high,DELETE removes table no trash named
x22-2469,r,high,GET workflow details default read
x22-3275,r,high,GET dataset default read
x22-0669,r,high,i POST that only lists filters no write
x22-2633,r,high,GET radar stats default read
x22-1282,r,high,i POST evaluates returns not stored
x22-2302,w,high,PATCH edits credential set fields
x22-1776,x,high,DELETE tail no trash named
x22-1057,r,high,GET data tag default read
x22-0380,r,high,GET file bytes default read
x22-2932,r,high,GET tests access policy check not write
x22-3346,r,high,GET rulesets default read
x22-3249,x,high,DELETE detection no trash named
x22-2805,r,high,GET timeseries default read
x22-1774,w,high,rollback sets deployment back to prior state
x22-1059,x,high,DELETE data tag no trash named
x22-3017,w,high,ii plain create of uploaded schema
x22-1519,r,high,GET run query returns not stored
x22-1844,w,high,ii plain create of queue consumer
x22-2197,w,high,iii POST edits existing video details
x22-1264,r,high,GET subscription default read
x22-3813,r,high,GET list license allocations default read
x22-1608,x,high,DELETE onramp no trash named
x22-4098,w,high,ii plain create of notification action
x22-4271,r,high,GET external issue links default read
x22-1197,r,high,GET list domains default read
x22-0649,w,high,ii plain create of tag
x22-2327,r,high,GET list connections default read
x22-0833,r,high,GET feed xml default read
x22-2649,r,high,GET timeseries default read
x22-3442,r,high,GET c2pa setting default read
x22-2147,r,high,GET list sso connectors default read
x22-4220,r,high,GET fetch deletion job instance not deleting
x22-3818,r,high,GET list maintenance windows default read
x22-1136,x,high,DELETE prefix binding no trash named
x22-0183,w,high,PATCH advertise withdraw toggle prefix status
x22-4173,w,high,PUT update codeowners config edits
x22-0934,x,high,c sends test webhook event to endpoint
x22-1906,w,high,PUT sets sippy config reversible setting
x22-0634,w,high,PATCH update existing saved query
x22-2572,r,high,GET summary default read
x22-1349,w,high,PUT replace hyperdrive config reversible
x22-3206,r,high,GET waf package default read
x22-3460,r,low,GET status of clear feature not performing clear
x22-1233,r,high,GET destination address default read
x22-1998,r,high,GET industry classification default read
x22-0745,w,high,iii POST marks domain dismissed reversible
x22-1083,w,high,PUT updates email scanner rule
x22-2244,x,high,DELETE virtual network no trash named
x22-4135,r,high,GET list teams default read
x22-2611,r,high,GET top locations default read
x22-1637,r,high,GET list snapshots default read
x22-2830,r,high,GET traffic anomaly default read
x22-4242,x,high,DELETE external team link method wins
x22-0712,r,high,GET email rule default read
x22-1584,w,high,PATCH update cf1 site fields
x22-1773,x,low,e re-runs deployment build job
x22-2250,r,high,GET token details default read
x22-4150,r,high,GET stats default read
x22-2696,r,high,GET top locations default read
x22-2445,r,high,GET worker details default read
x22-1739,r,high,GET list certificates default read
x22-1318,r,high,GET list locations default read
x22-3720,r,high,GET list enrichments default read
x22-3194,w,high,PATCH updates firewall rule priority
x22-1606,r,high,GET read on-ramp default read
x22-1876,w,high,ii plain create of bucket
x22-4088,w,low,adds team membership no invite named
x22-4176,w,high,PUT bulk update environment visibility
x22-2122,w,high,PUT updates excluded recipients list
x22-3562,x,high,DELETE web3 hostname no trash named
x22-2545,r,high,GET org member default read
x22-1374,r,high,GET list signing keys default read
x22-3462,r,high,GET list health checks default read
x22-0460,r,high,GET list inventories default read
x22-3523,x,high,b rotates credential key set
x22-0592,w,high,PATCH updates dataset fields
x22-0894,x,low,e imports data job cannot be un-run
x22-0780,w,high,ii plain create of pir requirement
x22-0413,r,high,GET daily report default read
x22-2431,r,high,GET usage model default read
x22-1950,w,high,PATCH updates preset
x22-1242,r,high,GET sending limits default read
x22-2699,r,high,GET summary default read
x22-3205,r,high,GET list packages default read
x22-2240,w,high,PATCH updates tunnel route fields
x22-2685,r,high,GET timeseries default read
x22-2474,x,low,iv workflow instance creation starts execution
x22-2149,r,high,GET sso connector default read
x22-2056,r,high,GET scim group default read
x22-0684,w,high,ii plain create upload of asset
x22-0074,w,high,ii plain create of bookmark app
x22-4026,r,high,GET oauth client default read
x22-2820,r,high,GET top user agents default read
x22-3509,x,high,d creates subscription commits paid plan
x22-0164,x,high,DELETE removes membership method wins
x22-1280,r,high,GET definitions default read
x22-0259,w,high,ii plain create of dynamic route
x22-0392,r,high,GET list jobs default read
x22-2031,r,high,GET ruleset default read
x22-3081,x,high,b rotates certificate previous deleted
x22-0572,w,high,iii POST updates existing category
x22-4169,x,high,DELETE project no restore named
x22-2634,r,high,GET top locations default read
x22-3610,w,high,PUT updates automation action
x22-2119,x,high,DELETE share no trash restore named
x22-1010,w,high,ii plain create of dex test
x22-1221,w,high,PUT replaces trusted domain fields
x22-3574,w,high,PUT replaces worker route
x22-3459,w,high,PATCH sets smart shield settings
x22-0372,r,high,GET namespace default read
x22-0836,r,high,GET health check default read
x22-1641,w,high,ii plain create of gre tunnel
x22-2534,w,high,ii plain create of organization
x22-1309,r,high,GET egress cidr pairs default read
x22-0796,w,high,ii plain create of rfi request
x22-3499,r,high,GET certificate pack default read
x22-1790,x,high,DELETE stripe config no trash named
x22-1639,r,high,GET snapshot default read
x22-0465,x,high,e starts crawl job cannot be un-run
x22-3284,x,low,DELETE method disables transforms ambiguous
x22-0171,r,high,GET download document default read
x22-2528,r,high,GET list memberships default read
x22-1740,w,high,ii plain create upload of certificate
x22-3708,x,high,DELETE cache variable data no trash named
x22-1657,w,high,PUT replaces redundancy group members
x22-3409,w,high,PATCH toggle enable disable named
x22-1108,r,high,GET predefined profile default read
x22-3604,r,high,i POST only reads returns incident data
x22-0196,r,high,GET namespace default read
x22-1271,w,high,ii plain create of ip access rule
x22-3931,r,high,GET list teams default read
x22-0959,w,high,ii plain create of device policy
x22-1766,x,high,DELETE project no trash named
x22-0627,r,high,GET list indicators default read
x22-1866,r,high,GET maintenance config default read
x22-4048,w,high,ii plain create of dashboard
x22-3988,x,high,b rotates key old immediately invalidated
x22-0114,r,high,GET list logs default read
x22-3403,x,high,DELETE removes config no trash named
x22-0613,r,high,GET list target industries default read
x22-0616,r,high,GET raw event data default read
x22-4273,r,high,GET list hashes default read
x22-3483,x,high,DELETE application no trash named
x22-1711,r,high,GET member details default read
x22-1631,w,low,PATCH edits properties may rotate license key
x22-1391,r,high,GET list migrations default read
x22-3742,w,high,PUT updates incident workflow
x22-2812,r,high,GET top locations default read
x22-2181,w,high,toggle enable named opposite disable
x22-1909,x,low,e creates background migration job ambiguous
x22-0165,w,high,adding ip to list reversible on PUT
x22-1533,x,high,DELETE prefix no trash named
x22-4215,r,high,GET list segments default read
x22-4063,r,high,GET list environments default read
x22-2066,w,high,ii plain create of scim user
x22-1965,w,low,generates summary artifact ambiguous job
x22-0911,r,high,GET list finding instances default read
x22-2943,w,high,PUT updates access group
x22-4052,r,high,GET list monitors default read
x22-1484,w,high,PUT updates load balancer
x22-1914,w,high,ii plain create of app
x22-2746,r,high,GET summary default read
x22-2196,r,high,GET video details default read
x22-2261,x,low,e submits url scan job ambiguous
x22-3943,w,high,PUT adds membership no notification named
x22-0593,w,high,ii plain create copies events
x22-4246,r,high,GET list tag values default read
x22-1531,x,high,DELETE all prefixes no trash named
x22-2109,w,high,toggle archive named in w list
x22-0813,r,high,GET article default read
x22-2622,r,high,GET timeseries default read
x22-1106,x,high,DELETE custom profile no trash named
x22-3221,r,high,GET health check details default read
x22-3655,x,high,DELETE integration no trash named
x22-4050,w,high,PUT edits dashboard widgets
x22-1792,r,high,GET stripe config default read
x22-0979,w,high,ii plain create of posture integration
x22-3517,x,high,DELETE tags method wins no trash
x22-0385,r,high,GET list tokens default read
x22-2530,w,high,membership accept reject settable back
x22-3048,r,high,GET tiered cache setting default read
x22-0397,r,high,GET billable usage default read
x22-0031,r,high,GET check eligibility default read
x22-0642,r,high,GET list tags default read
x22-4138,x,high,DELETE team no trash named
x22-3642,w,high,unsubscribe reversible toggle pair
x22-2028,w,high,PUT updates ruleset new version edit
x22-1480,r,high,GET region default read
x22-0928,w,high,ii plain create of webhook config
x22-2502,x,high,DELETE subnet no trash named
x22-2901,r,high,GET analytics default read
x22-3883,r,high,GET enablements default read
x22-2227,x,high,DELETE tags method wins no trash
x22-4162,w,high,toggle enable disable alerts bulk
x22-2600,r,high,GET timeseries default read
x22-3202,r,high,GET fetched override details default read
x22-1189,x,high,DELETE sender pattern no trash named
x22-1674,r,high,GET acl details default read
x22-2604,r,high,GET timeseries default read
x22-2743,r,high,GET location details default read
x22-2606,r,high,GET timeseries default read
x22-1666,r,high,GET list sites default read
x22-0964,w,high,PUT sets fallback domain list reversible
x22-2095,x,high,DELETE secret no trash named
x22-3149,w,high,ii create iii reenable existing subdomain
x22-0890,w,high,PUT updates d1 database
x22-2536,w,high,PUT modifies organization
x22-3034,r,high,GET cache reserve setting default read
x22-0933,w,high,soft delete named marked deleted restorable
x22-4269,r,high,GET list events default read
x22-1125,w,high,ii plain create of sensitivity level
x22-2452,w,high,PUT replaces preview
x22-4199,r,high,GET status check rules default read
x22-2306,w,low,PUT replaces credential fields ambiguous vs rotate
