row_id,truth_class,confidence,reason
x22-2138,r,high,GET reads job status details
x22-2503,w,high,PATCH edits subnet name comment settable back
x22-2369,x,high,a deletes destination no restore
x22-2413,x,high,a deletes worker deployment no restore
x22-3251,w,high,ii plain create of load balancer
x22-0151,w,high,w edits user name settable back
x22-1818,r,high,GET lists pipelines
x22-2103,x,high,e runs security scan job cannot be undone
x22-2520,r,high,GET public rate plan catalog read
x22-1599,w,high,PATCH edits catalog sync settable back
x22-0966,w,high,w sets split tunnel include list settable back
x22-1460,r,high,GET lists monitors
x22-2168,w,low,ii create of video upload resource
x22-3910,x,high,a deletes status page post no restore
x22-0357,r,high,GET lists silences
x22-0869,x,high,a deletes application no restore
x22-3155,w,high,iii re-applies edits DNS records settable back
x22-1173,r,high,GET reads raw email content
x22-1213,x,high,a batch deletes domain restrictions no restore
x22-0954,r,high,GET reads device details
x22-0119,w,high,PUT edits org configuration settable back
x22-3259,w,low,ii plain create of instant logs job
x22-1392,x,low,e imports objects from outside source bucket
x22-1702,r,high,GET reads repository metadata
x22-3141,w,high,w edits routing rule actions settable back
x22-1785,r,low,GET fetches upload token no stated write
x22-1944,x,high,b rotates participant auth token
x22-3596,r,high,i POST read aggregated metrics query
x22-3159,w,high,ii plain create of email suppression entry
x22-3431,w,high,w replaces TLS compliance list settable back
x22-1503,r,high,GET lists transformer versions
x22-3148,r,high,GET lists sending subdomains
x22-2727,r,high,GET reads timeseries data
x22-4008,w,high,ii plain create of empty rotation
x22-0292,r,high,i POST generates answer not stored
x22-3434,r,high,GET reads RUM status
x22-0789,w,high,iii edits account interest settable back
x22-2170,w,high,ii plain create upload of video
x22-2818,r,high,GET reads top domains
x22-0330,r,high,GET reads model schema
x22-3852,r,high,GET reads business service dependencies
x22-1214,r,high,GET reads domain restriction details
x22-0232,r,high,GET lists evaluators
x22-3849,r,high,GET lists on call users
x22-4209,w,high,ii plain create upload of release file
x22-2158,w,high,w writes kv pairs settable back
x22-0131,r,high,GET lists cert sets
x22-0621,x,high,DELETE removes tag method wins no restore
x22-1098,r,high,i POST validates regex pattern
x22-2043,r,high,GET lists site tags
x22-3794,w,high,ii plain create of field option
x22-2118,w,high,w edits share name and tags settable back
x22-2654,r,high,GET reads top prefixes
x22-1354,r,high,GET lists permission groups
x22-0441,w,high,w edits saved query settable back
x22-1821,x,high,a deletes pipeline no restore
x22-1105,w,high,w edits dlp custom profile settable back
x22-0992,r,high,GET reads override codes
x22-3681,w,high,ii plain create of orchestration
x22-2169,w,high,ii plain create of video clip
x22-2978,r,high,GET reads argo analytics
x22-2942,r,high,GET reads access group
x22-2356,r,high,GET lists script tags
x22-1597,w,high,w edits catalog sync settable back
x22-1899,x,high,a deletes bucket lock rules no restore
x22-3817,w,high,w edits log entry channel settable back
x22-0985,x,high,a deletes device posture rule no restore
x22-3309,r,high,GET reads enablement setting
x22-3646,w,high,w sets priority threshold settable back
x22-0149,w,high,ii plain create of user
x22-2342,r,high,GET reads script details
x22-2257,w,low,iii adds script triggers item to list
x22-3254,x,high,a deletes load balancer no restore
x22-1541,w,high,w edits prefix settable back
x22-0818,w,low,iii generates and stores ai tags on article
x22-3607,r,high,GET lists automation actions
x22-1227,r,high,GET reads url ignore pattern
x22-3035,w,high,w changes cache reserve setting settable back
x22-2071,r,high,GET lists acls
x22-0141,x,high,b rotates refreshes service token credential
x22-0218,r,high,i POST check top-up eligibility
x22-1481,r,high,GET searches resources
x22-0056,w,high,w edits access application settable back
x22-4179,r,high,GET lists error events
x22-3092,r,high,GET reads custom hostname details
x22-3722,r,high,GET reads default event enrichment
x22-3104,r,high,GET lists dns records
x22-3772,x,high,a deletes incident note no restore
x22-2223,r,high,GET reads cancel reason
x22-1685,r,high,GET reads site lan details
x22-0364,r,high,i POST reads findings timeseries
x22-0556,w,high,w edits turnstile widget settable back
x22-4239,x,high,a schedules team for deletion slug released
x22-2176,w,high,ii plain create of live input
x22-2662,r,high,GET lists certificate authorities
x22-2832,r,high,GET reads top bot categories
x22-1176,r,high,GET reads phishguard reports
x22-2544,w,high,ii plain create of org membership
x22-4274,r,high,GET lists issue integrations
x22-2573,r,high,GET reads dns timeseries
x22-2001,r,high,GET reads reporting policy
x22-4097,r,high,GET lists notification actions
x22-0679,r,high,GET lists request types
x22-0793,w,high,soft-delete named restorable pir
x22-3019,r,high,GET reads schema info
x22-3133,x,low,DELETE removes mx records method wins no restore
x22-1452,w,high,ii plain create of load balancer
x22-1115,r,high,GET lists sensitivity groups
x22-1436,r,high,GET downloads feed data read
x22-0120,r,high,GET reads doh settings
x22-2969,x,high,a deletes regional hostname no restore
x22-0089,x,high,a deletes custom page no restore
x22-3903,r,high,GET reads status page severity
x22-4276,w,low,ii plain create of external linked issue
x22-0066,w,high,iii converts policy scope settable back
x22-2497,w,high,w edits cloudflare source subnet settable back
x22-0758,r,high,GET reads total queries
x22-0973,w,high,w sets fallback domain list settable back
x22-3412,r,high,GET reads binary ast setting
x22-1301,x,high,a deletes zero trust certificate no restore
x22-2797,r,high,GET reads top ases
x22-0417,r,high,GET reads submitted url alerts
x22-3872,w,high,ii plain create of custom field
x22-1671,w,high,w edits site settable back
x22-1193,x,low,unsure batch includes deletes tighter class
x22-3976,r,high,GET reads handoff rule
x22-0073,r,high,GET reads bookmark app
x22-0523,w,high,w edits worker build config settable back
x22-2192,x,high,a deletes watermark profile no restore
x22-1025,x,high,a deletes dex rule no restore
x22-4148,r,high,GET resolves short id read
x22-1207,w,high,ii plain create of impersonation entry
x22-3609,r,high,GET reads automation action
x22-0424,x,high,a deletes brands no restore
x22-0569,r,high,GET lists categories
x22-1018,r,high,GET reads live device details
x22-1805,x,high,a deletes payment method no restore
x22-2989,w,high,w replaces label operations settable back
x22-0010,r,high,GET reads image blob
x22-3421,w,high,w changes h2 prioritization setting settable back
x22-3158,r,high,GET lists suppressions
x22-1977,r,high,GET lists extensions
x22-3060,w,high,ii plain create of client certificate
x22-1828,r,high,GET reads stream details
x22-3685,r,high,GET lists orchestration integrations
x22-3980,x,high,b terminates all user sessions credential
x22-0112,x,high,b rotates access keys credential
x22-4116,r,high,GET lists releases
x22-0654,r,high,GET lists tag relationships
