row_id,provider,method,path,operationId,summary,description
x22-1346,cloudflare,GET,/accounts/{account_id}/hyperdrive/configs,list-hyperdrive,List Hyperdrives,Returns a list of Hyperdrives.
x22-2012,cloudflare,GET,/accounts/{account_id}/roles,account-roles-list-roles,List Roles,Get all available roles for an account.
x22-3776,pagerduty,GET,/incidents/{id}/related_incidents,getRelatedIncidents,Get Related Incidents,"Returns the 20 most recent Related Incidents that are impacting other Responders and Services. Note: This feature is currently available as part of the Event Intelligence package or Digital Operations plan only.

For more information see the [API Concepts Document](../../api-reference/a47605517c19a-api-concepts#related_incidents)

Scoped OAuth requires: `incidents.read`"
x22-1689,cloudflare,GET,/accounts/{account_id}/magic/sites/{site_id}/netflow_config,magic-site-netflow-config-details,NetFlow Configuration Details,Get NetFlow configuration for a site.
x22-1551,cloudflare,GET,/accounts/{account_id}/magic/advanced_tcp_protection/configs/syn_protection/rules/{rule_id},getSynProtectionRule,Get SYN Protection rule.,Get a SYN Protection rule specified by the given UUID.
x22-3150,cloudflare,POST,/zones/{zone_id}/email/sending/subdomains/preview,email-sending-subdomains-preview-sending-subdomain,Preview sending subdomain DNS,"Returns the DNS records that would be created for a sending subdomain, flags which records are missing, and reports any conflicts with existing DNS records. This is a read-only dry-run — no records are created or modified. Use before or after creating a subdomain to check DNS status. A leftmost wildcard requires wildcard Email Sending to be enabled for the account and previews base-scoped DKIM and return-path records."
x22-1851,cloudflare,POST,/accounts/{account_id}/queues/{queue_id}/messages/extend,queues-extend-messages,Extend Message Leases,Extends message leases without incrementing the messages' `attempts` counters. Each message receives a new lease identifier.
x22-2379,cloudflare,POST,/accounts/{account_id}/workers/observability/issues/groups/{groupId}/members,issues.groups.members.add,Add issue group members,Add one or more ungrouped issues to an existing issue group.
x22-1159,cloudflare,GET,/accounts/{account_id}/email-security/investigate/bulk,email_security_get_bulk_jobs,List bulk action jobs,Returns a paginated list of bulk action jobs for the account.
x22-0158,cloudflare,GET,/accounts/{account_id}/addressing/address_maps,ip-address-management-address-maps-list-address-maps,List Address Maps,List all address maps owned by the account.
x22-0651,cloudflare,DELETE,/accounts/{account_id}/cloudforce-one/events/tags/{tag_uuid},delete_TagDelete,Deletes a tag (SoT),Deletes a Source-of-Truth tag by UUID.
x22-4094,sentry,PUT,/api/0/organizations/{organization_id_or_slug}/monitors/{monitor_id_or_slug}/,updateOrganizationMonitor,Update a Monitor,Update a monitor.
x22-3135,cloudflare,POST,/zones/{zone_id}/email/routing/enable,email-routing-settings-enable-email-routing,Enable Email Routing,Enable you Email Routing zone. Add and lock the necessary MX and SPF records.
x22-3270,cloudflare,GET,/zones/{zone_id}/logs/control/retention/flag,get-zones-zone_id-logs-control-retention-flag,Get log retention flag,Gets log retention flag for Logpull API.
x22-0705,cloudflare,GET,/accounts/{account_id}/cloudforce-one/rules/stats,cloudforce-one-get-rule-stats,Get dashboard stats,Get statistics about rules for the dashboard.
x22-4249,sentry,GET,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/hooks/,List a Project's Service Hooks,,Return a list of service hooks bound to a project.
x22-3676,pagerduty,GET,/escalation_policies/{id},getEscalationPolicy,Get an escalation policy,"Get information about an existing escalation policy and its rules.

Escalation policies define which user should be alerted at which time.

For more information see the [API Concepts Document](../../api-reference/a47605517c19a-api-concepts#escalation-policies)

Scoped OAuth requires: `escalation_policies.read`"
x22-2482,cloudflare,GET,/accounts/{account_id}/workflows/{workflow_name}/instances/{instance_id}/step,wor-get-workflow-instance-step,Get full step output from instance,"Retrieves the full, untruncated output for a specific step on a workflow instance. Returns a flat status-shaped JSON body with step `status` ('running' | 'waiting' | 'complete' | 'errored'), `error` (nullable), and `output` (the step value, or null while running/waiting/errored). When the step returned a ReadableStream from step.do, the response is served as 'application/octet-stream' with the raw bytes as the body instead of JSON. A `status='running'` response with non-null `error` indicates the step is currently retrying after a prior attempt failed."
x22-3867,pagerduty,POST,/services/{id}/rules/convert,convertServiceEventRulesToEventOrchestration,Convert a Service's Event Rules into Event Orchestration Rules,"Convert this Service's Event Rules into functionally equivalent Event Orchestration Rules.

Sending a request to this API endpoint has several effects:

1. Automatically creates Event Orchestration Rules for this Service that will behave identically as this Service's currently configured Event Rules.
2. Makes all existing Event Rules for this Service read-only. All future updates need to be made via the newly created Event Orchestration rules.

Sending a request to this API endpoint will **not** change how future events will be processed. If past events for this Service have been evaluated via Event Rules then new events sent to this Service will also continue to be evaluated via the (now read-only) Event Rules. To change this Service so that new events start being evaluated via the newly created Event Orchestration Rules use the [Update the Service Orchestration active status for a Service API](https://developer.pagerduty.com/api-reference/855659be83d9e-update-the-service-orchestration-active-status-for-a-service).

> ### End-of-life
> Event Rules will end-of-life soon. We highly recommend that you use this API to [migrate to Event Orchestration](https://support.pagerduty.com/docs/migrate-to-event-orchestration) as soon as possible so you can take advantage of the new functionality, such as improved UI, rule creation, APIs and Terraform support, advanced conditions, and rule nesting.

Scoped OAuth requires: `services.write`"
x22-2400,cloudflare,GET,/accounts/{account_id}/workers/observability/usage,usage.get,Get event count,"Event counts broken down by dataset and service, bucketed by day, for up to 90 days. The top-level events field is the sum of all breakdown counts."
x22-4186,sentry,PUT,/api/0/projects/{organization_id_or_slug}/{project_id_or_slug}/filters/{filter_id}/,updateProjectFilter,Update an Inbound Data Filter,Update various inbound data filters for a project.
x22-2751,cloudflare,GET,/radar/http/summary/os,radar-get-http-summary-by-operating-system,Get HTTP requests by OS summary,"Retrieves the distribution of HTTP requests by operating system (Windows, macOS, Android, iOS, and others)."
x22-3715,pagerduty,PUT,/event_orchestrations/services/{service_id}/cache_variables/{cache_variable_id}/data,updateExternalDataCacheVarDataOnServiceOrch,Update Data for an External Data Cache Variable on a Service Event Orchestration,"Update the data for an `external_data` type Cache Variable on a Service Event Orchestration.

Use External Data type Cache Variables to store string, number, or boolean values via a dedicated API endpoint. These stored values can then be used in conditions or actions in Event Orchestration rules.

For more information see the [Knowledge Base](https://support.pagerduty.com/main/docs/event-orchestration-cache-variables)

Scoped OAuth requires: `services.write`"
x22-3124,cloudflare,GET,/zones/{zone_id}/email/auth/dmarc-reports,get_dmarc_reports_status,Get DMARC Report Status,"Retrieves the current DMARC report configuration and status for a zone.
Returns the RUA prefix, enabled status, approved sources, and DNS records."
x22-1202,cloudflare,PUT,/accounts/{account_id}/email-security/settings/domains/{domain_id},email_security_replace_domain,Replace an email domain,"Replaces all mutable fields of a protected email domain in a single atomic operation. Unlike PATCH, all non-computed fields are required."
