row_id,truth_class,confidence,reason
e0204,r,high,GET read only per Methods
e1001,x,high,rule 4 removes members from a group
e0673,r,high,GET read only per Methods
e1145,w,high,deletes own request logs
e0760,r,high,GET read only per Methods
e0809,w,high,rule 5 own account configuration
e0164,r,high,GET read only per Methods
e1114,w,high,rule 2 edits own account signature image
e0400,x,low,rule 2 deletes a user account access removed
e0474,w,high,rule 5 POST edits own org settings
e1036,w,high,PUT edits own template tabs
e0455,r,high,GET read only per Methods
e1318,r,high,GET read only per Methods
e0660,r,high,GET read only per Methods
e0919,w,high,PUT edits own envelope workflow step
e0974,w,high,rule 5 own account purge configuration
e0686,w,high,rule 6 own network zone
e1339,r,high,GET read only per Methods
e0395,x,low,POST upload creates entities road 2
e0433,w,high,POST edits existing own inline hook
e0905,w,low,DELETE floor text says null operation unclear
e0352,r,high,GET read only per Methods
e0228,r,high,GET read only per Methods
e0548,w,low,rule 3 replaces own realm assignment
e0627,x,high,POST create enrollment road 2 and users authenticator
e0088,w,high,POST enables existing own application
e1041,w,high,PUT edits own template lock
e1028,r,high,GET read only per Methods
e0099,r,high,GET read only per Methods
e0278,w,high,rule 6 own email domain
e0962,r,high,GET read only per Methods
e1214,x,low,rule 4 changes who is in a group
e0572,w,high,PUT replaces own stream configuration
e0749,r,high,GET read only per Methods
e0151,r,high,GET read only per Methods
e0810,w,high,rule 1 contact records in own system
e0656,r,high,GET read only per Methods
e0793,x,high,road 1a republishes envelope data to endpoints
e0771,r,high,GET read only per Methods
e0294,x,low,road 1a sends verification request to external endpoint
e0386,r,high,GET read only per Methods
e0612,x,high,rule 2 activates a user account granting access
e1223,r,high,GET read only per Methods
e1071,r,high,GET read only per Methods
e0107,r,high,GET read only per Methods
e0824,x,low,road 2 appends attachments each call
e1381,w,high,deletes own tracking option
e0447,r,high,GET read only per Methods
e0563,r,high,GET read only per Methods
e0103,r,high,GET read only per Methods
e0184,r,high,GET read only per Methods
e0806,w,high,rule 6 own secret deleted
e1188,r,high,GET read only per Methods
e0437,w,high,POST disables existing own inline hook
e1011,r,high,GET read only per Methods
e0699,w,high,rule 6 own integration secret
e0852,r,high,GET read only per Methods
e1167,x,low,road 2 creates new transactions each call
e0496,r,high,GET read only per Methods
e0864,r,high,GET read only per Methods
e0209,w,high,PUT replaces own email customization
e0102,x,low,road 1e completes consent flow with external app
e1231,x,low,road 2 appends a history record each call
e0274,r,high,GET read only per Methods
e0558,r,high,GET read only per Methods
e0587,r,high,GET read only per Methods
e1126,w,high,deletes own workspace files
e0251,r,high,GET read only per Methods
e0952,x,high,rule 4 permission profile controls what members may do
e0486,x,low,road 1b changes what third-party admins may do
e0100,x,high,rule 2 updates another users credentials
e1027,w,high,deletes own template document fields
e1059,x,low,POST creates an embedded view session road 2
e0898,w,low,PUT floor no text to raise it
e1325,r,high,GET read only per Methods
e0195,w,high,rule 5 own brand sign-in page customization
e0404,r,high,GET read only per Methods
e1351,r,high,GET read only per Methods
e0271,x,high,rule 12 starts a failback run each call
e0547,r,high,GET read only per Methods
e0125,w,high,rule 4 deletes own authorization server definition
e0259,r,high,GET read only per Methods
e1255,r,high,GET read only per Methods
e1138,r,high,GET read only per Methods
e1024,r,high,GET read only per Methods
e0448,w,high,POST edits existing own profile mapping
e0110,w,high,PUT replaces own custom AAGUID
e0219,w,high,PUT replaces own brand theme
e0280,w,low,POST verify sets own domain verified state
e1070,w,high,deletes own template workflow step
e0777,r,low,POST tests compatibility and stores nothing
e1162,r,high,GET read only per Methods
e0812,w,high,rule 1 contact records in own system
e0439,x,high,POST creates a new log stream road 2
e0591,w,high,POST edits existing own SMS template
e0668,x,high,rule 4 changes what a users admin role may reach
e1003,r,high,GET read only per Methods
e1368,r,high,GET read only per Methods
e0953,x,high,rule 4 deletes a permission profile access bundle
e1177,x,low,road 2 appends a history record each call
e1227,r,high,GET read only per Methods
e0116,r,high,GET read only per Methods
e1246,r,high,GET read only per Methods
e0119,w,low,POST disables own authenticator method configuration
e1220,r,high,GET read only per Methods
e0994,w,high,rule 4 renames own signing group definitions
e0653,x,high,road 2 consumes an OTP attempt and issues a challenge
e0510,r,high,GET read only per Methods
e0556,w,high,rule 4 deletes own realm container
e1271,w,high,deletes own linked transaction record
e0581,w,high,rule 6 own telephony provider connector
e0872,x,low,road 1a adds recipients to an in-process envelope
e0560,x,low,road 1b overrides notification status of users with the role
e1221,w,high,POST edits existing own credit note
e0478,r,high,GET read only per Methods
e0816,x,high,POST creates a new account custom field road 2
e0257,w,low,POST returns own device record to active
e0981,r,high,GET read only per Methods
e1048,x,high,POST adds new recipients to a template road 2
e0964,r,high,GET read only per Methods
e1146,r,high,GET read only per Methods
e1010,x,high,POST creates new templates road 2
e0237,x,high,POST creates a new device assurance policy road 2
e0604,r,high,GET read only per Methods
e0575,w,high,PATCH updates own stream configuration
e0138,x,high,rule 6 revokes a token another client holds
e0469,r,high,GET read only per Methods
e1119,w,low,PUT text conflicts preview versus update watermark
e0561,r,high,GET read only per Methods
e0495,x,high,road 1a opts all org users out of emails
e0117,w,high,PUT replaces own authenticator method
e1242,x,low,POST creates invoices road 2
e1190,r,high,GET read only per Methods
e0980,w,high,rule 5 own account tab settings
e0570,w,low,rule 11 refreshes a session the caller opened
e1204,r,high,GET read only per Methods
e0858,w,high,deletes own template from own envelope document
e0243,w,high,POST activates own device integration
e0185,r,high,GET read only per Methods
e0245,r,high,GET read only per Methods
e1037,x,high,POST adds new tabs to a template document road 2
e1060,r,low,POST preview returns a URL and stores nothing
e0361,r,high,GET read only per Methods
e0828,r,high,GET read only per Methods
e0845,r,high,GET read only per Methods
e0131,r,high,GET read only per Methods
