row_id,truth_class,confidence,reason
e0069,w,high,rule 4 own app definition deleted
e1334,w,high,method iii POST edits existing own attachment
e0221,w,high,rule 4 own brand theme asset deleted
e1096,r,high,GET read only
e0618,x,high,rule 2 resets another users password
e1330,r,high,GET read only
e0268,w,high,rule 6 own domain infrastructure
e0850,r,high,GET read only
e0825,w,high,rule 4 own draft envelope attachments
e0701,w,high,rule 6 own integration secret deactivated
e0676,r,high,GET read only
e1189,x,low,road 2 appends a new history record each call
e0613,x,high,rule 2 deactivating a user account removes access
e0977,r,high,GET read only
e1180,w,high,method iii POST deletes existing own bank transfers
e1328,x,low,road 2 appends a new history record each call
e0880,x,high,method ii POST creates a new token
e1185,r,high,GET read only
e1366,r,high,GET read only
e0645,x,high,rule 2 enrolls a factor for another users login
e0950,x,high,method ii POST creates a permission profile
e0589,r,high,GET read only
e0013,w,high,method iii POST updates existing own agent pool update
e0721,w,high,rule 2 edits plain account details
e0956,w,high,rule 4 own powerform definitions deleted
e0522,x,high,method ii POST creates a policy rule
e1282,r,high,GET read only
e0166,r,high,GET read only
e0231,x,high,method ii POST creates a CAPTCHA instance
e0655,x,high,road 1b revokes grants a user holds
e1284,r,high,GET read only
e0843,x,high,method ii POST creates document fields
e0516,w,high,method iii POST deactivates existing own policy
e0519,r,high,GET read only
e0540,w,high,rule 5 own instance rate limit config
e0044,w,high,rule 6 own client key deleted
e1004,x,high,method ii POST creates a custom tab definition
e0005,r,high,GET read only
e1275,r,high,GET read only
e0329,x,high,rule 4 changes what an admin role may do
e1106,w,high,rule 2 edits plain account settings
e1100,r,high,GET read only
e0362,x,high,rule 4 unassigns a member from a role binding
e0423,w,high,method iii POST deactivates existing own IdP
e0746,r,high,GET read only
e0429,r,high,GET read only
e0840,w,high,rule 4 own envelope document replaced
e1021,w,high,rule 4 own template documents deleted
e0602,r,high,GET read only
e0921,r,high,GET read only
e0241,r,high,GET read only
e0192,r,high,GET read only
e1301,x,low,road 2 creates a new payment service each call
e0504,r,high,GET read only
e1380,w,high,method iii POST edits existing own tracking option
e0641,x,high,road 1b starts password recovery for a users login
e0441,w,high,rule 5 own log stream configuration
e0085,x,high,method ii POST creates a new trust mapping
e1103,w,high,rule 2 edits plain profile image
e0382,w,high,rule 4 own identity source group deleted
e0515,w,high,method iii POST activates existing own policy
e0467,r,high,GET read only
e0137,r,high,GET read only
e0722,r,high,GET read only
e0748,x,low,rule 10 switching a paid billing plan bills the card
e0022,w,high,rule 6 revokes the callers own token
e0529,x,high,method ii POST creates a rate limit entity
e0453,r,high,GET read only
e0109,r,high,GET read only
e0254,w,high,method iii POST activates existing own device
e0351,x,high,method ii POST creates a resource set
e0033,r,high,GET read only
e0089,x,high,cascade removes assigned users app access
e0567,w,low,rule 9 stops the callers own provider integration
e1075,r,high,GET read only
e0057,r,high,GET read only
e1072,w,high,rule 4 own template workflow definition edited
e0416,w,low,rule 6 installs signed cert into own IdP credentials
e1164,r,high,GET read only
e1135,w,high,rule 2 edits own users notary details
e1150,x,low,road 2 creates a new account each call
e0687,w,high,method iii POST activates existing own network zone
e1287,r,high,GET read only
e0333,r,high,GET read only
e0509,r,high,method i POST simulation evaluates without changing
e0943,w,high,rule 4 own group branding removed
e0867,x,high,road 1b lock prevents other recipients from editing
e0286,r,low,method i POST tests a configuration
e0120,r,low,method i POST verifies a domain
e1015,r,high,GET read only
e0866,w,low,PUT edits own lock duration with no stated reach
e0891,x,high,road 1a changes what recipients can see
e0765,w,high,rule 4 own brand resource updated
e0134,r,high,GET read only
e0008,r,high,GET read only
e1289,x,low,road 2 creates a new allocation each call
e0145,x,high,method ii POST creates a policy
e0050,x,high,method ii POST creates a cloned key credential
e0363,r,high,GET read only
e1288,r,high,GET read only
e1295,x,high,rule 10 records a payment against invoices
e1178,r,high,GET read only
e0542,w,high,rule 5 own instance rate limit config
e0600,w,high,method iii POST activates existing own trusted origin
e0856,r,high,GET read only
e1312,r,high,GET read only
e0269,w,high,rule 6 own domain certificate upserted
e1085,x,low,road 1b removes a users authorization
e0625,r,high,GET read only
e0817,w,high,rule 4 own custom field definition edited
e1055,x,high,method ii POST adds new tabs
e0463,r,high,GET read only
e1238,r,high,GET read only
e0815,r,high,GET read only
e1063,w,high,rule 4 own template workflow definition deleted
e0127,x,high,method ii POST creates trusted server relationships
e1198,x,high,method ii POST creates contacts
e0786,x,high,method ii POST creates a Connect configuration
e0671,x,high,rule 4 changes what an admin role may do
e1357,x,low,road 2 appends a new history record each call
e0758,w,high,rule 4 own brand definition deleted
e0255,x,low,road 1b device loses user links and factors
e0598,w,high,rule 5 own trusted origin config replaced
e1258,x,high,method ii POST creates items
e0141,w,high,rule 6 rotates the callers own keys
e0915,w,low,PUT edits own workflow rules with no stated send
e0948,r,high,GET read only
e0735,r,high,GET read only
e1116,x,low,method ii POST creates an access URL each call
e0552,r,high,GET read only
e0430,x,high,method ii POST creates an inline hook
e0588,x,high,method ii POST creates an SMS template
e0607,x,high,rule 2 deletes a user account and its access
e0823,r,high,GET read only
e1095,r,high,GET read only
e0578,r,high,GET read only
e1134,r,high,GET read only
e0265,x,high,method ii POST creates a custom domain
e0874,x,low,road 1b removes recipients from a sent envelope
e1203,r,high,GET read only
e0923,w,high,rule 4 own workflow routing rules deleted
e0019,x,high,rule 12 retry starts a job each call
e0207,w,high,rule 4 own email template customizations deleted
e0492,w,high,rule 6 withdraws the callers own consent
e0978,w,high,rule 5 own account password policy config
e0946,x,high,rule 4 removes users from a group
e0903,x,high,road 2 adds templates each call
e0818,w,high,rule 4 own custom field deleted
e0292,w,high,method iii POST activates existing own event hook
e0862,w,high,rule 4 own envelope email overrides deleted
e0910,x,low,method ii POST creates a view URL each call
e1297,w,high,method iii POST edits existing own payment record
e0403,x,high,method ii POST creates an IdP
e0709,x,high,rule 4 changes what an admin role may do
e0933,w,high,rule 7 own favourite relation removed
e1008,r,high,GET read only
e1109,x,high,method ii POST creates signature images
e0475,r,high,GET read only
e1313,w,high,method iii POST edits existing own purchase order
e0183,r,high,GET read only
e0705,x,high,rule 4 unassigns a role from a client
e1026,x,high,method ii POST creates template document fields
e1261,w,high,rule 4 own item record deleted
e0728,x,low,rule 2 activates a login factor credential
e1310,x,high,method ii POST creates purchase orders
e0196,r,high,GET read only
e0412,r,high,GET read only
e0662,r,high,GET read only
e0745,x,high,rule 10 posts a payment to an invoice
e0041,r,high,GET read only
e0502,r,high,GET read only
e1272,r,high,GET read only
e0060,w,high,rule 6 own app connection deleted
e0188,r,high,GET read only
e0242,r,high,GET read only
e1083,r,high,GET read only
e0621,x,high,rule 2 restores a users account access
e0079,r,high,GET read only
e1305,w,high,rule 10 allocation removed without charging
e0388,r,high,GET read only
e0468,x,high,method ii POST creates a UI schema
e0293,w,high,method iii POST deactivates existing own event hook
e1144,r,high,GET read only
e0157,w,high,method iii POST deactivates existing own policy rule
e0068,w,high,rule 5 own app claim configuration replaced
e0309,w,low,method iii POST activates existing own group rule
e0634,x,high,road 1b revokes grants a user holds
e0826,r,high,GET read only
e0757,w,high,rule 4 own brand definition updated
e0376,x,high,rule 4 changes what a role permits
e1216,x,low,rule 4 changes who is in a contact group
e0246,x,high,method ii POST creates a posture check
e1174,x,low,road 2 creates a new attachment each call
e0485,r,high,GET read only
e0930,w,high,rule 4 own transfer rule deleted
e0821,r,high,GET read only
e0658,r,high,GET read only
e0076,r,high,GET read only
