row_id,provider,method,path,operationId,summary,description
e0421,okta,POST,/api/v1/idps/{idpId}/credentials/keys/{kid}/clone,cloneIdentityProviderKey,Clone a signing key credential for IdP,"Clones an X.509 certificate for an identity provider (IdP) signing key credential from a source IdP to target IdP
> **Caution:** Sharing certificates isn't a recommended security practice.

> **Note:** If the key is already present in the list of key credentials for the target IdP, you receive a 400 error response."
e1236,xero,GET,/ExpenseClaims/{ExpenseClaimID},getExpenseClaim,Retrieves a specific expense claim using a unique expense claim Id,
e1215,xero,DELETE,/ContactGroups/{ContactGroupID}/Contacts,deleteContactGroupContacts,Deletes all contacts from a specific contact group,
e0569,okta,DELETE,/api/v1/sessions/{sessionId},revokeSession,Revoke a session,Revokes the specified session
e0014,okta,DELETE,/api/v1/agentPools/{poolId}/updates/{updateId},deleteAgentPoolsUpdate,Delete an agent pool update,Deletes agent pool update
e1046,docusign,GET,/v2.1/accounts/{accountId}/templates/{templateId}/recipients,Recipients_GetTemplateRecipients,Gets recipient information from a template.,Retrieves the information for all recipients in the specified template.
e0873,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients,Recipients_PostRecipients,Adds one or more recipients to an envelope.,"Adds one or more recipients to an envelope.

For an in-process envelope,
one that has been sent and has not been completed or voided,
an email is sent to a new recipient
when they are reached in the routing order.
If the new recipient's routing order
is before or the same as the envelope's
next recipient,
an email is only sent if the optional
`resend_envelope` query string is set to **true.**


**Note:** This method works on recipients only.
To add recipient tabs,
use methods from the [EnvelopeRecipientTabs][recipientTabs] resource.
For example, this request body will add a recipient (`astanton@example.com`)
but **NOT** the Sign Here recipient tab.

```json
{
  ""signers"": [
    {
      ""email"": ""astanton@example.com"",
      ""name"": ""Anne Stanton"",
      ""recipientId"": ""1"",
      ""tabs"": {           // These tabs will NOT be added
        ""signHereTabs"": [ // with this method. See note above.
          {
            ""anchorString"": ""below"",
            ""tooltip"": ""please sign here""
          },
          . . .
        ]
      }
    }
  ]
}
```

[recipientTabs]: /docs/esign-rest-api/reference/envelopes/enveloperecipienttabs/


### Related topics

- [How to bulk send envelopes](/docs/esign-rest-api/how-to/bulk-send-envelopes/)
- [How to request a signature by email](/docs/esign-rest-api/how-to/request-signature-email-remote/)
- [How to request a signature through your app](/docs/esign-rest-api/how-to/request-signature-in-app-embedded/)"
e0770,docusign,GET,/v2.1/accounts/{accountId}/bulk_send_batch/{bulkSendBatchId}/envelopes,BulkSendV2Envelopes_GetBulkSendBatchEnvelopes,Gets envelopes from a specific bulk send batch.,This method returns a list of envelopes in a specified bulk batch. Use the query parameters to filter and sort the envelopes by different attributes.
e0925,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/status,Envelopes_PutStatus,Gets envelope statuses for a set of envelopes.,"Retrieves envelope statuses for a set of envelopes. `Envelopes: listStatus` has both a `GET` and a `PUT` implementation:
* `PUT /restapi/v2.1/accounts/{accountId}/envelopes/status` is passed a set of envelope IDs in the request body. This version of the method returns a smaller subset of envelope information.
* `GET /restapi/v2.1/accounts/{accountId}/envelopes/status` is passed a list of envelope IDs in a query string.

<ds-inlinemessage>
To search for envelopes using a broad range of filters, use
<a href=""/docs/esign-rest-api/reference/envelopes/envelopes/liststatuschanges/"">Envelopes: listStatusChanges</a>
instead of this method.
</ds-inlinemessage>

You must specify exactly one of the following query parameters:

| Parameter         | Description                                                                      |
| :---------------- | :------------------------------------------------------------------------------- |
| `from_date`       | a valid UTC DateTime:  `2016-01-01`                                              |
| `envelope_ids`    | <ul><li>For the <code>GET</code> implementation of this method, include the envelope IDs in a comma-separated list. </li><li>For the <code>PUT</code> version of this method, you should use the <code>request_body</code> value for this parameter and include the list of envelope IDs in the request body.</li></ul>    |
| `transaction_ids` | A comma-separated list of transaction IDs<br>or the special value <code>request_body</code> |

When you use the special value `request_body`, the request body looks like this:

```
{
  ""envelopeIds"": [
    ""44c5ad6c-xxxx-xxxx-xxxx-ebda5e2dfe15"",
    ""8e26040d-xxxx-xxxx-xxxx-1e29b924d237"",
    ""c8b40a2d-xxxx-xxxx-xxxx-4fe56fe10f95""
  ]
}
```

<ds-inlinemessage kind=""warning"">
Omitting the request body altogether causes the endpoint to return an error.
The request body must be at least <code>{}</code>.
</ds-inlinemessage>

### Related topics

- [Searching for envelopes](/docs/esign-rest-api/esign101/concepts/envelopes/search/)
- [How to list envelope status changes](/docs/esign-rest-api/how-to/list-envelope-status-changes/)"
e0906,docusign,POST,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/views/edit,Views_PostEnvelopeEditView,Returns a URL to the edit view UI. Use before an envelope has been sent.,"This API method has been replaced by the [EnvelopeViews:createSender](/docs/esign-rest-api/reference/envelopes/envelopeviews/createsender/) API method. The two API methods work exactly the same,

**Migration required**

To solve an application security issue, you must migrate to the new API request format. See the [EnvelopeViews:createSender](/docs/esign-rest-api/reference/envelopes/envelopeviews/createsender/) API method for more information. Backwards compatibility will be provided for a limited time."
