row_id,provider,method,path,operationId,summary,description
e0074,okta,GET,/api/v1/apps/{appId}/group-push/mappings,listGroupPushMappings,List all group push mappings,Lists all group push mappings with pagination support
e1122,docusign,GET,/v2.1/accounts/{accountId}/workspaces/{workspaceId},Workspace_GetWorkspace,Get Workspace,Retrieves properties about a workspace given a unique workspaceId.
e0011,okta,POST,/api/v1/agentPools/{poolId}/updates/settings,updateAgentPoolsUpdateSettings,Update an agent pool update settings,Updates an agent pool update instance settings
e0143,okta,POST,/api/v1/authorizationServers/{authServerId}/lifecycle/deactivate,deactivateAuthorizationServer,Deactivate an authorization server,Deactivates an authorization server
e0487,okta,GET,/api/v1/org/preferences,getOrgPreferences,Retrieve the org preferences,Retrieves preferences of your Okta org
e0628,okta,GET,/api/v1/users/{userId}/authenticator-enrollments/{enrollmentId},getAuthenticatorEnrollment,Retrieve an authenticator enrollment,Retrieves a user's authenticator enrollment by `enrollmentId`
e0391,okta,POST,/api/v1/identity-sources/{identitySourceId}/sessions/{sessionId}/bulk-group-memberships-delete,uploadIdentitySourceGroupMembershipsForDelete,Upload the group memberships to be deleted in Okta,Uploads the group memberships that need to be deleted in Okta from the identity source for the given session
e0734,okta,POST,/webauthn-registration/api/v1/users/{userId}/enrollments/{authenticatorEnrollmentId}/mark-error,assignFulfillmentErrorWebAuthnPreregistrationFactor,Assign the fulfillment error status to a WebAuthn preregistration factor,Assigns the fulfillment error status to a WebAuthn preregistration factor for a user. The `/mark-error` path indicates that the specific `FULFILLMENT_ERRORED` AuthFactor status is set on the enrollment.
e0368,okta,DELETE,/api/v1/iam/resource-sets/{resourceSetIdOrLabel}/resources/{resourceId},deleteResourceSetResource,Delete a resource set resource,Deletes a resource (identified by `resourceId`) from a resource set
e0623,okta,GET,/api/v1/users/{userIdOrLogin}/linkedObjects/{relationshipName},listLinkedObjectsForUser,List the primary or all of the associated linked object values,"Lists either the `self` link for the primary user or all associated users in the relationship specified by `relationshipName`. If the specified user isn't associated in any relationship, an empty array is returned.

Use `me` instead of `id` to specify the current session user."
e1209,xero,PUT,/Contacts/{ContactID}/History,createContactHistory,Creates a new history record for a specific contact,
e1348,xero,POST,/RepeatingInvoices,updateOrCreateRepeatingInvoices,Creates or deletes one or more repeating invoice templates,
e1152,xero,POST,/Accounts/{AccountID},updateAccount,Updates a chart of accounts,
e0762,docusign,DELETE,/v2.1/accounts/{accountId}/brands/{brandId}/logos/{logoType},BrandLogo_DeleteBrandLogo,Deletes a brand logo.,"This method deletes a single logo from an account brand.

**Note:** Branding for either signing or sending must be enabled for the account (`canSelfBrandSend` , `canSelfBrandSign`, or both of these account settings must be **true**)."
e0894,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/shares,EnvelopesShares_PutEnvelopesShares,,
e1263,xero,PUT,/Items/{ItemID}/History,createItemHistory,Creates a history record for a specific item,
e1125,docusign,GET,/v2.1/accounts/{accountId}/workspaces/{workspaceId}/folders/{folderId},WorkspaceFolder_GetWorkspaceFolder,List workspace folder contents,"This method returns the contents of a workspace folder, which can include sub-folders and files."
e0270,okta,POST,/api/v1/domains/{domainId}/verify,verifyDomain,Verify a custom domain,"Verifies the custom domain and validity of DNS records by `domainId`. Verify your custom domain to confirm that you own or control the domain and that you have properly configured the required DNS records. Furthermore, if the `certificateSourceType` in the domain is `OKTA_MANAGED`, then an attempt is made to obtain and install a certificate. After a certificate is obtained and installed by Okta, Okta manages the certificate including certificate renewal.

Verify your custom domain after you've [created it](https://developer.okta.com/docs/api/openapi/okta-management/management/tag/CustomDomain/#tag/CustomDomain/operation/createCustomDomain) and after you've added your DNS records to your domain provider. Okta doesn't verify your domain automatically. You must use the API to verify your custom domain if you change your DNS records or if you encounter issues with domain validation.

> **Note:** DNS record changes can take time to propagate. If you recently updated your DNS records, you may need to wait before verifying your custom domain. If you encounter issues with domain verification, double-check your DNS records and ensure that they're correctly configured. See [Update your DNS records](https://developer.okta.com/docs/guides/custom-url-domain/main/#update-your-dns-txt)."
e0091,okta,PUT,/api/v1/apps/{appId}/policies/{policyId},assignApplicationPolicy,Assign an app sign-in policy,"Assigns an app to an [app sign-in policy](/openapi/okta-management/management/tags/policy/), identified by `policyId`.
If the app was previously assigned to another policy, this operation replaces that assignment with the updated policy identified by `policyId`.

> **Note:** When you [merge duplicate app sign-in policies](https://help.okta.com/okta_help.htm?type=oie&id=ext-merge-auth-policies),
the policy and mapping CRUD operations may be unavailable during the consolidation. When the consolidation is complete, you receive an email with merged results."
e0147,okta,PUT,/api/v1/authorizationServers/{authServerId}/policies/{policyId},replaceAuthorizationServerPolicy,Replace a policy,Replaces a policy
e0139,okta,GET,/api/v1/authorizationServers/{authServerId}/credentials/keys,listAuthorizationServerKeys,List all credential keys,"Lists all of the current, future, and expired Keys used by the Custom Authorization Server"
