row_id,provider,method,path,operationId,summary,description
r2314,digitalocean,DELETE,/v2/gen-ai/custom_models/{uuid},genai_delete_custom_model,Delete Custom Model,"To delete a custom model, send a DELETE request to `/v2/genai/custom_models/{uuid}`."
r3017,jira,DELETE,/rest/api/2/workflowscheme/{id}/draft/workflow,deleteDraftWorkflowMapping,Delete issue types for workflow in draft workflow scheme,"Deletes the workflow-issue type mapping for a workflow in a workflow scheme's draft.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r0730,openai,DELETE,/organization/projects/{project_id}/model_permissions,delete-project-model-permissions,Delete project model permissions,Deletes model permissions for a project.
r0449,stripe,POST,/v1/tax/calculations,PostTaxCalculations,Create a Calculation,<p>Calculates tax based on the input and returns a Tax <code>Calculation</code> object.</p>
r3543,asana,POST,/teams,createTeam,Create a team,Creates a team within the current workspace.
r3399,asana,GET,/goals/{goal_gid}/parentGoals,getParentGoalsForGoal,Get parent goals from a goal,"<b>Required scope: </b><code>goals:read</code>

Returns a compact representation of all of the parent goals of a goal."
r3620,datadog,GET,/api/v1/dashboard/public/{token}/invitation,GetPublicDashboardInvitations,Get all invitations for a shared dashboard,Describe the invitations that exist for the given shared dashboard (paginated).
r3105,mailchimp,POST,/campaigns/{campaign_id}/actions/send,postCampaignsIdActionsSend,Send campaign,"Send a Mailchimp campaign. For RSS Campaigns, the campaign will send according to its schedule. All other campaigns will send immediately."
r1481,paypal,POST,/v2/invoicing/invoices/{invoice_id}/refunds,invoices.refunds,Record refund for invoice,"Records a refund for the invoice. If all payments are refunded, the invoice is marked as `REFUNDED`. Otherwise, the invoice is marked as `PARTIALLY REFUNDED`."
r1218,square,POST,/v2/subscriptions/{subscription_id}/cancel,CancelSubscription,CancelSubscription,"Schedules a `CANCEL` action to cancel an active subscription. This 
sets the `canceled_date` field to the end of the active billing period. After this date, 
the subscription status changes from ACTIVE to CANCELED."
r0884,openai,GET,/agents/environments/{environment_id},retrieveAgentEnvironment,Retrieve an agent environment,Retrieves an execution environment's connection status and safe installed metadata. See [environment lifecycle](https://developers.openai.com/api/docs/guides/agents-api/environments/lifecycle).
r1333,zoom,PUT,/meetings/{meetingId}/polls/{pollId},meetingPollUpdate,Update a meeting's poll,Update a meeting's poll
r1914,digitalocean,GET,/v2/domains/{domain_name},domains_get,Retrieve an Existing Domain,"To get details about a specific domain, send a GET request to `/v2/domains/$DOMAIN_NAME`."
r2598,jira,DELETE,/rest/api/2/group/user,removeUserFromGroup,Remove user from group,"Removes a user from a group.

**[Permissions](#permissions) required:** Site administration (that is, member of the *site-admin* [group](https://confluence.atlassian.com/x/24xjL))."
r3768,datadog,PUT,/api/v1/synthetics/tests/mobile/{public_id},UpdateMobileTest,Edit a mobile test,Edit the configuration of a Synthetic mobile test.
r3578,asana,PUT,/workspaces/{workspace_gid}/users/{user_gid},updateUserForWorkspace,Update a user in a workspace or organization,An existing user can be updated by making a PUT request on the URL for that user in the specified workspace or organization. Only the fields provided in the `data` block will be updated; any unspecified fields will remain unchanged.
r1294,zoom,POST,/groups/{groupId}/members,groupMembersCreate,Add group members,Add members to a group under your account
r4051,intercom,GET,/emails,listEmails,List all email settings,Lists all sender email address settings for the workspace
r2049,digitalocean,GET,/v2/monitoring/metrics/apps/memory_percentage,monitoring_get_appMemoryPercentageMetrics,Get App Memory Percentage Metrics,"To retrieve memory percentage metrics for a given app, send a GET request to `/v2/monitoring/metrics/apps/memory_percentage`."
r1663,spotify,GET,/artists/{id}/related-artists,get-an-artists-related-artists,Get Artist's Related Artists,Get Spotify catalog information about artists similar to a given artist. Similarity is based on analysis of the Spotify community's listening history.
r1193,square,POST,/v2/orders/{order_id}/pay,PayOrder,PayOrder,"Pay for an [order](entity:Order) using one or more approved [payments](entity:Payment)
or settle an order with a total of `0`.

The total of the `payment_ids` listed in the request must be equal to the order
total. Orders with a total amount of `0` can be marked as paid by specifying an empty
array of `payment_ids` in the request.

To be used with `PayOrder`, a payment must:

- Reference the order by specifying the `order_id` when [creating the payment](api-endpoint:Payments-CreatePayment).
Any approved payments that reference the same `order_id` not specified in the
`payment_ids` is canceled.
- Be approved with [delayed capture](https://developer.squareup.com/docs/payments-api/take-payments/card-payments/delayed-capture).
Using a delayed capture payment with `PayOrder` completes the approved payment."
