row_id,truth_class,confidence,reason
r2250,r,high,GET retrieve own VPC
r0959,x,high,POST creates new definition road2
r0311,r,high,verify microdeposits is a check
r2036,w,high,PUT own alert policy
r1121,r,high,GET retrieve own definition
r4093,x,high,POST creates new design road2
r0150,w,high,rule1 delete customer bank record
r3444,x,high,POST creates new status update road2
r3019,w,high,PUT own workflow scheme definition
r2331,r,high,GET list own eval runs
r3118,w,high,PATCH own campaign feedback
r2419,w,high,PUT moves own agents between workspaces
r2343,r,high,GET list own data sources
r3212,x,high,rule8 publish exposes to world
r2827,w,high,restores own archived project
r0527,w,high,DELETE own test clock
r4061,r,high,GET own analytics
r1264,w,high,rule1 vendor record own system
r3244,r,high,GET unsubscribed member info
r3084,x,high,POST creates new webhook road2
r1827,r,high,GET billing insights
r3767,r,high,GET own test config
r1117,r,high,GET list own locations
r3185,r,high,GET member events
r4002,r,high,GET list news items
r2295,x,low,POST attaches new agent route road2
r1897,r,high,GET list own indexes
r3720,w,high,PUT own notebook
r1183,w,high,DELETE own custom attribute def
r1882,x,high,POST creates new logsink road2
r0754,x,high,POST creates new spend alert road2
r0931,w,high,rule6 rotate own secret
r1850,r,high,GET events logs
r3187,r,high,GET member goal events
r1516,w,high,DELETE own web profile
r1163,r,high,GET own custom attribute
r2451,r,high,GET attachment metadata
r1495,r,high,GET connection status
r1246,r,high,POST search is a read
r1551,r,high,GET owned WABAs
r2214,r,high,GET own spaces key
r0195,r,high,GET list events
r2658,r,high,GET worklog property keys
r3672,w,high,DELETE own pagerduty config
r3340,w,high,DELETE own verified domain
r1178,x,high,POST creates new order road2
r3772,r,high,POST fetch uptime is a read
r4156,r,high,GET usage metrics
r0696,w,high,rule4 delete own group def
r3709,r,high,POST validate is a read
r1764,r,high,GET list add-ons
r1423,r,high,GET list webhooks
r3120,r,high,GET list connected sites
r3210,w,high,DELETE own survey
r2423,r,high,embeddings generated not stored
r3011,r,high,GET workflow mapping
r0427,r,high,verify source is a check
r2763,r,high,GET own plan
r2372,x,high,POST creates new router road2
r0347,r,high,GET list plans
r1413,r,high,GET list registrants
r1681,r,high,GET own profile
r1362,r,high,GET report details
r1511,x,high,rule12 simulate triggers a run
r2012,w,high,DELETE own k8s node
r2408,w,high,rule9 cancel own simulation run
r1595,w,high,edits own group settings
r0016,r,high,GET list external accounts
r1053,x,high,POST creates new gift card road2
r0573,w,low,cancel own transfer no 3rd party stated
