row_id,truth_class,confidence,reason
r1045,x,high,road1a sends evidence to bank
r0158,w,high,rule1 edits own cash balance settings
r0226,w,high,rule iii edits own verification session
r3063,r,high,"GET summary, read only"
r1766,r,high,"GET details, read only"
r0890,r,high,"GET list turns, read only"
r1993,x,high,road2 initiates image action convert/transfer
r4075,x,high,rule8 publish brand template
r1891,r,high,"GET config, read only"
r1872,w,high,"PUT own db sql mode, rule6 infra"
r3443,r,high,"GET statuses, read only"
r2810,w,high,rule4 sets own container avatar
r3332,r,high,"GET reports, read only"
r3884,x,high,road2 POST create redirect
r0146,r,high,"GET list, read only"
r1515,w,high,PUT edits own web profile
r0888,r,high,"GET retrieve, read only"
r4006,w,high,DELETE own news item
r0468,r,high,GET list tax rates
r3109,w,high,rule iii pauses own campaign
r3061,r,high,"GET list, read only"
r2561,w,high,PUT edits own field config
r1561,x,high,road2 POST upload image create
r0752,w,high,rule4 delete role no access text
r2941,r,high,"GET picker, read only"
r2435,w,high,rule9 cancel own batch job
r0947,x,high,road2 POST register/create domain
r1292,w,high,PATCH edits own group def
r1756,x,high,road2 POST create ssh key
r3809,r,high,"GET usage, read only"
r0248,x,high,rule10 confirms payment on invoice
r1868,w,high,DELETE own connection pool
r2591,r,high,rule(i) POST read-only per text
r3661,w,high,PUT own azure integration config
r1221,w,low,"rule iii resumes own subscription, billing unclear"
r0207,r,high,GET list accounts
r2624,r,high,"GET changelog, read only"
r1817,w,high,DELETE own certificate
r2347,r,high,GET list jobs
r0006,r,high,GET retrieve account
r1371,r,high,GET tsp info
r2030,w,high,DELETE own LB droplets config
r2155,w,high,DELETE own registry repo
r2608,r,high,"GET metadata, read only"
r3959,x,low,road1e assigns conversation to admin
r3160,r,high,GET list interests
r1873,w,high,PUT own db major version
r4132,x,high,road2 POST create comment
r0128,x,high,road2 POST create credit note
r0107,w,high,rule iii edits own checkout session
r0685,w,high,rule iii disables own certificates
r2444,r,high,"GET settings, read only"
r3395,x,high,road2 POST creates goal metric
r3881,x,high,road1a sends reply to Fin/user
r0361,w,high,rule iii edits own product
r0992,r,high,GET catalog object
r1314,r,high,GET chat messages
r1048,r,high,rule(i) POST search events
r3123,w,high,DELETE own connected site
r3400,x,high,road2 POST creates field setting
r1739,r,high,GET currently playing
r2607,r,high,GET create metadata
r2398,x,high,road2 POST duplicate scenario set
r0636,r,high,GET eval
r3837,w,high,PUT edits own exception
r3166,x,high,road2 POST create segment
r0028,x,high,road2 POST creates person
r3502,r,high,GET tag
r3990,r,high,GET execution result
r3416,r,high,GET portfolio membership
r2668,w,high,PUT edits own link type def
r2068,r,high,GET metrics
r3073,r,high,GET subscriber info
r1998,w,high,PUT own k8s cluster config
r2220,r,high,GET tag
r4014,x,high,road1a sends SMS to phone number
r2980,r,high,rule(i) POST bulk read workflows
r3308,x,high,road2 POST adds new product image
r2008,x,high,road2 POST adds new node pool
r2115,r,high,GET access point
r2485,r,high,GET global settings
r2964,w,high,DELETE own related work item
r3289,w,high,rule1 edits own order record
r0233,w,high,rule iii archives own template
r4098,x,high,rule12 starts async export job
r1615,r,high,GET account details
r3751,x,high,road2 POST create private location
r2900,r,high,GET default columns
r1056,r,high,rule(i) POST retrieve gift card
r2056,r,high,GET metrics
r0717,r,high,GET list certificates
r1770,r,high,GET list apps
r3397,x,high,rule4 adds follower/member to goal
r0764,r,high,GET usage images
r2410,r,high,GET journey
r3914,r,high,GET scroll companies
r1812,w,high,DELETE own cdn endpoint
r0358,x,high,road2 POST creates product
r0626,r,high,GET container file
r1944,r,high,GET list autoscale pools
r2931,r,high,GET assignable users
r1374,x,high,road2 POST creates user
r3264,x,high,road2 POST adds cart line item
r3675,r,high,GET integration channel
r2845,r,high,GET project categories
r2048,r,high,GET metrics
r4032,r,high,GET ticket type
r0850,r,high,GET spend limit
r3771,x,high,rule12 triggers CI tests
r0292,r,high,GET list accounts
r0179,r,high,GET tax ids
r4017,r,high,GET call recording
r2866,r,high,GET project role
r3666,w,high,PUT own gcp integration config
r0429,x,high,road2 POST creates subscription item
r3766,x,high,road2 POST creates mobile test
r1416,r,high,GET webinar instances
r2060,r,high,GET metrics
r1531,r,high,GET balances
r3734,r,high,GET slo list
r1249,w,low,rule9 dismiss own refund request
r2860,r,high,GET resolutions
r2898,r,high,GET security level
r0491,x,high,road1d payment flow on Reader device
r2000,r,high,GET associated resources
r1765,x,high,road2 POST create addon resource
r2713,r,high,GET screen schemes
r1370,r,high,GET recording report
r2695,x,high,road2 POST upload avatar create
r3667,x,high,road2 POST creates gcp integration
r4095,x,high,rule12 starts async import job
r4062,r,high,rule(i) POST reads analytics list
r1504,r,high,GET webhook lookup
r1083,r,high,GET invoice
r2787,r,high,rule(i) POST reads mapping suggestions
r1969,r,high,GET floating ip action
r1652,r,high,GET bot details
r3654,x,low,road2 POST adds new ARN entry
r2540,w,high,DELETE edits own field options
r0977,r,high,GET list cards
r0436,w,high,rule iii edits own schedule
r2523,r,high,GET field contexts
r0734,x,high,road2 POST creates service account/key
r0802,r,high,GET input items
r1988,x,high,road1b transfers image to another account
r3554,w,high,DELETE own time tracking category
r1522,r,high,GET captured payment
r2848,w,high,PUT edits own project category
r0467,w,high,DELETE own tax id
r2377,w,high,DELETE own model router
r3491,r,high,GET status updates
r2525,r,high,GET default values
r1502,r,high,GET webhook lookups
r1259,r,high,rule(i) POST bulk retrieve vendors
r2578,x,low,rule4 filter sharing grants access
r2833,r,high,GET role details
r3677,w,high,PATCH edits own slack channel
r3644,w,high,DELETE own aws integration
r3126,w,high,rule iii disables own pixel
r2779,w,high,rule5 sets own admin default
r0695,w,high,rule iii edits own group info
