row_id,truth_class,confidence,reason
r0452,r,high,GET list own registrations
r0737,w,high,rule3 delete own service account
r1685,w,high,PUT own playlist reorder replace
r0269,r,high,GET retrieve own card
r1644,r,high,GET retrieve template
r2605,x,high,POST create issues road2
r3070,w,high,PATCH own automation email
r0287,r,high,GET list transactions
r3632,w,high,rule9 cancel own downtime
r0108,w,low,POST iii expire own session
r2428,x,high,POST create async job road2
r2447,r,high,GET application role
r2710,r,high,GET issue type screen schemes
r1070,w,high,POST iii edit own inventory
r2638,x,low,POST may create new remote link
r1851,r,high,GET retrieve replica
r3559,x,high,POST create time entry
r4021,x,low,POST create tag ambiguous ops
r3788,r,high,GET usage logs
r3369,r,high,GET custom field settings
r3274,r,high,GET promo rules
r0740,r,high,GET spend alert
r2480,w,high,rule4 delete own field scheme
r0410,w,high,POST iii update existing setup intent
r0853,x,high,POST create api key road2
r1128,x,high,POST create checkout
r2802,r,high,GET project types
r2460,r,high,GET comment property keys
r0190,x,high,POST create feature
r2034,x,high,POST create alert policy
r3012,w,high,rule4 own workflow scheme def
r1208,r,high,GET retrieve snippet
r0659,w,high,rule9 cancel own fine-tune job
r3495,w,high,rule1 delete own story
r0989,r,high,GET catalog info
r1281,r,high,GET billing info
r2368,w,high,rule6 rotate own api key
r3079,r,high,GET batch requests
r2830,x,high,rule4 replace role actors
r2238,x,low,rule12 triggers volume action job
r1762,r,high,GET list add-ons
r1096,r,high,GET employee wage
r1695,w,high,DELETE own library items
r3577,r,high,GET user record
r0362,w,high,rule1 delete own product
r0589,r,high,GET retrieve transaction
r2744,r,high,GET notification scheme
r4026,r,high,GET team metrics
r3843,w,high,rule4 delete own schedule def
r1146,r,high,GET loyalty promotion
r1707,w,high,DELETE own library episodes
r2336,r,high,GET data sources list
r3980,w,high,rule1 delete own custom object
r0967,r,high,GET booking profiles
r3885,r,high,GET redirect
r2385,r,high,GET agents list
r1345,r,high,GET meeting participants
r1124,w,high,POST iii bulk delete own attrs
r1859,w,low,rule6 own db user credential reset
r1703,w,high,DELETE own library tracks
r2937,r,high,GET user email
r2278,w,high,rule4 delete own alert def
r0898,r,high,GET environment templates
r1633,x,high,POST create intent road1e partner
r2294,w,high,PUT own agent route def
r2530,r,high,GET context mapping
r0031,w,high,rule1 delete own person record
r0630,x,high,POST create conversation items
r1176,r,high,POST i retrieve by ids
r1367,r,high,GET polls report
r1141,r,high,GET loyalty programs
r1050,w,high,PUT own config enable
r1899,r,high,GET dedicated inference
r3567,x,high,POST create approval status
r1562,x,high,road1a sends message
r0602,r,high,POST i generated text not stored
r2773,r,high,GET plan-only team
r0870,w,high,POST iii update existing skill ptr
r3206,r,high,GET list locations
r2742,x,high,POST create scheme
r1009,r,high,GET custom attribute def
r0473,x,high,POST create configuration
r1226,r,high,GET jobs list
r2832,x,high,rule4 delete actors from role
r2172,r,high,GET manifests list
r3612,x,high,POST create dashboard list
r0192,w,high,POST iii update existing feature
r0049,r,high,GET balance
r1548,r,high,GET preverified numbers
r0145,w,high,POST iii update existing txn
r2109,x,low,rule12 triggers nfs action job
