row_id,truth_class,confidence,reason
r2927,r,high,GET read user record
r2628,r,high,GET read comment
r1566,w,high,rule delete own QR code no notify
r0941,w,low,revokes own app oauth token like logout
r1496,r,high,GET list webhooks
r0949,x,high,POST create bank account road2
r2087,r,high,GET metrics
r0869,r,high,GET skill by id
r2471,x,high,POST create field scheme road2
r2257,w,high,PATCH rename existing peering
r3024,r,high,GET project usages
r1120,x,high,POST create attribute definition road2
r4104,w,high,POST move edits existing item location
r0300,r,high,GET list payment intents
r3069,w,high,DELETE own automation email
r3807,r,high,GET usage metrics
r0553,r,high,GET retrieve transfer
r0094,w,high,POST edit existing charge params
r0278,r,high,GET personalization design
r1552,x,high,road1b grants another business access
r0743,r,high,GET list project users
r2916,w,high,rule9 cancel own task no outside party
r3761,r,high,GET browser test config
r1381,w,high,DELETE own user assistant
r1533,r,high,GET list trackers
r1885,w,high,DELETE own logsink
r2769,r,high,GET plan team settings
r2568,w,high,DELETE own field config scheme
r3637,x,low,text says creates a downtime object
r2602,x,high,POST create issue road2
r0813,r,high,GET list runs
r2857,x,high,POST create resolution road2
r4150,w,high,PUT update existing webhook
r0490,x,high,road2 each call triggers input collection
r1389,x,high,rule2 reset user password road1b
r2378,x,low,POST creates oauth token road2
r1013,r,high,GET list customer groups
r0948,r,high,GET list bank accounts
r1059,w,high,POST unlink edits existing gift card
r1921,w,high,PATCH update existing domain record
r2785,r,high,GET priority schemes
r3000,w,high,DELETE own workflow scheme
r2679,r,high,GET issue security scheme
r1691,w,high,DELETE own playlist items
r3669,x,high,POST create pagerduty service road2
r1427,w,high,PATCH update existing webhook
r0686,r,high,GET certificate
r2325,x,high,rule12 run evaluation each call
r1173,w,high,rule10 edit payment link no charge
r0998,r,high,GET list channels
r3459,r,high,GET list projects
r2664,w,high,DELETE own issue link
r2062,r,high,GET metrics
r2597,x,high,rule4 add member to group road1b
r3435,r,high,GET project membership
r0605,r,high,GET retrieve voice consent
r0439,r,high,GET list subscriptions
r2807,w,high,PUT update own project details
r2442,w,high,PUT update own custom field value
r3939,w,high,rule1 block contact own record no notify
r1792,r,high,GET event
