row_id,truth_class,confidence,reason
r2195,w,high,own byoip prefix delete
r2923,w,high,own definition delete
r0084,w,high,reactivate own meter existing item
r1222,w,high,rule10 edit own subscription plan
r2099,w,high,edit own logging destination
r0557,r,high,"GET list, read"
r0776,r,high,"GET list, read"
r2465,x,high,road2 POST creates component
r1478,x,high,road1a notifies payer on cancel
r1150,r,high,"GET retrieve, read"
r3489,r,high,"GET retrieve, read"
r2577,r,high,"GET retrieve, read"
r3961,x,high,rule4 removes member from conversation
r3182,r,high,"GET activity feed, read"
r0341,r,high,"GET list, read"
r2936,w,high,rule2 own preference reset
r0305,r,high,"GET list, read"
r1558,r,high,"GET list, read"
r3349,r,high,"GET retrieve, read"
r0279,w,high,edit own existing design
r1092,r,high,"GET retrieve, read"
r3635,r,high,"GET retrieve, read"
r2748,w,high,rule4 definition entry delete
r3307,r,high,"GET list, read"
r2389,r,high,"GET list, read"
r2520,r,high,"GET list, read"
r1529,x,low,cancels payout to external recipient
r1028,w,low,upsert own customer attribute value
r1690,x,high,road2 appends items to playlist
r1906,r,high,"GET retrieve, read"
r3633,r,high,"GET list, read"
r2142,r,high,"GET list, read"
r2130,r,high,"GET retrieve, read"
r3425,w,high,rule4 container content edit
r2223,w,high,own resource untag
r1303,w,high,own tracking field delete
r3621,x,high,road1a sends invitation email
r2537,x,high,road2 POST creates field options
r2948,r,high,"GET search, read"
r3641,r,high,"GET list, read"
r3706,r,high,"GET check, read"
r1639,x,low,multi-partner solution migration state
r1434,w,high,rule10 edit own plan pricing
r3134,r,high,"GET retrieve, read"
r2186,r,high,"GET retrieve, read"
r3371,r,high,"GET list, read"
r1929,r,high,"GET list, read"
r3018,r,high,"GET retrieve, read"
r0139,r,high,"GET retrieve, read"
r3759,w,high,edit own synthetic test
r1656,r,high,"GET retrieve, read"
r2085,r,high,"GET metrics, read"
r2262,w,high,edit own VPC peering name
r1016,w,high,rule4 edit own group definition
r3741,w,high,delete own SLO correction
r2174,r,high,"GET status, read"
r3522,r,high,"GET list, read"
r2043,r,high,"GET metrics, read"
r3336,r,high,"GET list, read"
r1467,x,high,road1a offer sent to other party
r2801,r,high,"GET search, read"
r0851,w,low,admin config of own project limit
r1122,w,high,edit own attribute definition
r0423,w,high,edit own existing source
r2768,x,low,"adds team, changes plan membership"
r4085,r,high,"GET list, read"
r3171,r,high,"GET list, read"
r2562,r,high,"GET list, read"
r3029,r,high,"GET retrieve, read"
r1076,r,high,"GET retrieve, read"
r0604,x,high,road2 POST creates consent upload
r3133,x,high,road2 POST creates file upload
r2723,r,high,"GET suggestions, read"
r2793,r,high,"GET list, read"
r1907,r,high,"GET list, read"
r2519,r,high,"GET list, read"
r1188,w,high,rule1 edit own order record
r0508,w,high,edit own test card status
r3783,r,high,"GET list, read"
r2170,r,high,"GET list, read"
r2388,x,high,road2 POST creates scenario set
r3092,w,high,edit own folder definition
r3955,w,high,edit own conversation record
r1797,r,high,"GET list, read"
r0405,w,high,closes own review item
r2873,r,high,"GET list, read"
r0532,w,high,edit own test payment tracking
r1700,r,high,"GET check, read"
r1556,r,high,"GET check, read"
r1214,r,high,"GET retrieve, read"
r0634,r,high,"GET list, read"
r3316,w,high,delete own campaign
r2971,r,high,"POST list op, road i read"
r2346,w,high,delete own data source
r0701,r,high,"GET list, read"
r2456,r,high,"GET list, read"
r1584,w,high,edit own commerce settings
r1956,w,high,delete own firewall
r1337,w,high,delete own meeting recordings
r1871,r,high,"GET retrieve, read"
r4048,x,low,ambiguous create-or-merge person record
r3342,r,high,"GET list, read"
r3832,r,high,"GET list, read"
r0035,x,high,road2 POST creates domain
r2511,r,high,"GET list, read"
r2417,w,high,delete own workspace
r3560,r,high,"GET retrieve, read"
r3818,r,high,"GET usage, read"
r1228,r,high,"GET retrieve, read"
r0070,w,high,"rule9 void own credit, no third party"
r1654,w,high,edit own business profile
r0778,r,high,"GET retrieve, read"
r0558,x,high,road2 POST creates credit reversal
r2403,r,high,"GET list, read"
r2483,r,high,"GET retrieve, read"
r1689,w,high,edit own playlist contents
r3301,r,high,"GET list, read"
r1822,r,high,"GET list, read"
r0736,w,high,edit own service account details
r2734,r,high,"GET permissions, read"
r3224,r,high,"GET reports, read"
r2445,w,high,rule5 admin instance config
r2699,w,high,delete own entity property
r3875,w,high,delete own audience
r3696,r,high,"GET list, read"
r0823,x,low,completes upload creating file object
r0243,r,high,"GET search, read"
r2318,x,high,road2 POST creates presigned urls
r3351,r,high,"GET snapshot, read"
r2201,r,high,"GET latest scan, read"
r2643,r,high,"GET transitions, read"
r0293,r,high,"GET retrieve, read"
r3278,w,high,edit own promo rule
r2688,r,high,"GET list, read"
r2606,r,high,POST bulk read op
r1620,r,high,"GET retrieve, read"
r0706,x,high,road1b invites user to org
r1608,x,high,road1a notifies solution partners
r3992,x,high,road2 each call creates event
r2639,w,high,delete own remote link
r0041,r,high,"GET retrieve, read"
r3551,r,high,"GET list, read"
r1950,r,high,"GET list, read"
r3228,r,high,"GET feedback, read"
r0550,x,high,road1c moves money to outside party
r1442,x,high,road1c captures payment charge
r3170,w,high,edit own segment definition
r3824,w,high,rule2 edit account plain details
r1967,r,high,"GET list, read"
r3781,w,high,edit own global variable
r3027,r,high,"GET list, read"
r3104,x,high,road2 POST creates campaign copy
r3645,r,high,"GET list, read"
r1581,r,high,"GET retrieve, read"
r2959,r,high,"GET list, read"
r4058,r,high,"GET export, read"
r1554,x,high,road1b blocks another user
r3948,w,low,attaches existing tag to own item
r2112,w,high,delete own NFS snapshot
r0444,w,high,rule1 cancel own subscription record
r2627,x,high,road2 appends new comment
r3050,r,high,"GET export info, read"
r2717,x,low,PUT appends new mappings each call
r3890,w,high,edit own collection definition
r3259,x,high,road2 POST creates cart
r3406,x,high,rule4 updates membership role
r1256,w,low,records receipt on own transfer order
r0319,r,high,"GET retrieve, read"
r2919,w,high,edit own UI modification
r0236,x,high,road2 POST creates invoice item
r2292,w,low,attach own knowledge base to own agent
r1185,w,low,bulk upsert own order attributes
r3587,r,high,"GET list, read"
r0304,w,high,rule10 edit payment intent no charge
r0083,r,high,"GET summaries, read"
r3330,r,high,"GET report, read"
r2187,r,high,"GET list, read"
r1301,x,high,road2 POST creates tracking field
r1761,r,high,"GET retrieve, read"
r2203,r,high,"GET list, read"
r3213,x,high,rule8 unpublish is x
r3272,w,high,rule1 delete own customer record
r0613,r,high,"GET list, read"
r0536,w,high,edit own test transfer tracking
r3421,w,high,edit own portfolio definition
r3831,w,high,rule2 set own admin status
r2841,r,high,"GET retrieve, read"
r1271,w,high,rule6 rotate own webhook key
r1368,r,high,"GET report, read"
r2496,r,high,"GET search, read"
r1252,r,high,"GET retrieve, read"
r1343,r,high,"GET list, read"
r1417,r,high,"GET list, read"
r3449,x,high,road2 creates job instantiating project
r3916,w,low,attach existing contact to company
r3979,r,high,"GET retrieve, read"
r2355,w,high,delete own eval preset
r3205,w,high,edits existing default signup form
r0322,x,high,road2 POST creates domain
