row_id,truth_class,confidence,reason
r2777,r,high,GET list read
r0900,r,high,GET retrieve read
r3059,r,high,GET list read
r0151,r,high,road i verify bank account
r0744,x,high,rule 4 adds member to project
r0816,w,low,edits existing run terse text
r3386,w,high,rule iii update existing relationship
r3786,w,low,edit existing host tags
r0798,x,high,rule ii creates stored response object
r0700,x,high,road 1b unassigns role from group
r3912,x,high,rule ii creates new note
r2317,x,high,rule ii creates dataset
r3488,w,low,reorders existing sections
r3407,x,high,rule 4 delete membership removes member
r1369,r,high,GET report read
r2284,w,high,rule 6 delete own api key
r0464,r,high,GET list read
r4034,x,high,road 1a sends reply message
r3557,x,high,rule ii creates new category
r1493,w,high,delete own template definition
r0131,r,high,GET retrieve read
r2373,r,high,GET list read
r1462,x,high,road 1c refunds money to customer
r2883,w,high,delete own screen definition
r0891,r,high,GET retrieve read
r3575,r,high,GET list read
r3545,w,high,rule iii update own team
r2246,r,high,GET list read
r3440,r,high,GET retrieve read
r0182,w,high,rule 1 delete own tax id record
r0936,w,high,delete own response resource
r2141,r,high,GET list read
r0434,x,high,rule ii creates schedule object
r2521,w,high,rule iii update own field definition
r3782,w,high,delete own definition variable
r2796,w,high,rule iii edit own template
r0111,x,high,rule ii create plus road 1c payment
r2365,x,high,rule ii creates api key road2
r0149,w,high,rule iii edit existing card source
r3823,r,high,GET retrieve read
r3791,r,high,GET usage summary read
r2215,w,high,rule 6 update own key name
r3764,r,high,GET retrieve read
r0202,r,high,GET retrieve read
r3574,r,high,GET list read
r1057,r,high,road i retrieve lookup
r2791,r,high,GET list read
r2348,r,high,GET retrieve read
r3886,w,high,delete own definition redirect
r1750,w,low,own playback queue action
r0385,x,high,rule ii creates value list item
r1321,r,high,GET retrieve read
r2974,w,high,rule iii delete own workflow rules
r3124,r,high,road i verify script installed
r2718,w,high,rule iii update own scheme
r3817,r,high,GET usage read
r3090,r,high,GET retrieve read
r0932,x,low,rule 12 trigger sends test event
r0152,r,high,GET list read
r3564,r,high,GET retrieve read
r0302,r,high,road i search read
r1514,r,high,GET retrieve read
r0502,w,high,edit own test-mode resource
r0563,r,high,GET list read
r2509,r,high,GET retrieve read
r2097,x,high,rule ii creates destination
r0657,x,high,rule ii create plus road2 job
r1833,r,high,GET retrieve read
r3813,r,high,GET usage read
r3286,r,high,GET retrieve read
r0575,x,high,rule ii create plus road1c payment
r0160,r,high,GET retrieve read
r3276,r,high,GET retrieve read
r1684,r,high,GET list read
r2182,r,high,GET retrieve read
r0240,r,high,GET list read
r2750,r,high,road i check permissions read
r1942,r,high,GET status read
r3419,x,high,rule ii creates portfolio
r1773,w,high,rule iii update own app
r3265,r,high,GET retrieve read
r0530,w,low,edits test mode transfer status
r2619,r,high,GET retrieve read
r2002,w,high,cascade delete inside own cluster
r1307,r,high,GET retrieve read
r3605,r,high,GET list read
r3519,r,high,GET list read
r2473,w,high,rule iii remove own field association
r3214,x,high,rule ii creates campaign
r0363,r,high,GET list read
r0886,x,high,rule ii creates file
r1498,r,high,GET retrieve read
r1055,x,high,rule ii creates activity road2
r2583,w,high,rule 7 own favorite relation
r2733,r,high,GET count read
r0950,r,high,GET retrieve read
r2082,r,high,GET metric read
r0203,w,high,rule iii update existing file link
r3935,w,high,rule iii archive own contact
r3447,r,high,GET list read
r2426,r,high,GET list read
r2053,r,high,GET metric read
r0660,r,high,GET list read
r3243,r,high,GET list read
r1638,x,high,road 1b grants provider access to client account
r1180,x,high,rule ii creates definition
r2518,w,high,rule iii remove own field association
r1454,x,low,creates tracking sub-record
r3969,x,high,rule ii creates attribute definition
r0239,w,high,delete own invoice item
r2366,w,high,rule 6 update own key name
r4137,r,high,GET own profile read
r0698,x,high,road 1b assigns role to group
r1512,r,high,GET list read
r1415,x,low,changes registrant access status
r3956,w,high,rule 1 delete own conversation record
r1097,x,high,rule ii creates shift assigns member
r1838,w,high,rule 9 stop own migration no outside party
