row_id,provider,method,path,operationId,summary,description
r2350,digitalocean,DELETE,/v2/gen-ai/knowledge_bases/{uuid},genai_delete_knowledge_base,Delete a Knowledge Base,"To delete a knowledge base, send a DELETE request to `/v2/gen-ai/knowledge_bases/{uuid}`."
r3465,asana,POST,/projects/{project_gid}/addMembers,addMembersForProject,Add users to a project,"Adds the specified list of users as members of the project. Note that a user being added as a member may also be added as a *follower* as a result of this operation. This is because the user's default notification settings (i.e., in the ""Notifications"" tab of ""My Profile Settings"") will override this endpoint's default behavior of setting ""Tasks added"" notifications to `false`.
Returns the updated project record."
r3420,asana,GET,/portfolios/{portfolio_gid},getPortfolio,Get a portfolio,"<b>Required scope: </b><code>portfolios:read</code>

<table>
  <tr>
    <th>Field</th>
    <th>Required Scope</th>
  </tr>
  <tr>
    <td><code>custom_type</code></td>
    <td><code>custom_types:read</code></td>
  </tr>
</table>

Returns the complete portfolio record for a single portfolio."
r0735,openai,GET,/organization/projects/{project_id}/service_accounts/{service_account_id},retrieve-project-service-account,Retrieve project service account,Retrieves a service account in the project.
r1109,square,GET,/v2/labor/team-member-wages/{id},GetTeamMemberWage,GetTeamMemberWage,Returns a single `TeamMemberWage` specified by `id`.
r2025,digitalocean,GET,/v2/load_balancers/{lb_id},loadBalancers_get,Retrieve an Existing Load Balancer,"To show information about a load balancer instance, send a GET request to
`/v2/load_balancers/$LOAD_BALANCER_ID`."
r3475,asana,GET,/reactions,getReactionsOnObject,Get reactions with an emoji base on an object.,Returns the reactions with a specified emoji base character on the object.
r1444,paypal,GET,/v1/catalogs/products,products.list,List products,Lists products.
r2528,jira,GET,/rest/api/2/field/{fieldId}/context/issuetypemapping,getIssueTypeMappingsForContexts,Get issue types for custom field context,"Returns a [paginated](#pagination) list of context to issue type mappings for a custom field. Mappings are returned for all contexts or a list of contexts. Mappings are ordered first by context ID and then by issue type ID.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r1609,meta-whatsapp,POST,/{Version}/{Solution-ID}/accept,acceptWhatsAppBusinessSolution,Accept Multi-Partner Solution Invitation,"Accept an invitation to participate in a Multi-Partner Solution as a partner application.
This endpoint transitions the partner's status from NOTIFICATION_SENT to ACCEPTED,
enabling the solution to progress toward ACTIVE status once all required partners accept.


**Use Cases:**
- Accept partnership invitations for Multi-Partner Solutions
- Activate partner participation in existing solutions
- Confirm partner app's commitment to solution terms and conditions
- Enable solution workflow progression from INITIATED to ACTIVE status


**Business Logic:**
- Only invited partner apps can accept solution invitations
- Solution must be in INITIATED status to accept partnerships
- Partner status transitions from NOTIFICATION_SENT to ACCEPTED
- Solution may become ACTIVE once all required partners accept
- Acceptance creates formal partnership agreement between apps


**Rate Limiting:**
Standard Graph API rate limits apply. Use appropriate retry logic with exponential backoff.


**Validation:**
- Partner app must have received a valid solution invitation
- Solution must exist and be accessible to the partner app
- Partner app must have proper permissions and capabilities
- Acceptance request must include valid partner app identification"
r2887,jira,POST,/rest/api/2/screens/{screenId}/tabs/{tabId}/fields/{id}/move,moveScreenTabField,Move screen tab field,"Moves a screen tab field.

If `after` and `position` are provided in the request, `position` is ignored.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r2164,digitalocean,GET,/v2/registry/subscription,registry_get_subscription,Get Subscription,"**Note: This endpoint is deprecated. Please use the `/v2/registries` endpoint instead.**

A subscription is automatically created when you configure your
container registry. To get information about your subscription, send a GET
request to `/v2/registry/subscription`."
r0793,openai,POST,/realtime/calls/{call_id}/reject,reject-realtime-call,Reject call,Decline an incoming SIP call by returning a SIP status code to the caller.
r1506,paypal,POST,/v1/notifications/verify-webhook-signature,verify-webhook-signature.post,Verify webhook signature,Verifies a webhook signature.
r1785,digitalocean,GET,/v2/apps/{app_id}/deployments/{deployment_id}/components/{component_name}/exec,apps_get_exec,Retrieve Exec URL for Deployment,"Returns a websocket URL that allows sending/receiving console input and output to a component of the specified deployment if one exists. Optionally, the instance_name parameter can be provided to retrieve the exec URL for a specific instance. Note that instances are ephemeral; therefore, we recommended to avoid making persistent changes or such scripting around them."
r0499,stripe,POST,/v1/test_helpers/customers/{customer}/fund_cash_balance,PostTestHelpersCustomersCustomerFundCashBalance,Fund a test mode cash balance,<p>Create an incoming testmode bank transfer</p>
r0652,openai,POST,/fine_tuning/alpha/graders/validate,validateGrader,Validate grader,Validate a grader.
r3849,intercom,GET,/ai/content_import_sources/{source_id},getContentImportSource,Retrieve a content import source,
r1278,zoom,GET,/accounts/{accountId}/settings,accountSettings,Retrieve a sub account's settings,Retrieve a sub account's settings under the master account
r0541,stripe,POST,/v1/test_helpers/treasury/received_debits,PostTestHelpersTreasuryReceivedDebits,Test mode: Create a ReceivedDebit,"<p>Use this endpoint to simulate a test mode ReceivedDebit initiated by a third party. In live mode, you can’t directly create ReceivedDebits initiated by third parties.</p>"
r3957,intercom,POST,/conversations/search,searchConversations,Search conversations,"You can search for multiple conversations by the value of their attributes in order to fetch exactly which ones you want.

To search for conversations, you need to send a `POST` request to `https://api.intercom.io/conversations/search`.

This will accept a query object in the body which will define your filters in order to search for conversations.
{% admonition type=""warning"" name=""Optimizing search queries"" %}
  Search queries can be complex, so optimizing them can help the performance of your search.
  Use the `AND` and `OR` operators to combine multiple filters to get the exact results you need and utilize
  pagination to limit the number of results returned. The default is `20` results per page and maximum is `150`.
  See the [pagination section](https://developers.intercom.com/docs/build-an-integration/learn-more/rest-apis/pagination/#example-search-conversations-request) for more details on how to use the `starting_after` param.
{% /admonition %}

### Nesting & Limitations

You can nest these filters in order to get even more granular insights that pinpoint exactly what you need. Example: (1 OR 2) AND (3 OR 4).
There are some limitations to the amount of multiple's there can be:
- There's a limit of max 2 nested filters
- There's a limit of max 15 filters for each AND or OR group

### Accepted Fields

Most keys listed in the conversation model are searchable, whether writeable or not. The value you search for has to match the accepted type, otherwise the query will fail (ie. as `created_at` accepts a date, the `value` cannot be a string such as `""foorbar""`).
The `source.body` field is unique as the search will not be performed against the entire value, but instead against every element of the value separately. For example, when searching for a conversation with a `""I need support""` body - the query should contain a `=` operator with the value `""support""` for such conversation to be returned. A query with a `=` operator and a `""need support""` value will not yield a result.

| Field                                     | Type                                                                                                                                                   |
| :---------------------------------------- | :----------------------------------------------------------------------------------------------------------------------------------------------------- |
| id                                        | String                                                                                                                                                 |
| created_at                                | Date (UNIX timestamp)                                                                                                                                  |
| updated_at                                | Date (UNIX timestamp)                                                                                                                                  |
| source.type                               | String<br>Accepted fields are `conversation`, `email`, `facebook`, `instagram`, `phone_call`, `phone_switch`, `push`, `sms`, `twitter` and `whatsapp`. |
| source.id                                 | String                                                                                                                                                 |
| source.delivered_as                       | String                                                                                                                                                 |
| source.subject                            | String                                                                                                                                                 |
| source.body                               | String                                                                                                                                                 |
| source.author.id                          | String                                                                                                                                                 |
| source.author.type                        | String                                                                                                                                                 |
| source.author.name                        | String                                                                                                                                                 |
| source.author.email                       | String                                                                                                                                                 |
| source.url                                | String                                                                                                                                                 |
| contact_ids                               | String                                                                                                                                                 |
| teammate_ids                              | String                                                                                                                                                 |
| admin_assignee_id                         | Integer                                                                                                                                                |
| team_assignee_id                          | Integer                                                                                                                                                |
| channel_initiated                         | String                                                                                                                                                 |
| open                                      | Boolean                                                                                                                                                |
| read                                      | Boolean                                                                                                                                                |
| state                                     | String                                                                                                                                                 |
| waiting_since                             | Date (UNIX timestamp)                                                                                                                                  |
| snoozed_until                             | Date (UNIX timestamp)                                                                                                                                  |
| tag_ids                                   | String                                                                                                                                                 |
| priority                                  | String                                                                                                                                                 |
| statistics.time_to_assignment             | Integer                                                                                                                                                |
| statistics.time_to_admin_reply            | Integer                                                                                                                                                |
| statistics.time_to_first_close            | Integer                                                                                                                                                |
| statistics.time_to_last_close             | Integer                                                                                                                                                |
| statistics.median_time_to_reply           | Integer                                                                                                                                                |
| statistics.first_contact_reply_at         | Date (UNIX timestamp)                                                                                                                                  |
| statistics.first_assignment_at            | Date (UNIX timestamp)                                                                                                                                  |
| statistics.first_admin_reply_at           | Date (UNIX timestamp)                                                                                                                                  |
| statistics.first_close_at                 | Date (UNIX timestamp)                                                                                                                                  |
| statistics.last_assignment_at             | Date (UNIX timestamp)                                                                                                                                  |
| statistics.last_assignment_admin_reply_at | Date (UNIX timestamp)                                                                                                                                  |
| statistics.last_contact_reply_at          | Date (UNIX timestamp)                                                                                                                                  |
| statistics.last_admin_reply_at            | Date (UNIX timestamp)                                                                                                                                  |
| statistics.last_close_at                  | Date (UNIX timestamp)                                                                                                                                  |
| statistics.last_closed_by_id              | String                                                                                                                                                 |
| statistics.count_reopens                  | Integer                                                                                                                                                |
| statistics.count_assignments              | Integer                                                                                                                                                |
| statistics.count_conversation_parts       | Integer                                                                                                                                                |
| conversation_rating.requested_at          | Date (UNIX timestamp)                                                                                                                                  |
| conversation_rating.replied_at            | Date (UNIX timestamp)                                                                                                                                  |
| conversation_rating.score                 | Integer                                                                                                                                                |
| conversation_rating.remark                | String                                                                                                                                                 |
| conversation_rating.contact_id            | String                                                                                                                                                 |
| conversation_rating.admin_d               | String                                                                                                                                                 |
| ai_agent_participated                     | Boolean                                                                                                                                                |
| ai_agent.resolution_state                 | String                                                                                                                                                 |
| ai_agent.last_answer_type                 | String                                                                                                                                                 |
| ai_agent.rating                           | Integer                                                                                                                                                |
| ai_agent.rating_remark                    | String                                                                                                                                                 |
| ai_agent.source_type                      | String                                                                                                                                                 |
| ai_agent.source_title                     | String                                                                                                                                                 |

### Accepted Operators

The table below shows the operators you can use to define how you want to search for the value.  The operator should be put in as a string (`""=""`). The operator has to be compatible with the field's type  (eg. you cannot search with `>` for a given string value as it's only compatible for integer's and dates).

| Operator | Valid Types                    | Description                                                  |
| :------- | :----------------------------- | :----------------------------------------------------------- |
| =        | All                            | Equals                                                       |
| !=       | All                            | Doesn't Equal                                                |
| IN       | All                            | In  Shortcut for `OR` queries  Values most be in Array       |
| NIN      | All                            | Not In  Shortcut for `OR !` queries  Values must be in Array |
| >        | Integer  Date (UNIX Timestamp) | Greater (or equal) than                                      |
| <       | Integer  Date (UNIX Timestamp) | Lower (or equal) than                                        |
| ~        | String                         | Contains                                                     |
| !~       | String                         | Doesn't Contain                                              |
| ^        | String                         | Starts With                                                  |
| $        | String                         | Ends With                                                    |"
r3547,asana,GET,/users/{user_gid}/teams,getTeamsForUser,Get teams for a user,"<b>Required scope: </b><code>teams:read</code>

Returns the compact records for all teams to which the given user is assigned."
r2045,digitalocean,GET,/v2/monitoring/metrics/droplet/memory_cached,monitoring_get_dropletMemoryCachedMetrics,Get Droplet Cached Memory Metrics,"To retrieve cached memory metrics for a given droplet, send a GET request to `/v2/monitoring/metrics/droplet/memory_cached`."
r3967,intercom,GET,/conversations/deleted,listDeletedConversationIds,List all deleted conversation IDs,"List all deleted conversation IDs.

{% admonition type=""warning"" name=""Pagination"" %}
  You can use pagination to limit the number of results returned. The default is `20` results per page. You can navigate to next pages using the `page` param.
{% /admonition %}"
r0076,stripe,POST,/v1/billing/meter_event_adjustments,PostBillingMeterEventAdjustments,Create a billing meter event adjustment,<p>Creates a billing meter event adjustment.</p>
r2198,digitalocean,GET,/v2/security/scans,security_list_scans,List Scans,"To list all CSPM scans, send a GET request to `/v2/security/scans`."
r2009,digitalocean,GET,/v2/kubernetes/clusters/{cluster_id}/node_pools/{node_pool_id},kubernetes_get_nodePool,Retrieve a Node Pool for a Kubernetes Cluster,"To show information about a specific node pool in a Kubernetes cluster, send
a GET request to `/v2/kubernetes/clusters/$K8S_CLUSTER_ID/node_pools/$NODE_POOL_ID`."
r2345,digitalocean,PUT,/v2/gen-ai/knowledge_bases/{knowledge_base_uuid}/data_sources/{data_source_uuid},genai_update_knowledge_base_data_source,Update Data Source options,"To update a data source (e.g. chunking options), send a PUT request to `/v2/gen-ai/knowledge_bases/{knowledge_base_uuid}/data_sources/{data_source_uuid}`."
r2730,jira,POST,/rest/api/2/jql/sanitize,sanitiseJqlQueries,Sanitize JQL queries,"Sanitizes one or more JQL queries by converting readable details into IDs where a user doesn't have permission to view the entity.

For example, if the query contains the clause *project = 'Secret project'*, and a user does not have browse permission for the project ""Secret project"", the sanitized query replaces the clause with *project = 12345""* (where 12345 is the ID of the project). If a user has the required permission, the clause is not sanitized. If the account ID is null, sanitizing is performed for an anonymous user.

Note that sanitization doesn't make the queries GDPR-compliant, because it doesn't remove user identifiers (username or user key). If you need to make queries GDPR-compliant, use [Convert user identifiers to account IDs in JQL queries](https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-jql/#api-rest-api-3-jql-sanitize-post).

Before sanitization each JQL query is parsed. The queries are returned in the same order that they were passed.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r2781,jira,GET,/rest/api/2/priority/search,searchPriorities,Search priorities,"Returns a [paginated](#pagination) list of priorities. The list can contain all priorities or a subset determined by any combination of these criteria:

 *  a list of priority IDs. Any invalid priority IDs are ignored.
 *  a list of project IDs. Only priorities that are available in these projects will be returned. Any invalid project IDs are ignored.
 *  whether the field configuration is a default. This returns priorities from company-managed (classic) projects only, as there is no concept of default priorities in team-managed projects.

**Deprecation notice:** The `onlyDefault` parameter is deprecated and will be removed at a later date. See [CHANGE-1655](https://developer.atlassian.com/cloud/jira/platform/changelog/#CHANGE-1655).

**Deprecation notice:** The `isDefault` property of priorities is deprecated and will be removed at a later date. See [CHANGE-1655](https://developer.atlassian.com/cloud/jira/platform/changelog/#CHANGE-1655).

**[Permissions](#permissions) required:** Permission to access Jira."
r1285,zoom,PUT,/accounts/{accountId}/plans/base,accountPlanBaseUpdate,Update a base plan for a sub account,Update a base plan for a sub account <aside>Can only update a base plan for the sub account which is a paid account and paid by master account</aside>
r3455,asana,POST,/projects/{project_gid}/duplicate,duplicateProject,Duplicate a project,"<b>Required scope: </b><code>projects:write</code>

Creates and returns a job that will asynchronously handle the duplication."
r3681,datadog,DELETE,/api/v1/integration/webhooks/configuration/custom-variables/{custom_variable_name},DeleteWebhooksIntegrationCustomVariable,Delete a custom variable,Deletes the endpoint with the name `<CUSTOM_VARIABLE_NAME>`.
r2271,digitalocean,PUT,/v2/uptime/checks/{check_id},uptime_update_check,Update a Check,"To update the settings of an Uptime check, send a PUT request to `/v2/uptime/checks/$CHECK_ID`."
r0307,stripe,POST,/v1/payment_intents/{intent}/cancel,PostPaymentIntentsIntentCancel,Cancel a PaymentIntent,"<p>You can cancel a PaymentIntent object when it’s in one of these statuses: <code>requires_payment_method</code>, <code>requires_capture</code>, <code>requires_confirmation</code>, <code>requires_action</code> or, <a href=""/docs/payments/intents"">in rare cases</a>, <code>processing</code>. </p>

<p>After it’s canceled, no additional charges are made by the PaymentIntent and any operations on the PaymentIntent fail with an error. For PaymentIntents with a <code>status</code> of <code>requires_capture</code>, the remaining <code>amount_capturable</code> is automatically refunded. </p>

<p>You can directly cancel the PaymentIntent for a Checkout Session only when the PaymentIntent has a status of <code>requires_capture</code>. Otherwise, you must <a href=""/docs/api/checkout/sessions/expire"">expire the Checkout Session</a>.</p>"
r1961,digitalocean,POST,/v2/firewalls/{firewall_id}/rules,firewalls_add_rules,Add Rules to a Firewall,"To add additional access rules to a firewall, send a POST request to
`/v2/firewalls/$FIREWALL_ID/rules`. The body of the request may include an
inbound_rules and/or outbound_rules attribute containing an array of rules to
be added.

No response body will be sent back, but the response code will indicate
success. Specifically, the response code will be a 204, which means that the
action was successful with no returned body data."
r0990,square,GET,/v2/catalog/list,ListCatalog,ListCatalog,"Returns a list of all [CatalogObject](entity:CatalogObject)s of the specified types in the catalog.

The `types` parameter is specified as a comma-separated list of the [CatalogObjectType](entity:CatalogObjectType) values,
for example, ""`ITEM`, `ITEM_VARIATION`, `MODIFIER`, `MODIFIER_LIST`, `CATEGORY`, `DISCOUNT`, `TAX`, `IMAGE`"".
Always specify `types` explicitly. When upgrading to a newer API version, omitting `types` may
cause new object types to appear in results that were not returned under the previous version.

__Important:__ ListCatalog does not return deleted catalog items. To retrieve
deleted catalog items, use [SearchCatalogObjects](api-endpoint:Catalog-SearchCatalogObjects)
and set the `include_deleted_objects` attribute value to `true`."
r3367,asana,DELETE,/budgets/{budget_gid},deleteBudget,Delete a budget,"A specific, existing budget can be deleted by making a DELETE request on the URL for that budget.

Returns an empty data record."
r3905,intercom,POST,/companies,createOrUpdateCompany,Create or Update a company,"You can create or update a company.

Companies will be only visible in Intercom when there is at least one associated user.

Companies are looked up via `company_id` in a `POST` request, if not found via `company_id`, the new company will be created, if found, that company will be updated.

{% admonition type=""warning"" name=""Using `company_id`"" %}
  You can set a unique `company_id` value when creating a company. However, it is not possible to update `company_id`. Be sure to set a unique value once upon creation of the company.
{% /admonition %}"
r1979,digitalocean,GET,/v2/functions/namespaces/{namespace_id}/keys,functionsAccessKey_list,List Namespace Access Keys,"Lists all access keys for a serverless functions namespace.

To list access keys, send a GET request to `/v2/functions/namespaces/{namespace_id}/keys`."
r3634,datadog,POST,/api/v1/events,CreateEvent,Post an event,"This endpoint allows you to post events to the stream.
Tag them, set priority and event aggregate them with other events."
r0883,openai,GET,/chatkit/threads,ListThreadsMethod,List ChatKit threads,List ChatKit threads with optional pagination and user filters.
r1378,zoom,GET,/users/{userId}/assistants,userAssistants,List a user's assistants,List a user's assistants
r0796,openai,POST,/realtime/transcription_sessions,create-realtime-transcription-session,Create transcription session,"Create an ephemeral API token for use in client-side applications with the
Realtime API specifically for realtime transcriptions. 
Can be configured with the same session parameters as the `transcription_session.update` client event.

It responds with a session object, plus a `client_secret` key which contains
a usable ephemeral API token that can be used to authenticate browser clients
for the Realtime API.

Returns the created Realtime transcription session object, plus an ephemeral key."
r0996,square,POST,/v2/catalog/update-item-modifier-lists,UpdateItemModifierLists,UpdateItemModifierLists,"Updates the [CatalogModifierList](entity:CatalogModifierList) objects
that apply to the targeted [CatalogItem](entity:CatalogItem) without having
to perform an upsert on the entire item."
r1917,digitalocean,POST,/v2/domains/{domain_name}/records,domains_create_record,Create a New Domain Record,"To create a new record to a domain, send a POST request to
`/v2/domains/$DOMAIN_NAME/records`.

The request must include all of the required fields for the domain record type
being added.

See the [attribute table](#tag/Domain-Records) for details regarding record
types and their respective required attributes."
r3951,intercom,DELETE,/conversations/{conversation_id}/tags/{tag_id},detachTagFromConversation,Remove tag from a conversation,You can remove tag from a specific conversation. This will return a tag object for the tag that was removed from the conversation.
r0475,stripe,POST,/v1/terminal/configurations/{configuration},PostTerminalConfigurationsConfiguration,Update a Configuration,<p>Updates a new <code>Configuration</code> object.</p>
r0513,stripe,POST,/v1/test_helpers/issuing/personalization_designs/{personalization_design}/deactivate,PostTestHelpersIssuingPersonalizationDesignsPersonalizationDesignDeactivate,Deactivate a testmode personalization design,<p>Updates the <code>status</code> of the specified testmode personalization design object to <code>inactive</code>.</p>
r1332,zoom,GET,/meetings/{meetingId}/polls/{pollId},meetingPollGet,Retrieve a meeting's poll,Retrieve a meeting's poll
r0629,openai,GET,/conversations/{conversation_id}/items,listConversationItems,List items,List all items for a conversation with the given ID.
r1576,meta-whatsapp,GET,/{Version}/{Phone-Number-ID}/settings,getPhoneNumberSettings,Get phone number settings,"Retrieve current settings for a WhatsApp Business phone number.
Returns calling settings, payload encryption settings, and data
storage configurations."
r1408,zoom,PUT,/webinars/{webinarId}/status,webinarStatus,Update a webinar's status,Update a webinar's status
r1245,square,POST,/v2/terminals/refunds,CreateTerminalRefund,CreateTerminalRefund,"Creates a request to refund an Interac payment completed on a Square Terminal. Refunds for Interac payments on a Square Terminal are supported only for Interac debit cards in Canada. Other refunds for Terminal payments should use the Refunds API. For more information, see [Refunds API](api:Refunds)."
r3142,mailchimp,GET,/file-manager/folders/{folder_id}/files,getFileManagerFoldersFiles,List stored files,Get a list of available images and files stored in this folder.
r0130,stripe,GET,/v1/credit_notes/preview/lines,GetCreditNotesPreviewLines,Retrieve a credit note preview's line items,"<p>When retrieving a credit note preview, you’ll get a <strong>lines</strong> property containing the first handful of those items. This URL you can retrieve the full (paginated) list of line items.</p>"
r0414,stripe,GET,/v1/shipping_rates,GetShippingRates,List all shipping rates,<p>Returns a list of your shipping rates.</p>
r3233,mailchimp,GET,/reports/{campaign_id}/open-details,getReportsIdOpenDetails,List campaign open details,Get detailed information about any campaign emails that were opened by a list member.
r0215,stripe,GET,/v1/financial_connections/sessions/{session},GetFinancialConnectionsSessionsSession,Retrieve a Session,<p>Retrieves the details of a Financial Connections <code>Session</code></p>
r3717,datadog,GET,/api/v1/notebooks,ListNotebooks,Get all notebooks,"Get all notebooks. This can also be used to search for notebooks with a particular `query` in the notebook
`name` or author `handle`."
r3597,datadog,PUT,/api/v1/api_key/{key},UpdateAPIKey,Edit an API key,"Edit an API key name.

**Note**: This endpoint is disabled for the Government sites (US1-FED and US2-FED). Use the [V2 Key Management](https://docs.datadoghq.com/api/latest/key-management/) endpoints instead."
r1999,digitalocean,DELETE,/v2/kubernetes/clusters/{cluster_id},kubernetes_delete_cluster,Delete a Kubernetes Cluster,"To delete a Kubernetes cluster and all services deployed to it, send a DELETE
request to `/v2/kubernetes/clusters/$K8S_CLUSTER_ID`.

A 204 status code with no body will be returned in response to a successful
request."
r1042,square,POST,/v2/disputes/{dispute_id}/evidence-text,CreateDisputeEvidenceText,CreateDisputeEvidenceText,Uploads text to use as evidence for a dispute challenge.
r0877,openai,GET,/skills/{skill_id}/versions/{version}/content,GetSkillVersionContent,Get Skill Version Content,Download a skill version zip bundle.
r0561,stripe,POST,/v1/treasury/debit_reversals,PostTreasuryDebitReversals,Create a DebitReversal,<p>Reverses a ReceivedDebit and creates a DebitReversal object.</p>
r1078,square,GET,/v2/inventory/{catalog_object_id},RetrieveInventoryCount,RetrieveInventoryCount,"Retrieves the current calculated stock count for a given
[CatalogObject](entity:CatalogObject) at a given set of
[Location](entity:Location)s. Responses are paginated and unsorted.
For more sophisticated queries, use a batch endpoint."
r3178,mailchimp,PUT,/lists/{list_id}/members/{subscriber_hash},putListsIdMembersId,Add or update list member,Add or update a list member.
r3162,mailchimp,GET,/lists/{list_id}/interest-categories/{interest_category_id}/interests/{interest_id},getListsIdInterestCategoriesIdInterestsId,Get interest in category,Get interests or 'group names' for a specific category.
