row_id,provider,method,path,operationId,summary,description
r3231,mailchimp,GET,/reports/{campaign_id}/click-details/{link_id}/members,getReportsIdClickDetailsIdMembers,List clicked link subscribers,Get information about list members who clicked on a specific link in a campaign.
r1477,paypal,POST,/v2/invoicing/invoices/{invoice_id}/remind,invoices.remind,Send invoice reminder,"Sends a reminder to the payer about an invoice, by ID. In the JSON request body, include a `notification` object that defines the subject of the reminder and other details. <blockquote><strong>Notes:</strong><ul><li>API caller can send only 2 reminders in a day.</li></ul></blockquote>."
r0537,stripe,POST,/v1/test_helpers/treasury/outbound_transfers/{outbound_transfer}/fail,PostTestHelpersTreasuryOutboundTransfersOutboundTransferFail,Test mode: Fail an OutboundTransfer,<p>Transitions a test mode created OutboundTransfer to the <code>failed</code> status. The OutboundTransfer must already be in the <code>processing</code> state.</p>
r3591,asana,POST,/workspaces/{workspace_gid}/removeUser,removeUserForWorkspace,Remove a user from a workspace or organization,"Remove a user from a workspace or organization.

The user making this call must be an admin in the workspace. The user can
be referenced by their globally unique user ID or their email address.

When invoked using a **Service Account Token (SAT)**, this endpoint follows the same behavior as the
[SCIM API Delete endpoint](/docs/scim).
To learn more about how Asana handles user deprovisioning, refer to our
[Help Center article on deprovisioning users](https://help.asana.com/s/article/user-deprovisioning).

When invoked using a **Personal Access Token (PAT)**, the endpoint behaves similarly, except that
ownership of the user’s resources is transferred to the **PAT owner** instead of the admin
[specified in the Admin Console](https://help.asana.com/s/article/user-deprovisioning#gl-deprovisioning).

**Note:** If you wish to retain access to a user’s private resources
(i.e., those visible only to that user), you have to make them public manually
(or ask the user to do so) before removal.

Returns an empty data record."
r1854,digitalocean,GET,/v2/databases/{database_cluster_uuid}/users,databases_list_users,List all Database Users,"To list all of the users for your database cluster, send a GET request to
`/v2/databases/$DATABASE_ID/users`.

Note: User management is not supported for Caching or Valkey clusters.

The result will be a JSON object with a `users` key. This will be set to an array
of database user objects, each of which will contain the standard database user attributes.
User passwords will not show without the `database:view_credentials` scope.

For MySQL clusters, additional options will be contained in the mysql_settings object.

For PostgreSQL clusters, additional options will be contained in the `settings`
object (for example, `pg_allow_replication`).

For Kafka clusters, additional options will be contained in the `settings` object.

For MongoDB clusters, additional information will be contained in the mongo_user_settings object"
r2059,digitalocean,GET,/v2/monitoring/metrics/load_balancer/frontend_network_throughput_http,monitoring_get_lb_frontend_network_throughput_http,Get Load Balancer Frontend HTTP Throughput Metrics,"To retrieve frontend HTTP throughput in bytes per second for a given load balancer, send a GET request to `/v2/monitoring/metrics/load_balancer/frontend_network_throughput_http`."
r1930,digitalocean,GET,/v2/droplets/backups/supported_policies,droplets_list_supported_backup_policies,List Supported Droplet Backup Policies,"To retrieve a list of all supported Droplet backup policies, send a GET
request to `/v2/droplets/backups/supported_policies`."
r1769,digitalocean,PATCH,/v2/add-ons/saas/{resource_uuid}/plan,addons_patch_plan,Update the plan for an Add-On Resource,"To change the plan associated with an Add-On Resource, send a PATCH request to `/v2/add-ons/saas/{resource_uuid}/plan`.
Replace `{resource_uuid}` with the UUID of the resource for which you want to change the plan."
r3001,jira,POST,/rest/api/2/workflowscheme/{id}/createdraft,createWorkflowSchemeDraftFromParent,Create draft workflow scheme,"Create a draft workflow scheme from an active workflow scheme, by copying the active workflow scheme. Note that an active workflow scheme can only have one draft workflow scheme.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r0421,stripe,POST,/v1/sources,PostSources,Create a source,<p>Creates a new source object.</p>
r1266,square,GET,/v2/webhooks/subscriptions,ListWebhookSubscriptions,ListWebhookSubscriptions,Lists all webhook subscriptions owned by your application.
r2634,jira,GET,/rest/api/2/issue/{issueIdOrKey}/properties/{propertyKey},getIssueProperty,Get issue property,"Returns the key and value of an issue's property.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:**

 *  *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project containing the issue.
 *  If [issue-level security](https://confluence.atlassian.com/x/J4lKLg) is configured, issue-level security permission to view the issue."
r2949,jira,GET,/rest/api/2/user/viewissue/search,findUsersWithBrowsePermission,Find users with browse permission,"Returns a list of users who fulfill these criteria:

 *  their user attributes match a search string.
 *  they have permission to browse issues.

Use this resource to find users who can browse:

 *  an issue, by providing the `issueKey`.
 *  any issue in a project, by providing the `projectKey`.

This operation takes the users in the range defined by `startAt` and `maxResults`, up to the thousandth user, and then returns only the users from that range that match the search string and have permission to browse issues. This means the operation usually returns fewer users than specified in `maxResults`. To get all the users who match the search string and have permission to browse issues, use [Get all users](#api-rest-api-2-users-search-get) and filter the records in your code.

Privacy controls are applied to the response based on the users' preferences. This could mean, for example, that the user's email address is hidden. See the [Profile visibility overview](https://developer.atlassian.com/cloud/jira/platform/profile-visibility/) for more details.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:** *Browse users and groups* [global permission](https://confluence.atlassian.com/x/x4dKLg). Anonymous calls and calls by users without the required permission return empty search results."
r3484,asana,DELETE,/sections/{section_gid},deleteSection,Delete a section,"A specific, existing section can be deleted by making a DELETE request on
the URL for that section.

Note that sections must be empty to be deleted.

The last remaining section cannot be deleted.

Returns an empty data block."
