row_id,truth_class,confidence,reason
r0803,x,high,rule ii POST creates thread
r1219,r,high,GET list events
r2630,w,high,delete own comment default DELETE
r0443,x,low,edit triggers immediate charge
r1465,w,low,escalate own dispute state
r1525,r,high,GET refund details
r1878,r,high,GET topic
r3319,x,high,road 1a schedules SMS send
r1419,r,high,GET poll
r2834,r,high,GET statuses
r4094,r,high,GET import job status
r0104,r,high,GET list sessions
r0510,w,high,update own test card status
r0973,r,high,GET custom attributes
r2421,r,high,rule i answer not stored
r0426,r,high,GET source transaction
r1095,r,high,GET employee wages
r0838,w,high,delete own vector store file
r0283,w,high,edit own settlement
r1600,r,high,GET message events
r2507,w,high,delete own dashboard
r2775,w,high,rule 4 delete own team def
r1706,w,high,save to own library
r3383,x,high,rule 12 trigger export job
r1233,r,high,GET wage setting
r1862,r,high,GET database
r2397,r,high,GET download url
r2754,r,high,GET permission scheme
r1754,r,high,GET account info
r3594,r,high,GET api keys
r3486,x,high,rule ii POST creates section
r0047,w,high,rule iii deletes own secret
r0892,r,high,GET turn items
r0181,r,high,GET tax id
r2915,r,high,GET task status
r2933,r,high,GET bulk account ids
r1900,w,high,delete own inference resource
r3159,w,high,edit own interest category
r2548,r,high,GET field options
r1682,r,high,GET playlist
r1840,w,high,resize own db cluster
r0806,w,high,rule iii edit existing thread
r3468,x,low,rule 1b removes other users follow
r1192,w,high,delete own custom attribute
r1879,w,high,update own kafka topic
r0057,x,high,rule ii POST creates alert
r0957,r,high,GET booking profile
r0933,r,high,GET webhook event types
r1151,w,low,delete own loyalty reward
r1717,w,high,rule 7 follow own relation
r3360,x,high,rule ii POST creates attachment
r0507,w,high,update own test card status
r0112,r,high,GET climate order
r2546,x,high,rule ii POST creates option
r2719,w,high,edit own scheme mapping
r1094,w,high,delete own break type
r0632,w,high,delete own conversation item
r3907,w,high,rule 1 update own company record
r2677,x,low,rule 4 access scheme assoc
r2320,r,high,GET download url
r4001,r,high,GET message statuses
r1310,r,high,GET group members
r1794,r,high,GET event logs
r3880,x,low,creates new fin session
r2018,x,low,adds registry integration
r4016,r,high,GET call
r3442,w,high,delete own project status
r0103,w,low,edit existing refund metadata
r2206,x,high,rule ii POST creates suppression
r4008,r,high,GET newsfeeds
r3846,r,high,GET admin
r2022,r,high,GET status messages
r0384,r,high,GET value list items
r3102,w,high,edit own campaign settings
r3038,r,high,GET migration task
r3236,r,high,GET eepurl report
r3181,r,high,GET member activity
r0903,r,high,GET agent sessions
r1431,w,high,rule 10 edit plan no charge
r0373,r,high,GET quote
r4088,r,high,GET design pages
r1420,w,high,update own webinar poll
r3366,w,high,update own budget
r1916,r,high,GET domain records
r1326,x,low,live stream touches viewers
r0981,r,high,GET cash drawer shifts
r1793,w,high,rule 9 cancel own event
r0616,w,high,rule iii edit own completion
r2505,r,high,GET dashboard
r3310,w,high,delete own product image
r1062,x,high,rule ii POST creates reason
r1035,r,high,GET device code
r2853,r,high,rule i validate name
r0608,x,high,rule ii POST creates voice
r1711,w,high,remove from own library
r3377,x,high,rule ii POST creates enum option
r1147,w,high,rule 9 cancel own promotion
r3234,r,high,GET subscriber detail
r3379,w,high,rule iii edit existing option
r2585,x,low,ownership transfer road 1b
r0951,r,high,GET bank account
r4003,x,high,rule ii POST creates news item
r0440,x,high,rule ii creates subscription bills
r1085,w,high,delete own draft invoice
r1197,r,high,GET payment
r0745,r,high,GET project user
r0368,x,high,rule ii POST creates code
r0055,r,high,GET balance transaction
r0622,r,high,GET container
r1350,r,high,GET webinar detail
r1696,r,high,rule i check saved items
r1915,w,high,delete own domain
r1438,w,low,edit own subscription revise
r0506,w,high,edit own test authorization
r3819,r,high,GET usage timeseries
r3356,x,high,rule ii POST creates allocation
r2047,r,high,GET droplet metrics
r0937,w,high,rule 9 cancel own response
r1752,r,high,GET 1-click apps
r1336,r,high,GET recordings
r2938,r,high,GET user email bulk
r2297,r,high,GET agent
r3581,r,high,GET webhook
r0496,w,high,rule 6 own terminal device
r3733,x,low,rule 12 each call appends data
