row_id,truth_class,confidence,reason
r2932,r,high,GET read list
r2472,w,high,rule5 admin config own scheme
r0785,r,high,GET read roles
r3040,r,high,GET read registry
r0343,r,high,GET read payout
r0457,w,high,road iii edits own tax settings
r2449,r,high,GET read settings
r2486,r,high,GET read config
r4158,r,high,GET read variables
r0485,x,high,road2 creates new reader
r4000,r,high,GET read status
r2488,r,high,GET read list
r3798,r,high,GET read usage
r2560,r,high,GET read config items
r3013,w,high,rule4 deletes draft mapping own scheme
r3165,r,high,GET read segments
r2016,r,high,GET read diagnostics
r2427,r,low,rule1i text generated returned not stored
r2260,r,high,GET read peering
r2461,r,high,GET read property
r3704,r,high,GET read monitors
r0456,r,high,GET read settings
r0036,r,high,GET read domain
r0684,w,high,road iii activates own existing certs
r2760,x,high,rule4 permission scheme grant deleted
r2953,r,high,GET read version
r2700,r,high,GET read schemes
r0757,w,high,delete own spend alert config
r0242,r,high,rule i explicit preview not created
r2247,x,high,road2 creates snapshot
r3280,x,high,road2 creates promo code
r3650,x,low,road2 create tag filter thin text
r2500,w,high,rule4 edits own dashboard container
r0165,r,high,GET read payment method
r0039,r,high,GET read refund
r3778,r,high,GET read variables
r0726,r,high,GET read permissions
r1580,w,high,rule6 rotates own key
r1023,w,high,rule1 own customer record delete
r2497,r,high,GET read gadgets
r1546,x,high,road2 creates phone number resource
r0942,x,high,road2 creates access token
r2037,w,high,delete own alert policy
r3037,r,high,rule i search despite POST
r1225,w,low,bulk update team members fields unclear
r3313,r,high,GET read campaigns
r3609,w,high,rule4 delete own dashboards
r0364,x,high,text says creates feature attachment
r3300,w,high,PATCH default edit own product
r1876,r,high,GET read topics
r2212,r,high,GET read keys
r2390,r,high,GET read scenario sets
r1207,r,high,GET read sites
r2102,x,high,road2 creates sink
r3398,x,high,rule4 removes follower access
r1030,w,high,rule1/4 own customer group membership
r1144,r,high,GET read promotions
r0466,r,high,GET read tax id
r2581,w,high,own filter config edit
r0523,x,low,test helper simulate trigger timeout
r3752,r,high,GET read location
r3493,r,high,GET read story
r3426,x,high,road2 creates custom field setting
r1158,w,high,rule4 delete own definition
r1567,x,high,road1a sends message to person
r3642,w,high,own integration config update
r2147,r,high,GET read subscription
r1346,r,high,GET read qos
r4115,r,high,GET read self user
r1038,r,high,GET read dispute
r0489,w,high,rule9 cancel own reader action
r0564,x,high,road2 creates financial account
r3345,x,high,road2 creates access request
r0581,w,high,rule9 cancel own scheduled transfer
r2999,w,high,own workflow scheme update
r3556,r,high,GET read categories
r2670,x,high,rule12 triggers export job each call
r2029,w,high,rule4 edits own LB container
r0755,r,high,GET read alert
r3151,r,high,GET read activity
r0011,w,high,road iii edits existing bank account
r3997,r,high,GET download export read
r0209,w,high,disables own access not another's
r3309,r,high,GET read image info
r3200,x,high,road2 creates webhook
r1804,x,high,creates new deployment road2
r3653,r,high,GET read integrations
r2127,w,high,rule6 regenerates own key
r0350,w,high,rule10 edit own plan no charge
r1037,r,high,GET read disputes
r1767,x,high,road1e dispatches delete to 3rd party
r0408,x,high,road2 creates setup intent
r3668,w,high,delete own integration
r3270,r,high,GET read customer info
r4073,r,high,GET read job status
r1844,w,high,own db cluster settings update
r0460,r,high,GET read transaction
r1433,w,high,rule10 deactivate own plan no charge
r2287,w,high,own agent function update
r3255,r,high,GET read store info
r1611,x,high,road1a notifies other party of rejection
r0270,w,high,road iii edit existing card
r1080,r,high,GET read invoices
r3960,w,low,attach or create contact ambiguous
r2131,w,high,own default project config update
r3830,r,high,GET read macros
r3673,r,high,GET read channels
r2291,w,high,rule4 attach kb to own agent container
r3111,x,high,road1a resend campaign to subscribers
r2892,w,high,delete own screen scheme
r0970,r,high,GET read booking
r2217,w,high,rule6 update own key name
r0669,x,high,road2 forks creates new session
r1748,r,high,GET read recently played
r2321,r,high,GET read metrics
r0905,r,high,GET read session state
r2267,w,high,delete own NAT gateway
r2977,r,high,GET read usages
r1947,w,high,update own autoscale config
r3527,w,high,rule1 unlink own task dependency
r0837,w,high,road iii edit existing file attrs
r2657,w,high,delete own worklog
r3735,x,high,road2 creates SLO
r0667,x,high,road2 creates live session
r0724,r,high,GET read group
r0958,r,high,GET read definitions
r4089,r,high,GET read export formats
r2725,w,high,road iii edit existing precomputation
r0894,x,high,road2 creates agent
r1550,x,high,road2/road1e creates cross-party request
r3202,w,high,delete own webhook
r4055,r,high,GET read call info
r0324,w,high,road iii edit existing domain
r3896,r,high,GET read article
r0054,r,high,GET read transactions list
r0156,w,high,rule1 delete own customer source
r0775,x,high,rule4 unassign role from user
r1637,x,high,road2 creates schedule
r2836,r,high,GET read versions
r2988,w,high,road iii bulk edit own workflows
r4007,r,high,GET read newsfeed items
r1722,r,high,GET read playlists
r1920,w,high,rule6 delete own dns record
r1992,r,high,GET read actions
r1360,r,high,GET read report
r3414,r,high,GET read export details
r1918,r,high,GET read record
r1248,w,high,rule9 cancel own refund request
r3481,x,high,rule12 triggers rule each call
r0733,r,high,GET read accounts
r3552,r,high,GET read category
r4068,x,high,road2 creates upload job
r0570,r,high,GET read transfers
r1302,r,high,GET read field
r3812,r,high,GET read usage
r4124,r,high,GET read metadata
r3221,x,high,rule8 publish to world
r2510,r,high,GET read policy
r1623,x,high,road2 creates flow copies
r3565,w,low,approves own timesheet unclear notify
r1460,x,high,road1e submits evidence external dispute
r0275,x,high,road1e submits dispute to card network
r1641,r,high,GET read subscriptions
r4018,r,high,GET read transcript
r1760,r,high,GET read actions list
r3573,w,low,update user fields unspecified
r2844,r,high,GET read security levels
r0758,r,high,GET read usage
r0832,w,high,rule9 cancel own batch job
r1640,r,high,GET read solutions
r0167,w,low,rule10 create card no charge tension
r1269,w,high,own webhook subscription update
r3056,w,high,rule1 own contact record update
r1468,x,high,road1c triggers refund to customer
r1201,r,high,GET read payouts
r2064,r,high,GET read metrics
r1694,w,high,own library save rule7-like
r1031,w,high,own customer group removal
r3222,x,high,rule8 unpublish visibility change
r2249,x,high,road2 creates VPC
r3164,w,high,own interest category update
r3318,x,high,road1a sends sms campaign
r3451,x,high,road2 creates project
r0483,x,high,road2 creates onboarding link
r0784,w,high,rule4 delete role no access text
r3671,w,high,own integration service update
r2304,w,high,own agent version rollback config
r0312,r,high,GET read payment links
r1440,w,low,cancel own subscription ambiguous party
r3776,r,high,GET read test result
r0515,x,high,explicit create settlement text
r0831,r,high,GET read batch
r1383,w,high,rule1/3 own user record schedulers delete
r4076,r,high,GET read template
r2961,x,high,road2 creates related work
r3622,x,high,road1b revokes others access sessions
r0749,x,high,road2 creates role
r1402,r,high,GET check name read
r3237,r,high,GET read activity
