row_id,truth_class,confidence,reason
r2314,w,high,"rule4 own definition delete"
r3017,w,high,"rule4 own workflow scheme edit"
r0730,w,low,"model access config ambiguous scope"
r0449,r,high,"rule i tax calculation not stored"
r3543,x,high,"POST create new team road2"
r3399,r,high,"GET read parent goals"
r3620,r,high,"GET list invitations"
r3105,x,high,"road1a sends campaign"
r1481,x,high,"road1c refund moves money"
r1218,w,low,"rule9 cancel own subscription no 3rd party"
r0884,r,high,"GET retrieve environment"
r1333,w,high,"PUT own meeting poll"
r1914,r,high,"GET retrieve domain"
r2598,x,high,"rule4 remove user from group"
r3768,w,high,"PUT own synthetic test edit"
r3578,w,high,"rule2 edit own account details"
r1294,x,high,"rule4 add group members"
r4051,r,high,"GET list email settings"
r2049,r,high,"GET metrics"
r1663,r,high,"GET related artists"
r1193,x,high,"road1c pays order"
r1008,x,high,"POST create attribute definition road2"
r2333,w,high,"PUT own test case"
r3410,w,high,"DELETE own OOO entry"
r0063,r,high,"GET list transactions"
r2867,w,high,"rule4 role name/desc no access text"
r1701,r,high,"GET saved tracks"
r3417,r,high,"GET memberships list"
r0366,w,high,"DELETE own product feature"
r3485,r,high,"GET sections"
r2334,r,high,"GET list jobs"
r0664,x,high,"POST create new image road2"
r1100,r,high,"GET shift"
r1466,x,high,"road1a sends message to other party"
r2178,r,high,"GET options"
r0908,r,high,"GET list artifacts"
r1607,r,high,"GET retrieve token"
r2745,w,high,"PUT own notification scheme"
r0579,x,high,"POST create outbound transfer money"
r3749,r,high,"GET batch details"
r3101,w,high,"DELETE own campaign"
r2743,r,high,"GET mappings"
r0137,x,high,"POST create customer road2"
r3138,x,high,"POST create folder road2"
r3973,x,low,"adds new option ambiguous edit vs create"
r1181,r,high,"GET retrieve definition"
r3838,w,high,"DELETE own exception"
r2058,r,high,"GET metric"
r2440,r,high,"GET configurations"
r3298,w,high,"PUT method default own product"
r0918,x,high,"POST create vault road2"
r1472,x,high,"POST create referral shared with partner"
r1807,r,high,"GET health"
r1356,r,high,"GET retrieve room"
r3129,r,high,"GET messages"
r2651,r,high,"GET worklogs"
r0135,x,high,"POST create session road2"
r2958,r,high,"GET counts"
r1162,r,high,"GET list attributes"
r1781,r,high,"GET deployment"
r2600,r,high,"GET find users groups"
r2872,w,low,"default actors template not current access"
r3765,w,high,"rule iii POST deletes existing own tests"
r1784,r,high,"GET logs"
r1341,r,high,"GET settings"
r3127,r,high,"GET conversations"
r1994,r,high,"GET action status"
r2159,w,high,"DELETE own manifest"
r1300,r,high,"GET fields list"
r0288,r,high,"GET transaction"
r1518,r,high,"GET payment details"
r2806,r,high,"GET project"
r0116,r,high,"GET product"
r0521,r,low,"simulated test helper not real payment"
r0524,r,high,"GET list clocks"
r1409,r,high,"GET panelists"
r3643,x,high,"POST create AWS integration road2"
r3048,r,high,"GET exports"
r3688,w,high,"PUT own index order"
r1819,r,high,"GET config"
r2920,w,high,"DELETE own UI modification"
r1634,r,high,"GET phone numbers"
r0788,x,high,"rule4 unassign role from user"
r3639,r,high,"GET hosts"
r1737,w,high,"PUT own playback device"
r3949,w,high,"DELETE own tag"
r0105,x,high,"POST create checkout session road2"
r3158,w,high,"DELETE own interest category"
r1491,r,high,"GET template"
r0234,w,high,"rule iii POST unarchive existing own"
r0388,r,high,"GET list value lists"
r2429,x,high,"POST create file record road2"
r0771,x,high,"rule2 delete user account removes access"
r0380,r,high,"GET download pdf"
r0432,w,high,"DELETE own subscription item"
r4045,r,high,"POST search tickets rule i"
r1046,r,high,"GET employees list"
r1849,x,high,"POST create replica road2"
r2567,w,high,"PUT own field config scheme"
r2413,r,high,"GET list workspaces"
r1911,r,high,"GET config"
r0633,r,high,"POST embeddings computed not stored"
r1286,w,high,"rule10 plan settings no charge"
r1813,w,high,"DELETE own cache"
r2128,r,high,"GET list projects"
r0842,r,high,"GET conversation"
r3938,w,high,"POST idempotent dismiss existing banner"
r2277,w,high,"PUT own alert"
r2057,r,high,"GET metric"
r4025,r,high,"GET team"
r1787,r,high,"GET invocations"
r0310,x,low,"increments card authorization ambiguous"
r1034,x,high,"POST create device code road2"
r0899,x,high,"POST create template road2"
r2910,r,high,"GET statuses"
r0748,r,high,"GET roles"
r1973,w,high,"DELETE own namespace cascade"
r4116,r,high,"GET capabilities"
r0211,x,high,"rule12 refresh triggers job road2"
r1456,w,low,"inbound callback updates own order"
r3448,r,high,"GET templates"
r0849,w,high,"DELETE own spend limit"
r0935,r,high,"GET response"
r2646,w,high,"rule7 own vote social relation"
