row_id,provider,method,path,operationId,summary,description
r1275,zoom,GET,/accounts/{accountId},account,Retrieve a sub account,Retrieve a sub account under the master account. <aside>Your account must be a master account and have this privilege to read sub accounts. Zoom only assigns this privilege to trusted partners</aside>.
r3305,mailchimp,DELETE,/ecommerce/stores/{store_id}/products/{product_id}/variants/{variant_id},deleteEcommerceStoresIdProductsIdVariantsId,Delete product variant,Delete a product variant.
r1796,digitalocean,GET,/v2/apps/tiers/instance_sizes/{slug},apps_get_instanceSize,Retrieve an Instance Size,"Retrieve information about a specific instance size for `service`, `worker`, and `job` components."
r0044,stripe,POST,/v1/application_fees/{id}/refunds,PostApplicationFeesIdRefunds,Create an application fee refund,"<p>Refunds an application fee that has previously been collected but not yet refunded.
Funds will be refunded to the Stripe account from which the fee was originally collected.</p>

<p>You can optionally refund only part of an application fee.
You can do so multiple times, until the entire fee has been refunded.</p>

<p>Once entirely refunded, an application fee can’t be refunded again.
This method will raise an error when called on an already-refunded application fee,
or when trying to refund more money than is left on an application fee.</p>"
r1588,meta-whatsapp,DELETE,/{Version}/{group_id}/invite_link,deleteGroupInviteLink,Delete Group Invite Link,Delete an existing group invite link
r3934,intercom,GET,/contacts/find_by_external_id/{external_id},ShowContactByExternalId,Get a contact by External ID,"You can fetch the details of a single contact by external ID. Note that this endpoint only supports users and not leads.

{% admonition type=""info"" name=""Merged contacts return 410 Gone"" %}
  If the contact with this external ID has been merged into another contact, the API returns **HTTP 410 Gone** with a `Link` header pointing to the canonical (merged-into) contact. See `GET /contacts/{id}` for details on the response format.
{% /admonition %}"
r1616,meta-whatsapp,GET,/{Version}/{WhatsApp-Business-Account-ID}/assigned_users,getAssignedUsers,List Assigned Users,"Retrieve a list of users assigned to the WhatsApp Business Account with their permissions
and user details. This endpoint supports pagination and filtering capabilities.


**Use Cases:**
- Audit user access to WhatsApp Business Account
- Retrieve user permission assignments for compliance
- List all users with access for management purposes
- Monitor user access patterns and assignments


**Rate Limiting:**
Standard Graph API rate limits apply. Use appropriate retry logic with exponential backoff.


**Caching:**
User assignment data can be cached for short periods, but permission changes may occur
frequently. Implement appropriate cache invalidation strategies."
r2364,digitalocean,GET,/v2/gen-ai/models/api_keys,genai_list_model_api_keys,List Model API Keys,"To list all model API keys, send a GET request to `/v2/gen-ai/models/api_keys`."
r0795,openai,POST,/realtime/sessions,create-realtime-session,Create session,"Create an ephemeral API token for use in client-side applications with the
Realtime API. Can be configured with the same session parameters as the
`session.update` client event.

It responds with a session object, plus a `client_secret` key which contains
a usable ephemeral API token that can be used to authenticate browser clients
for the Realtime API.

Returns the created Realtime session object, plus an ephemeral key."
r0261,stripe,POST,/v1/issuing/authorizations/{authorization}/approve,PostIssuingAuthorizationsAuthorizationApprove,Approve an authorization,"<p>[Deprecated] Approves a pending Issuing <code>Authorization</code> object. This request should be made within the timeout window of the <a href=""/docs/issuing/controls/real-time-authorizations"">real-time authorization</a> flow. 
This method is deprecated. Instead, <a href=""/docs/issuing/controls/real-time-authorizations#authorization-handling"">respond directly to the webhook request to approve an authorization</a>.</p>"
