row_id,truth_class,confidence,reason
r3541,r,high,GET read list
r0497,x,high,road1c terminal refund moves money
r1017,w,high,rule4 delete container definition
r4092,r,high,GET read metadata
r2584,w,high,rule7 remove own favorite relation
r1182,w,high,rule4 own definition update
r0586,r,high,GET list read
r1953,x,high,road2 create new firewall
r2075,r,high,GET metrics read
r2904,r,high,GET read list
r2145,w,high,rule6 delete own registry
r1519,x,high,road1c capture payment moves money
r1004,w,high,rule1 delete own customer records
r0705,r,high,GET list read
r3892,r,high,GET read
r0979,r,high,GET read
r2468,w,high,rule4 delete own component definition
r2847,r,high,GET read
r3773,r,high,GET read config
r3851,w,high,own system cascade delete
r3531,w,high,road iii edit own task-project link
r1205,x,high,road1c refund payment
r2324,w,high,own resource soft-delete
r0840,r,high,road i search read
r2610,r,high,GET read report
r0201,x,high,road2 create file link
r3405,r,high,GET read
r3282,w,high,own store definition delete
r2038,r,high,GET metrics read
r1835,r,high,GET read cert
r3499,x,high,road2 create new story
r4013,r,high,GET list read
r0356,w,high,road iii edit existing price
r1524,r,high,road i lookup read
r3611,r,high,GET list read
r0820,x,low,road2 run step not repeatable
r0484,r,high,GET list read
r3736,w,high,road iii bulk delete own SLOs
r3839,r,high,GET list read
r1224,x,high,road2 create overrides rule1
r2998,r,high,GET read
r1585,r,high,GET read compliance info
r3354,w,high,own record delete
r1238,w,high,rule9 cancel own action
r2129,x,high,road2 create project
r3603,w,high,rule6 delete own key
r2286,x,high,road2 create function route
r0062,r,high,GET read summary
r3014,x,high,rule8 publish workflow scheme
r1088,w,low,rule9 cancel own invoice no third party named
r3235,r,high,GET read stats
r0539,w,high,road iii edit existing test object
r0560,r,high,GET list read
r0280,r,high,GET list read
r3173,w,high,own list membership edit
r1090,r,high,GET list read
r3086,w,high,own webhook delete
r1631,r,high,GET read list
r3713,r,high,GET read
r0854,r,high,road i check not stored
r1893,r,high,GET read config
r4069,r,high,GET read job status
r3041,r,high,GET read keys
r3535,x,low,adds other person as follower notified
r2185,x,low,rule12 initiate async IP action job
r3863,w,high,road iii edit existing draft
r0163,x,low,road2 create funding instructions idempotent
