row_id,truth_class,confidence,reason
r1359,r,high,GET retrieves report
r4109,r,high,POST introspect validates token
r1108,r,high,GET list wages
r1082,r,high,POST search invoices
r3415,r,high,GET list memberships
r2326,r,high,GET retrieve run
r3075,x,high,road 1a sends automated email
r4029,w,high,rule 4 edits attribute definition
r0554,w,high,POST edits existing transfer
r2992,r,high,GET list associations
r0321,r,high,GET list domains
r2987,r,high,GET search workflows
r0121,r,high,GET retrieve spec
r1597,r,high,GET retrieve media url
r3380,r,high,GET list custom types
r4159,r,high,GET published variables
r2415,r,high,GET retrieve workspace
r1783,r,high,GET retrieve logs
r0079,x,high,POST create billing meter road 2
r1697,r,high,GET saved albums
r1002,x,high,POST create customer road 2
r2678,r,high,GET search schemes
r1119,r,high,GET list definitions
r4151,w,high,DELETE own webhook
r0945,r,high,GET retrieve order
r1164,x,high,POST creates or updates attribute
r3322,w,high,PUT sets own campaign content
r0482,w,high,DELETE own terminal location
r2046,r,high,GET metric read
r3496,r,high,GET list stories
r0781,x,high,POST create project role
r3538,r,high,GET search tasks
r0699,r,high,GET retrieve role
r3686,r,high,POST search logs
r3936,w,high,rule 1 unarchive own contact record
r3986,r,high,GET retrieve connector
r3913,r,high,POST list companies
r1542,r,high,GET retrieve token
r0654,x,low,road 1b grants access to other projects
r4162,w,high,PUT bulk update own resources
r1880,w,high,DELETE own kafka topic
r1001,r,high,GET list customers
r2281,r,high,GET list api keys
r0027,r,high,GET list persons
r0377,r,high,GET retrieve line items
r0340,x,low,rule 10 confirms a refund
r0249,x,high,road 1c finalize leads to payment attempt
r1660,r,high,GET several artists
r2487,w,high,rule 5 admin config select provider
r0628,r,high,GET retrieve file content
r2363,r,high,GET list models
r2976,w,high,DELETE own workflow
r3469,x,high,POST create template job road 2
r1751,r,high,GET list markets
r2878,w,high,DELETE own screen
r2545,r,high,GET list options
r2494,w,high,PUT bulk edit own dashboards
r0859,x,high,POST create video job road 2
r1376,x,high,rule 2 deletes user account access
r2275,x,high,POST create alert
r1400,r,high,GET check zpk status
r0407,r,high,GET list intents
r3477,x,high,POST create role overrides rule 4
r3441,r,high,GET retrieve status
r3571,r,high,GET list users
r0601,r,low,POST generates transcription not stored
r1223,x,high,POST create team member road 2
r3902,r,high,GET retrieve allowlist config
r0961,w,high,PUT own custom attribute definition
r2339,w,high,PUT cancel own indexing job
r2596,r,high,GET list group users
r1025,w,high,DELETE own customer card
r2874,x,high,POST create screen
r0225,r,high,GET retrieve session
r3910,r,high,GET list segments
r0465,x,high,POST create tax id
r0232,r,high,GET retrieve template
r0845,r,high,GET retrieve alert
r2558,w,high,PUT own field configuration
r1517,w,high,PATCH own web profile
r2462,w,high,PUT own comment property
r3649,r,high,GET list filters
r1395,w,low,rule 1 own tsp sub record delete
r1971,x,high,POST create namespace
r2404,x,high,POST create simulation run road 2
r2020,x,high,POST add registries road 2
r0114,x,high,rule 9 third party supplier cancel refund
r1471,x,low,road 1e submits evidence to dispute process
r3836,r,high,GET retrieve exception
r3602,w,high,rule 6 rename own key
r3324,r,high,GET health check
r3853,x,high,POST create external page
r0210,r,high,GET list owners
r2015,r,high,GET list options
r2416,w,high,PUT own workspace update
r3046,r,high,GET list root links
r3143,r,high,GET list lists info
r2023,r,high,GET list load balancers
r3723,x,high,POST create child org
r0703,r,high,GET retrieve user
r0331,w,high,detach own payment method rule 10
r3857,r,high,GET list articles
r0759,r,high,GET usage details
r3981,r,high,GET list attributes
r1148,x,high,POST create loyalty reward road 2
r0155,w,high,POST updates existing card
