row_id,provider,method,path,operationId,summary,description
r2927,jira,GET,/rest/api/2/user,getUser,Get user,"Returns a user.

Privacy controls are applied to the response based on the user's preferences. This could mean, for example, that the user's email address is hidden. See the [Profile visibility overview](https://developer.atlassian.com/cloud/jira/platform/profile-visibility/) for more details.

**[Permissions](#permissions) required:** *Browse users and groups* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r2628,jira,GET,/rest/api/2/issue/{issueIdOrKey}/comment/{id},getComment,Get comment,"Returns a comment.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:**

 *  *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project containing the comment.
 *  If [issue-level security](https://confluence.atlassian.com/x/J4lKLg) is configured, issue-level security permission to view the issue.
 *  If the comment has visibility restrictions, the user belongs to the group or has the role visibility is restricted to."
r1566,meta-whatsapp,DELETE,/{Version}/{Phone-Number-ID}/message_qrdls/{QR-Code-ID},deleteIndividualQrCode,Delete Individual Message QR Code,"Permanently delete a specific QR code. Once deleted, the QR code and deep link become invalid.
Deletion cannot be undone and affects any existing marketing materials using the QR code."
r0941,square,POST,/oauth2/revoke,RevokeToken,RevokeToken,"Revokes an access token generated with the OAuth flow.

If an account has more than one OAuth access token for your application, this
endpoint revokes all of them, regardless of which token you specify. 

__Important:__ The `Authorization` header for this endpoint must have the
following format:

```
Authorization: Client APPLICATION_SECRET
```

Replace `APPLICATION_SECRET` with the application secret on the **OAuth**
page for your application in the Developer Dashboard."
r1496,paypal,GET,/v1/notifications/webhooks,webhooks.list,List webhooks,Lists webhooks for an app.
r0949,square,POST,/v2/bank-accounts,CreateBankAccount,CreateBankAccount,Store a bank account on file for a square account
r2087,digitalocean,GET,/v2/monitoring/metrics/database/mysql/memory_usage,monitoring_get_database_mysql_memory_usage,Get Database MySQL Memory Usage Metrics,"Retrieve memory usage (percent) for a MySQL cluster. Use **aggregate** (avg, max, or min) over the time range."
r0869,openai,GET,/skills/{skill_id},GetSkill,Get Skill,Get a skill by its ID.
r2471,jira,POST,/rest/api/2/config/fieldschemes,createFieldAssociationScheme,Create field scheme,"Endpoint for creating a new field association scheme.

A new scheme is **not** copied from, or based on, any existing field association scheme. Instead, it is initialised with a minimal default set of critical fields sourced from the instance's own *system* and *product* fields (the fields returned by the product's field API), rather than from a scheme you specify.

To create a scheme that is based on an existing one, use the *Clone field scheme* endpoint instead.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r2257,digitalocean,PATCH,/v2/vpcs/{vpc_id}/peerings/{vpc_peering_id},vpcs_patch_peerings,Update a VPC Peering,"To update the name of a VPC peering in a particular VPC, send a PATCH request 
to `/v2/vpcs/$VPC_ID/peerings/$VPC_PEERING_ID` with the new `name` in the 
request body."
r3024,jira,GET,/rest/api/2/workflowscheme/{workflowSchemeId}/projectUsages,getProjectUsagesForWorkflowScheme,Get projects which are using a given workflow scheme,Returns a page of projects using a given workflow scheme.
r1120,square,POST,/v2/locations/custom-attribute-definitions,CreateLocationCustomAttributeDefinition,CreateLocationCustomAttributeDefinition,"Creates a location-related [custom attribute definition](entity:CustomAttributeDefinition) for a Square seller account.
Use this endpoint to define a custom attribute that can be associated with locations.
A custom attribute definition specifies the `key`, `visibility`, `schema`, and other properties
for a custom attribute. After the definition is created, you can call
[UpsertLocationCustomAttribute](api-endpoint:LocationCustomAttributes-UpsertLocationCustomAttribute) or
[BulkUpsertLocationCustomAttributes](api-endpoint:LocationCustomAttributes-BulkUpsertLocationCustomAttributes)
to set the custom attribute for locations."
r4104,canva,POST,/v1/folders/move,moveFolderItem,,"Moves an item to another folder. You must specify the folder ID of the destination folder, as well as the ID of the item you want to move.

NOTE: In some situations, a single item can exist in multiple folders. If you attempt to move an item that exists in multiple folders, the API returns an `item_in_multiple_folders` error. In this case, you must use the Canva UI to move the item to another folder."
r0300,stripe,GET,/v1/payment_intents,GetPaymentIntents,List all PaymentIntents,<p>Returns a list of PaymentIntents.</p>
r3069,mailchimp,DELETE,/automations/{workflow_id}/emails/{workflow_email_id},deleteAutomationsIdEmailsId,Delete workflow email,"Removes an individual classic automation workflow email. Emails from certain workflow types, including the Abandoned Cart Email (abandonedCart) and Product Retargeting Email (abandonedBrowse) Workflows, cannot be deleted."
r3807,datadog,GET,/api/v1/usage/network_flows,GetUsageNetworkFlows,get hourly usage for network flows,"Get hourly usage for network flows.
**Note:** This endpoint has been deprecated. Hourly usage data for all products is now available in the [Get hourly usage by product family API](https://docs.datadoghq.com/api/latest/usage-metering/#get-hourly-usage-by-product-family). Refer to [Migrating from the V1 Hourly Usage APIs to V2](https://docs.datadoghq.com/account_management/guide/hourly-usage-migration/) for the associated migration guide."
r0553,stripe,GET,/v1/transfers/{transfer},GetTransfersTransfer,Retrieve a transfer,"<p>Retrieves the details of an existing transfer. Supply the unique transfer ID from either a transfer creation request or the transfer list, and Stripe will return the corresponding transfer information.</p>"
r0094,stripe,POST,/v1/charges/{charge},PostChargesCharge,Update a charge,<p>Updates the specified charge by setting the values of the parameters passed. Any parameters not provided will be left unchanged.</p>
r0278,stripe,GET,/v1/issuing/personalization_designs/{personalization_design},GetIssuingPersonalizationDesignsPersonalizationDesign,Retrieve a personalization design,<p>Retrieves a personalization design object.</p>
r1552,meta-whatsapp,POST,/{Version}/{Business-ID}/share_preverified_numbers,sharePreVerifiedPhoneNumber,Share Pre-Verified Phone Number with Another Business,"Share a pre-verified phone number with another business entity, granting specified
permissions for collaborative WhatsApp Business messaging operations.


**Use Cases:**
- Enable partner businesses to use your pre-verified phone numbers for messaging
- Share phone number resources between parent and subsidiary businesses
- Facilitate multi-business WhatsApp integrations with shared phone number access
- Establish temporary or permanent phone number sharing relationships


**Business Logic:**
- Only businesses with appropriate ownership or sharing rights can share phone numbers
- Shared phone numbers maintain original ownership while granting usage permissions
- Multiple businesses can have access to the same phone number with different permission levels
- Sharing relationships can be time-limited with automatic expiration


**Rate Limiting:**
Standard Graph API rate limits apply. Use appropriate retry logic with exponential backoff.


**Validation:**
- Pre-verified phone number must exist and be accessible to the requesting business
- Target business must be a valid and accessible business entity
- Requested permissions must be valid and within the scope of allowed sharing permissions
- Sharing operation must comply with business relationship and access control policies"
r0743,openai,GET,/organization/projects/{project_id}/users,list-project-users,List project users,Returns a list of users in the project.
