row_id,truth_class,confidence,reason
r2310,r,high,GET list agents
r1692,r,high,GET list playlists
r2930,r,high,GET search users
r3705,x,high,rule ii POST creates monitor
r0285,r,high,GET retrieve token
r3460,x,high,rule ii POST creates project
r4127,r,high,GET list subfolders
r1686,x,low,POST adds new tracks to playlist road2
r3593,r,high,GET list ip ranges
r1324,x,low,road 1b changes registrant access to meeting
r0855,r,high,GET list videos
r2918,x,high,rule ii POST creates UI modification
r2552,w,high,rule 4 deletes field option definition
r3714,r,high,rule i validate existing monitor
r3434,x,high,rule ii POST creates project brief
r3433,w,high,rule iii deletes own existing brief
r2544,r,high,GET list screens
r2903,r,high,GET retrieve status
r0765,r,high,GET usage details
r1358,r,high,GET retrieve metrics
r1725,r,high,GET list new releases
r1069,r,high,GET retrieve adjustment
r0993,w,high,rule cascade own catalog stays w
r1453,x,high,road 1c captures payment
r0923,r,high,GET retrieve credential metadata
r0887,r,high,GET list subagents
r1132,w,high,deletes own custom attribute
r1798,r,high,rule i validates proposed app spec
r1410,x,high,rule ii create webinar panelist road1e invite
r3294,w,high,rule iii edit own order line
r2749,r,high,GET list permissions
r3908,w,high,rule 1 archives own company record
r1220,w,high,rule 9 pauses own subscription no third party
r3512,r,high,GET list tasks
r3925,w,high,rule 1 edits own contact record tag
r1445,x,high,rule ii POST creates product
r2912,r,high,GET list usages
r3168,w,low,batch edit own list segment membership
r1393,x,high,rule ii POST creates TSP account
r2595,r,high,GET list groups
r2391,x,high,rule ii POST creates scenario set
r1881,r,high,GET list logsinks
r0395,r,high,GET retrieve refund
r0455,w,high,rule iii POST edits existing tax registration
r0127,r,high,GET list credit notes
r2685,x,low,rule 4 deletes access-bearing security level
r2729,r,high,rule i converts and returns queries
r1328,r,high,GET list participants
r3684,w,high,updates own webhook config
r2667,r,high,GET retrieve link type
r2108,w,high,deletes own NFS share
r3381,r,high,GET retrieve custom type
r2455,r,high,GET list audit records
r2137,r,high,GET list resources
r1931,r,high,GET list snapshots
r3193,w,high,rule 1 deletes own list member record
r2349,w,high,PUT updates own knowledge base
r3368,r,high,GET list custom fields
r2067,r,high,GET metrics
r1709,r,high,GET list saved shows
r3341,w,low,verifies own domain status change
r0231,r,high,GET list templates
r1877,x,high,rule ii POST creates kafka topic
r1322,r,high,GET list registrants
r2655,r,high,GET retrieve worklog
r1450,w,high,rule iii PATCH edits existing order
r1943,x,high,rule 12 retries a destroy job road2
r0228,w,low,redacts own verification session no third party
r2926,r,high,GET retrieve avatar
r2686,x,high,rule 4 adds members to security level
r0925,w,high,deletes own vault credential
r2876,r,high,GET list screen tabs
r2437,w,high,rule 5 admin instance banner config
r3145,r,high,GET retrieve list info
r2006,x,high,rule 12 triggers cluster upgrade job
r2430,w,low,PUT uploads to own presigned file url
r1061,r,high,GET list adjustment reasons
r3920,r,high,GET list segments
r2986,r,high,rule i read-only workflow preview
r0514,w,high,rule iii POST rejects existing design status
r3218,r,high,GET retrieve page info
r0566,w,high,rule iii POST updates existing financial account
r3508,r,high,GET list task templates
r3117,w,high,deletes own feedback message
r2527,r,high,GET list default values
r3169,w,high,deletes own segment
r1065,r,high,POST used as lookup by id
r1202,r,high,GET retrieve payout
r1327,r,high,GET retrieve meeting details
r2656,w,high,rule iii PUT updates own worklog
r2522,r,high,GET list associations
r3702,r,high,GET metric metadata
r3344,r,high,GET list access requests
r4152,r,high,GET list webhooks
r1628,w,high,rule iii edits existing flow asset content
r4015,r,high,GET list calls
r3793,r,high,GET usage details
r3003,w,high,PUT updates own workflow scheme default
r3199,r,high,GET list webhooks
r2869,w,high,rule 4 deletes role no access text
r0828,w,high,rule iii POST modifies existing vector store
r1650,r,high,GET retrieve account details
r0991,x,low,upsert can create new catalog object
r2579,w,high,deletes own filter
r2635,w,high,PUT sets own issue property
r3598,w,high,rule 6 deletes own api key
r2593,x,high,rule ii POST creates group overrides rule4
r3874,w,high,PUT updates own audience
r2891,w,high,PUT updates own screen scheme
r0294,w,high,disables own access not another partys
r1357,r,high,GET usage metrics
r3700,w,high,deletes own pipeline
r2450,r,high,GET retrieve thumbnail
r2221,w,high,deletes own tag cascade stays own
r0594,w,high,deletes own webhook endpoint
r2741,r,high,GET list notification schemes
r2782,r,high,GET retrieve priority
r3847,r,high,GET list import sources
r0488,w,high,rule 6 deletes own infrastructure reader
r1267,x,high,rule ii POST creates webhook subscription
r0346,x,high,road 1c reverses payout debits bank
r2209,r,high,GET list snapshots
r2021,w,high,removes own registries from cluster
r3355,r,high,GET list allocations
r1888,r,high,GET retrieve schema
r3655,w,high,deletes own aws integration config
r4153,r,high,GET list webhook requests
r0555,r,high,GET retrieve reversal
r1441,x,low,activates subscription starts billing road1c
r4097,x,high,rule ii POST creates export job
r2623,x,high,rule ii POST creates new attachment
r1803,w,low,commits own app rollback no third party
r3198,w,high,PATCH updates own merge field
r3911,r,high,GET list notes
r2079,r,high,GET metrics
r1339,w,high,PUT updates own recording status
r1043,r,high,GET retrieve evidence metadata
r1983,r,high,GET list images
r3868,r,high,GET retrieve article version
r1743,x,high,road2 skip advances state each call
r2673,r,high,GET list security levels
r2618,r,high,rule i bulk lookup watch status
r2282,x,high,rule ii POST creates api key
r3861,w,high,deletes own article
r3408,r,high,GET retrieve ooo entry
r2800,r,high,GET list recent projects
r0646,r,high,GET list files
r3314,x,high,rule ii POST creates sms campaign
r3731,w,low,PATCH reassigns own security signal internally
r3266,w,high,deletes own cart line
r4096,r,high,GET retrieve job result
r3287,w,high,PUT add or update own order
r3692,w,high,PUT updates own logs index
r2885,x,low,rule ii POST adds new field item
r3917,w,high,detaches own contact from own company
r1741,w,high,rule 9 pauses own playback
r2458,r,high,GET list classification levels
r2516,x,high,rule ii POST creates custom field
r3372,x,high,rule ii POST creates custom field
r1544,x,high,rule ii creates solution and grants partner access
r0060,w,high,rule iii POST archives existing alert
r1665,r,high,GET list shows
r0469,x,high,rule ii POST creates tax rate
r1304,w,high,PATCH updates own tracking field
r1199,w,low,cancels own payment before capture no refund
r2490,w,high,rule 5 admin instance config
r1390,r,high,GET retrieve permissions
r1733,r,high,GET retrieve analysis
r2124,r,high,GET retrieve auth key
r2671,r,high,GET list security schemes
r0801,w,high,rule 9 cancels own response job
r2928,x,high,rule ii POST creates user account
r1713,r,high,GET top items
r4145,r,high,GET list styles
r4070,x,high,rule ii POST creates upload job
r0742,w,high,deletes own spend alert
r3985,x,high,rule ii POST creates data connector
r0212,x,high,rule ii creates data refresh subscription
r0780,r,high,GET list roles
r0511,w,high,rule iii POST submits existing card status
r0585,r,high,GET retrieve debit
r1405,r,high,GET retrieve webinar
r3125,w,high,rule iii enables own site pixel
r0123,x,high,rule ii POST creates coupon
r4005,w,low,PUT updates own draft news item
r1068,w,high,PUT updates own adjustment
r1875,w,high,PUT updates own autoscale config
r2422,r,high,rule i generated message returned not stored
r0382,r,high,GET retrieve warning
r0582,r,high,GET list credits
r0852,w,high,deletes own spend limit
r0881,r,high,GET retrieve thread
r1210,w,high,deletes own site snippet
r1306,x,high,rule ii POST creates im group
r1805,r,high,GET metrics
r0638,w,high,deletes own eval
r0944,r,high,GET list orders
r3974,w,high,rule 4 updates own attribute definition option
r1683,x,high,rule 8 changes public private visibility
