row_id,provider,method,path,operationId,summary,description
r1818,digitalocean,GET,/v2/customers/my/balance,balance_get,Get Customer Balance,"To retrieve the balances on a customer's account, send a GET request to `/v2/customers/my/balance`."
r3970,intercom,GET,/conversations/attributes/{id},getConversationAttribute,Get a conversation attribute,Retrieve a single conversation attribute by ID.
r1729,spotify,GET,/me/following/contains,check-current-user-follows,Check If User Follows Artists or Users,"Check to see if the current user is following one or more artists or other Spotify users.

**Note:** This endpoint is deprecated. Use [Check User's Saved Items](/documentation/web-api/reference/check-library-contains) instead."
r1209,square,POST,/v2/sites/{site_id}/snippet,UpsertSnippet,UpsertSnippet,"Adds a snippet to a Square Online site or updates the existing snippet on the site. 
The snippet code is appended to the end of the `head` element on every page of the site, except checkout pages. A snippet application can add one snippet to a given site. 

You can call [ListSites](api-endpoint:Sites-ListSites) to get the IDs of the sites that belong to a seller.


__Note:__ Square Online APIs are publicly available as part of an early access program. For more information, see [Early access program for Square Online APIs](https://developer.squareup.com/docs/online-api#early-access-program-for-square-online-apis)."
r2218,digitalocean,GET,/v2/tags,tags_list,List All Tags,"To list all of your tags, you can send a GET request to `/v2/tags`.

This endpoint will only return tagged resources that you are authorized to see
(e.g. Droplets will only be returned if you have `droplet:read`)."
r0286,stripe,POST,/v1/issuing/tokens/{token},PostIssuingTokensToken,Update a token status,<p>Attempts to update the specified Issuing <code>Token</code> object to the status specified.</p>
r3901,intercom,GET,/internal_articles/search,searchInternalArticles,Search for internal articles,You can search for internal articles by making a GET request to `https://api.intercom.io/internal_articles/search`.
r2259,digitalocean,POST,/v2/vpc_peerings,vpcPeerings_create,Create a New VPC Peering,"To create a new VPC Peering, send a POST request to `/v2/vpc_peerings` 
specifying a name and a list of two VPC IDs to peer. The response code, 202 
Accepted, does not indicate the success or failure of the operation, just 
that the request has been accepted for processing."
r1142,square,GET,/v2/loyalty/programs/{program_id},RetrieveLoyaltyProgram,RetrieveLoyaltyProgram,"Retrieves the loyalty program in a seller's account, specified by the program ID or the keyword `main`.

Loyalty programs define how buyers can earn points and redeem points for rewards. Square sellers can have only one loyalty program, which is created and managed from the Seller Dashboard. For more information, see [Loyalty Program Overview](https://developer.squareup.com/docs/loyalty/overview)."
r2394,digitalocean,GET,/v2/gen-ai/scenario_sets/{scenario_set_uuid},genai_get_scenario_set,Retrieve Scenario Set,"To retrieve a scenario set, send a GET request to `/v2/gen-ai/scenario_sets/{scenario_set_uuid}`."
r3087,mailchimp,PATCH,/batch-webhooks/{batch_webhook_id},patchBatchWebhooks,Update batch webhook,Update a webhook that will fire whenever any batch request completes processing.
r0708,openai,DELETE,/organization/invites/{invite_id},delete-invite,Delete invite,"Delete an invite. If the invite has already been accepted, it cannot be deleted."
r2692,jira,PUT,/rest/api/2/issuetype/{id},updateIssueType,Update issue type,"Updates the issue type.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
