row_id,provider,method,path,operationId,summary,description
r0290,stripe,POST,/v1/link_account_sessions,PostLinkAccountSessions,Create a Session,"<p>To launch the Financial Connections authorization flow, create a <code>Session</code>. The session’s <code>client_secret</code> can be used to launch the flow using Stripe.js.</p>"
r3464,asana,GET,/projects/{project_gid}/task_counts,getTaskCountsForProject,Get task count of a project,"<b>Required scope: </b><code>projects:read</code>

<table>
  <tr>
    <th>Field</th>
    <th>Required Scope</th>
  </tr>
  <tr>
    <td><code>team</code></td>
    <td><code>teams:read</code></td>
  </tr>
  <tr>
    <td><code>custom_type</code></td>
    <td><code>custom_types:read</code></td>
  </tr>
</table>

Get an object that holds task count fields. **All fields are excluded by default**. You must [opt in](/docs/inputoutput-options) using `opt_fields` to get any information from this endpoint.

This endpoint has an additional [rate limit](/docs/rate-limits) and each field counts especially high against our [cost limits](/docs/rate-limits#cost-limits).

Milestones are just tasks, so they are included in the `num_tasks`, `num_incomplete_tasks`, and `num_completed_tasks` counts."
r3335,mailchimp,GET,/reporting/surveys/{survey_id}/questions/{question_id},getReportingSurveysIdQuestionsId,Get survey question report,Get report for a survey question.
r2007,digitalocean,GET,/v2/kubernetes/clusters/{cluster_id}/node_pools,kubernetes_list_nodePools,List All Node Pools in a Kubernetes Clusters,"To list all of the node pools in a Kubernetes clusters, send a GET request to
`/v2/kubernetes/clusters/$K8S_CLUSTER_ID/node_pools`."
r2620,jira,PUT,/rest/api/2/issue/{issueIdOrKey},editIssue,Edit issue,"Edits an issue. Issue properties may be updated as part of the edit. Please note that issue transition is not supported and is ignored here. To transition an issue, please use [Transition issue](#api-rest-api-2-issue-issueIdOrKey-transitions-post).

The edits to the issue's fields are defined using `update` and `fields`. The fields that can be edited are determined using [ Get edit issue metadata](#api-rest-api-2-issue-issueIdOrKey-editmeta-get).

**Note:** This endpoint doesn't check screen configurations to determine if a field is editable. For more context, see the [Deprecation of override screen security](https://community.developer.atlassian.com/t/deprecation-of-override-screen-security/97153) announcement.

The parent field may be set by key or ID. For standard issue types, the parent may be removed by setting `update.parent.set.none` to *true*.

Connect apps having an app user with *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg), and Forge apps acting on behalf of users with *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg), can override the screen security configuration using `overrideScreenSecurity` and `overrideEditableFlag`.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:**

 *  *Browse projects* and *Edit issues* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project that the issue is in.
 *  If [issue-level security](https://confluence.atlassian.com/x/J4lKLg) is configured, issue-level security permission to view the issue."
r3906,intercom,GET,/companies/{company_id},RetrieveACompanyById,Retrieve a company by ID,You can fetch a single company.
r3471,asana,POST,/rates,createRate,Create a rate,Creates a new rate for a `parent` + `resource` combination.
r2074,digitalocean,GET,/v2/monitoring/metrics/load_balancer/droplets_queue_size,monitoring_get_lb_droplets_queue_size,Get Load Balancer Droplets Queue Size Metrics,"To retrieve Droplets queue size for a given load balancer, send a GET request to `/v2/monitoring/metrics/load_balancer/droplets_queue_size`."
r3614,datadog,PUT,/api/v1/dashboard/lists/manual/{list_id},UpdateDashboardList,Update a dashboard list,Update the name of a dashboard list.
r2457,jira,POST,/rest/api/2/changelog/bulkfetch,getBulkChangelogs,Bulk fetch changelogs,"Bulk fetch changelogs for multiple issues and filter by fields

Returns a paginated list of all changelogs for given issues sorted by changelog date and issue IDs, starting from the oldest changelog and smallest issue ID.

Issues are identified by their ID or key, and optionally changelogs can be filtered by their field IDs. You can request the changelogs of up to 1000 issues and can filter them by up to 10 field IDs.

**[Permissions](#permissions) required:**

 *  *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the projects that the issues are in.
 *  If [issue-level security](https://confluence.atlassian.com/x/J4lKLg) is configured, issue-level security permission to view the issues."
r3860,intercom,PUT,/articles/{article_id},updateArticle,Update an article,"You can update the details of a single article by making a PUT request to `https://api.intercom.io/articles/<id>`.

> 📘 Tags cannot be managed via the Articles API
>
> Article tags are read-only in responses. To create, update, or delete tags, use the Intercom UI or the Tags API endpoints."
