row_id,provider,method,path,operationId,summary,description
r2932,jira,GET,/rest/api/2/user/bulk,bulkGetUsers,Bulk get users,"Returns a [paginated](#pagination) list of the users specified by one or more account IDs.

**[Permissions](#permissions) required:** Permission to access Jira."
r2472,jira,PUT,/rest/api/2/config/fieldschemes/fields,updateFieldsAssociatedWithSchemes,Update fields associated with field schemes,"Update fields associated with field association schemes.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r0785,openai,GET,/projects/{project_id}/users/{user_id}/roles,list-project-user-role-assignments,List project user role assignments,Lists the project roles assigned to a user within a project.
r3040,jira,GET,/rest/atlassian-connect/1/service-registry,ServiceRegistryResource.services_get,Retrieve the attributes of service registries,"Retrieve the attributes of given service registries.

**[Permissions](#permissions) required:** Only Connect apps can make this request and the servicesIds belong to the tenant you are requesting"
r0343,stripe,GET,/v1/payouts/{payout},GetPayoutsPayout,Retrieve a payout,<p>Retrieves the details of an existing payout. Supply the unique payout ID from either a payout creation request or the payout list. Stripe returns the corresponding payout information.</p>
r0457,stripe,POST,/v1/tax/settings,PostTaxSettings,Update settings,<p>Updates Tax <code>Settings</code> parameters used in tax calculations. All parameters are editable but none can be removed once set.</p>
r2449,jira,GET,/rest/api/2/attachment/meta,getAttachmentMeta,Get Jira attachment settings,"Returns the attachment settings, that is, whether attachments are enabled and the maximum attachment size allowed.

Note that there are also [project permissions](https://confluence.atlassian.com/x/yodKLg) that restrict whether users can create and delete attachments.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:** None."
r2486,jira,GET,/rest/api/2/configuration/timetracking,getSelectedTimeTrackingImplementation,Get selected time tracking provider,"Returns the time tracking provider that is currently selected. Note that if time tracking is disabled, then a successful but empty response is returned.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r4158,figma,GET,/v1/files/{file_key}/variables/local,getLocalVariables,Get local variables,"**This API is available to full members of Enterprise orgs.**

The `GET /v1/files/:file_key/variables/local` endpoint lets you enumerate local variables created in the file and remote variables used in the file. Remote variables are referenced by their `subscribed_id`.

As a part of the Variables related API additions, the `GET /v1/files/:file_key` endpoint now returns a `boundVariables` property, containing the `variableId` of the bound variable. The `GET /v1/files/:file_key/variables/local` endpoint can be used to get the full variable or variable collection object.

Note that `GET /v1/files/:file_key/variables/published` does not return modes. Instead, you will need to use the `GET /v1/files/:file_key/variables/local` endpoint, in the same file, to examine the mode values."
r0485,stripe,POST,/v1/terminal/readers,PostTerminalReaders,Create a Reader,<p>Creates a new <code>Reader</code> object.</p>
r4000,intercom,GET,/messages/whatsapp/status,RetrieveWhatsAppMessageStatus,Retrieve WhatsApp message delivery status,"Retrieves the delivery status of a specific WhatsApp message by its message ID.


Returns the current status, conversation details, and any error information if the message failed to deliver."
r2488,jira,GET,/rest/api/2/configuration/timetracking/list,getAvailableTimeTrackingImplementations,Get all time tracking providers,"Returns all time tracking providers. By default, Jira only has one time tracking provider: *JIRA provided time tracking*. However, you can install other time tracking providers via apps from the Atlassian Marketplace. For more information on time tracking providers, see the documentation for the [ Time Tracking Provider](https://developer.atlassian.com/cloud/jira/platform/modules/time-tracking-provider/) module.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r3798,datadog,GET,/api/v1/usage/hourly-attribution,GetHourlyUsageAttribution,Get hourly usage attribution,"Get hourly usage attribution. Multi-region data is available starting March 1, 2023.

This API endpoint is paginated. To make sure you receive all records, check if the value of `next_record_id` is
set in the response. If it is, make another request and pass `next_record_id` as a parameter.
Pseudo code example:

```
response := GetHourlyUsageAttribution(start_month)
cursor := response.metadata.pagination.next_record_id
WHILE cursor != null BEGIN
  sleep(5 seconds)  # Avoid running into rate limit
  response := GetHourlyUsageAttribution(start_month, next_record_id=cursor)
  cursor := response.metadata.pagination.next_record_id
END
```"
