row_id,provider,method,path,operationId,summary,description
r1359,zoom,GET,/report/daily,reportDaily,Retrieve daily report,"Retrieve daily report for one month, can only get daily report for recent 6 months"
r4109,canva,POST,/v1/oauth/introspect,introspectToken,,"Introspect an access token to see whether it is valid and active. You can also verify some token properties, such as its claims, scopes, and validity times.

Requests to this endpoint require authentication with your client ID and client secret, using _one_ of the following methods:

- **Basic access authentication** (Recommended): For [basic access authentication](https://en.wikipedia.org/wiki/Basic_access_authentication), the `{credentials}` string must be a Base64 encoded value of `{client id}:{client secret}`.
- **Body parameters**: Provide your integration's credentials using the `client_id` and `client_secret` body parameters.

This endpoint can't be called from a user's web-browser client because it uses client authentication with client secrets. Requests must come from your integration's backend, otherwise they'll be blocked by Canva's [Cross-Origin Resource Sharing (CORS)](https://developer.mozilla.org/en-US/docs/Web/HTTP/CORS) policy."
r1108,square,GET,/v2/labor/team-member-wages,ListTeamMemberWages,ListTeamMemberWages,Returns a paginated list of `TeamMemberWage` instances for a business.
r1082,square,POST,/v2/invoices/search,SearchInvoices,SearchInvoices,"Searches for invoices from a location specified in 
the filter. You can optionally specify customers in the filter for whom to 
retrieve invoices. In the current implementation, you can only specify one location and 
optionally one customer.

The response is paginated. If truncated, the response includes a `cursor` 
that you use in a subsequent request to retrieve the next set of invoices."
r3415,asana,GET,/portfolio_memberships,getPortfolioMemberships,Get multiple portfolio memberships,"Returns a list of portfolio memberships in compact representation. You must specify `portfolio`, `portfolio` and `user`, or `workspace` and `user`."
r2326,digitalocean,GET,/v2/gen-ai/evaluation_runs/{evaluation_run_uuid},genai_get_evaluation_run,Retrieve Information About an Existing Evaluation Run,"To retrive information about an existing evaluation run, send a GET request to `/v2/gen-ai/evaluation_runs/{evaluation_run_uuid}`."
r3075,mailchimp,POST,/automations/{workflow_id}/emails/{workflow_email_id}/actions/start,postAutomationsIdEmailsIdActionsStart,Start automated email,Start an automated email.
r4029,intercom,PUT,/ticket_types/{ticket_type_id}/attributes/{attribute_id},updateTicketTypeAttribute,Update an existing attribute for a ticket type,You can update an existing attribute for a ticket type.
r0554,stripe,POST,/v1/transfers/{transfer},PostTransfersTransfer,Update a transfer,"<p>Updates the specified transfer by setting the values of the parameters passed. Any parameters not provided will be left unchanged.</p>

<p>This request accepts only metadata as an argument.</p>"
r2992,jira,GET,/rest/api/2/workflowscheme/project,getWorkflowSchemeProjectAssociations,Get workflow scheme project associations,"Returns a list of the workflow schemes associated with a list of projects. Each returned workflow scheme includes a list of the requested projects associated with it. Any team-managed or non-existent projects in the request are ignored and no errors are returned.

If the project is associated with the `Default Workflow Scheme` no ID is returned. This is because the way the `Default Workflow Scheme` is stored means it has no ID.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
