row_id,provider,method,path,operationId,summary,description
r2195,digitalocean,DELETE,/v2/byoip_prefixes/{byoip_prefix_uuid},byoipPrefixes_delete,Delete a BYOIP Prefix,"To delete a BYOIP prefix and remove it from your account, send a DELETE request
to `/v2/byoip_prefixes/$byoip_prefix_uuid`.

A successful request will receive a 202 status code with no body in response.
This indicates that the request was accepted and the prefix is being deleted."
r2923,jira,DELETE,/rest/api/2/universal_avatar/type/{type}/owner/{owningObjectId}/avatar/{id},deleteAvatar,Delete avatar,"Deletes an avatar from a project, issue type or priority.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r0084,stripe,POST,/v1/billing/meters/{id}/reactivate,PostBillingMetersIdReactivate,Reactivate a billing meter,"<p>When a meter is reactivated, events for this meter can be accepted and you can attach the meter to a price.</p>"
r1222,square,POST,/v2/subscriptions/{subscription_id}/swap-plan,SwapPlan,SwapPlan,"Schedules a `SWAP_PLAN` action to swap a subscription plan variation in an existing subscription. 
For more information, see [Swap Subscription Plan Variations](https://developer.squareup.com/docs/subscriptions-api/swap-plan-variations)."
r2099,digitalocean,POST,/v2/monitoring/sinks/destinations/{destination_uuid},monitoring_update_destination,Update Logging Destination,"To update the details of a destination, send a PATCH request to `/v2/monitoring/sinks/destinations/${destination_uuid}`."
r0557,stripe,GET,/v1/treasury/credit_reversals,GetTreasuryCreditReversals,List all CreditReversals,<p>Returns a list of CreditReversals.</p>
r0776,openai,GET,/projects/{project_id}/groups/{group_id}/roles,list-project-group-role-assignments,List project group role assignments,Lists the project roles assigned to a group within a project.
r2465,jira,POST,/rest/api/2/component,createComponent,Create component,"Creates a component. Use components to provide containers for issues within a project. Use components to provide containers for issues within a project.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:** *Administer projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project in which the component is created or *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r1478,paypal,POST,/v2/invoicing/invoices/{invoice_id}/cancel,invoices.cancel,Cancel sent invoice,"Cancels a sent invoice, by ID, and, optionally, sends a notification about the cancellation to the payer, merchant, and CC: emails."
r1150,square,GET,/v2/loyalty/rewards/{reward_id},RetrieveLoyaltyReward,RetrieveLoyaltyReward,Retrieves a loyalty reward.
r3489,asana,GET,/status_updates/{status_update_gid},getStatus,Get a status update,Returns the complete record for a single status update.
r2577,jira,GET,/rest/api/2/filter/{id},getFilter,Get filter,"Returns a filter.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:** None, however, the filter is only returned where it is:

 *  owned by the user.
 *  shared with a group that the user is a member of.
 *  shared with a private project that the user has *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for.
 *  shared with a public project.
 *  shared with the public."
r3961,intercom,DELETE,/conversations/{conversation_id}/customers/{contact_id},detachContactFromConversation,Detach a contact from a group conversation,"You can remove participants who are contacts from a group conversation, on behalf of an admin.

{% admonition type=""warning"" name=""Removing the last participant"" %}
You cannot remove the last remaining contact from a conversation.
{% /admonition %}"
r3182,mailchimp,GET,/lists/{list_id}/members/{subscriber_hash}/activity-feed,getListsIdMembersIdActivityFeed,View recent activity,"Get a member's activity on a specific list, including opens, clicks, and unsubscribes."
r0341,stripe,GET,/v1/payouts,GetPayouts,List all payouts,"<p>Returns a list of existing payouts sent to third-party bank accounts or payouts that Stripe sent to you. The payouts return in sorted order, with the most recently created payouts appearing first.</p>"
r2936,jira,DELETE,/rest/api/2/user/columns,resetUserColumns,Reset user default columns,"Resets the default [ issue table columns](https://confluence.atlassian.com/x/XYdKLg) for the user to the system default. If `accountId` is not passed, the calling user's default columns are reset.

**[Permissions](#permissions) required:**

 *  *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg), to set the columns on any user.
 *  Permission to access Jira, to set the calling user's columns."
r0305,stripe,GET,/v1/payment_intents/{intent}/amount_details_line_items,GetPaymentIntentsIntentAmountDetailsLineItems,List all PaymentIntent LineItems,<p>Lists all LineItems of a given PaymentIntent.</p>
r1558,meta-whatsapp,GET,/{Version}/{Phone-Number-ID}/groups,getActiveGroups,Get Active Groups,Retrieve a list of active groups for a given business phone number
r3349,asana,GET,/agents/{agent_gid},getAgent,Get an agent,Returns the complete record for a single agent (AI Teammate).
r0279,stripe,POST,/v1/issuing/personalization_designs/{personalization_design},PostIssuingPersonalizationDesignsPersonalizationDesign,Update a personalization design,<p>Updates a card personalization object.</p>
r1092,square,GET,/v2/labor/break-types/{id},GetBreakType,GetBreakType,Returns a single `BreakType` specified by `id`.
r3635,datadog,GET,/api/v1/events/{event_id},GetEvent,Get an event,"This endpoint allows you to query for event details.

**Note**: If the event you’re querying contains markdown formatting of any kind,
you may see characters such as `%`,`\`,`n` in your output."
r2748,jira,DELETE,/rest/api/2/notificationscheme/{notificationSchemeId}/notification/{notificationId},removeNotificationFromNotificationScheme,Remove notification from notification scheme,"Removes a notification from a notification scheme.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
