row_id,provider,method,path,operationId,summary,description
r2250,digitalocean,GET,/v2/vpcs/{vpc_id},vpcs_get,Retrieve an Existing VPC,"To show information about an existing VPC, send a GET request to `/v2/vpcs/$VPC_ID`."
r0959,square,POST,/v2/bookings/custom-attribute-definitions,CreateBookingCustomAttributeDefinition,CreateBookingCustomAttributeDefinition,"Creates a bookings custom attribute definition.

To call this endpoint with buyer-level permissions, set `APPOINTMENTS_WRITE` for the OAuth scope.
To call this endpoint with seller-level permissions, set `APPOINTMENTS_ALL_WRITE` and `APPOINTMENTS_WRITE` for the OAuth scope.

For calls to this endpoint with seller-level permissions to succeed, the seller must have subscribed to *Appointments Plus*
or *Appointments Premium*."
r0311,stripe,POST,/v1/payment_intents/{intent}/verify_microdeposits,PostPaymentIntentsIntentVerifyMicrodeposits,Verify microdeposits on a PaymentIntent,<p>Verifies microdeposits on a PaymentIntent object.</p>
r2036,digitalocean,PUT,/v2/monitoring/alerts/{alert_uuid},monitoring_update_alertPolicy,Update an Alert Policy,"To update en existing policy, send a PUT request to `v2/monitoring/alerts/{alert_uuid}`."
r1121,square,GET,/v2/locations/custom-attribute-definitions/{key},RetrieveLocationCustomAttributeDefinition,RetrieveLocationCustomAttributeDefinition,"Retrieves a location-related [custom attribute definition](entity:CustomAttributeDefinition) from a Square seller account.
To retrieve a custom attribute definition created by another application, the `visibility`
setting must be `VISIBILITY_READ_ONLY` or `VISIBILITY_READ_WRITE_VALUES`."
r4093,canva,POST,/v1/imports,createDesignImportJob,,"Starts a new [asynchronous job](https://www.canva.dev/docs/connect/api-requests-responses/#asynchronous-job-endpoints) to import an external file as a new design in Canva.

The request format for this endpoint has an `application/octet-stream` body of bytes,
and the information about the import is provided using an `Import-Metadata` header.

Supported file types for imports are listed in [Design imports overview](https://www.canva.dev/docs/connect/api-reference/design-imports/#supported-file-types).

<Note>

For more information on the workflow for using asynchronous jobs, see [API requests and responses](https://www.canva.dev/docs/connect/api-requests-responses/#asynchronous-job-endpoints). You can check the status and get the results of design import jobs created with this API using the [Get design import job API](https://www.canva.dev/docs/connect/api-reference/design-imports/get-design-import-job/).

</Note>"
r0150,stripe,DELETE,/v1/customers/{customer}/bank_accounts/{id},DeleteCustomersCustomerBankAccountsId,Delete a customer source,<p>Delete a specified source for a given customer.</p>
r3444,asana,POST,/projects/{project_gid}/project_statuses,createProjectStatusForProject,Create a project status,"*Deprecated: new integrations should prefer the `/status_updates` route.*

Creates a new status update on the project.

Returns the full record of the newly created project status update."
r3019,jira,PUT,/rest/api/2/workflowscheme/{id}/issuetype/{issueType},setWorkflowSchemeIssueType,Set workflow for issue type in workflow scheme,"Sets the workflow for an issue type in a workflow scheme.

Note that active workflow schemes cannot be edited. If the workflow scheme is active, set `updateDraftIfNeeded` to `true` in the request body and a draft workflow scheme is created or updated with the new issue type-workflow mapping. The draft workflow scheme can be published in Jira.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r2331,digitalocean,GET,/v2/gen-ai/evaluation_test_cases/{evaluation_test_case_uuid}/evaluation_runs,genai_list_evaluation_runs_by_test_case,List Evaluation Runs by Test Case,"To list all evaluation runs by test case, send a GET request to `/v2/gen-ai/evaluation_test_cases/{evaluation_test_case_uuid}/evaluation_runs`."
r3118,mailchimp,PATCH,/campaigns/{campaign_id}/feedback/{feedback_id},patchCampaignsIdFeedbackId,Update campaign feedback message,Update a specific feedback message for a campaign.
r2419,digitalocean,PUT,/v2/gen-ai/workspaces/{workspace_uuid}/agents,genai_update_agents_workspace,Move Agents to a Workspace,"To move all listed agents a given workspace, send a PUT request to `/v2/gen-ai/workspaces/{workspace_uuid}/agents`."
r2343,digitalocean,GET,/v2/gen-ai/knowledge_bases/{knowledge_base_uuid}/data_sources,genai_list_knowledge_base_data_sources,List Data Sources for a Knowledge Base,"To list all data sources for a knowledge base, send a GET request to `/v2/gen-ai/knowledge_bases/{knowledge_base_uuid}/data_sources`."
r3212,mailchimp,POST,/lists/{list_id}/surveys/{survey_id}/actions/publish,postListsIdSurveysIdActionsPublish,Publish a Survey,"Publish a survey that is in draft, unpublished, or has been previously published and edited."
r2827,jira,POST,/rest/api/2/project/{projectIdOrKey}/restore,restore,Restore deleted or archived project,"Restores a project that has been archived or placed in the Jira recycle bin.

**[Permissions](#permissions) required:**

 *  *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)for Company managed projects.
 *  *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg) or *Administer projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project for Team managed projects."
r0527,stripe,DELETE,/v1/test_helpers/test_clocks/{test_clock},DeleteTestHelpersTestClocksTestClock,Delete a test clock,<p>Deletes a test clock.</p>
r4061,canva,GET,/v1/designs/{designId}/analytics/views-over-time,getDesignAnalyticsViewsOverTime,,"<Warning>

This API is currently provided as a preview. Be aware of the following:

- There might be unannounced breaking changes.
- Any breaking changes to preview APIs won't produce a new [API version](https://www.canva.dev/docs/connect/versions/).
- Public integrations that use preview APIs will not pass the review process, and can't be made available to all Canva users.

</Warning>

<Availability>
To use this API, your integration must act on behalf of a user who is a member of a [Canva Enterprise](https://www.canva.com/enterprise/) organization.
</Availability>

Lists the view counts over time for a design.

Each response item represents one time bucket."
r1264,square,PUT,/v2/vendors/{vendor_id},UpdateVendor,UpdateVendor,Updates an existing [Vendor](entity:Vendor) object as a supplier to a seller.
r3244,mailchimp,GET,/reports/{campaign_id}/unsubscribed/{subscriber_hash},getReportsIdUnsubscribedId,Get unsubscribed member,Get information about a specific list member who unsubscribed from a campaign.
r3084,mailchimp,POST,/batch-webhooks,postBatchWebhooks,Add batch webhook,Configure a webhook that will fire whenever any batch request completes processing.  You may only have a maximum of 20 batch webhooks.
r1827,digitalocean,GET,/v2/billing/{account_urn}/insights/{start_date}/{end_date},billingInsights_list,List Billing Insights,"This endpoint returns day-over-day changes in billing resource usage based on nightly invoice items, including total amount, region, SKU, and description for a specified date range. It is important to note that the daily resource usage may not reflect month-end billing totals when totaled for a given month as nightly invoice item estimates do not necessarily encompass all invoicing factors for the entire month."
r3767,datadog,GET,/api/v1/synthetics/tests/mobile/{public_id},GetMobileTest,Get a mobile test,"Get the detailed configuration associated with
a Synthetic mobile test."
