row_id,provider,method,path,operationId,summary,description
r1667,spotify,GET,/episodes/{id},get-an-episode,Get Episode,"Get Spotify catalog information for a single episode identified by its
unique Spotify ID."
r3008,jira,GET,/rest/api/2/workflowscheme/{id}/draft/default,getDraftDefaultWorkflow,Get draft default workflow,"Returns the default workflow for a workflow scheme's draft. The default workflow is the workflow that is assigned any issue types that have not been mapped to any other workflow. The default workflow has *All Unassigned Issue Types* listed in its issue types for the workflow scheme in Jira.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
r3848,intercom,POST,/ai/content_import_sources,createContentImportSource,Create a content import source,You can create a new content import source by sending a POST request to this endpoint.
r4119,figma,GET,/v1/files/{file_key}/nodes,getFileNodes,Get file JSON for specific nodes,"Returns the nodes referenced to by `ids` as a JSON object. The nodes are retrieved from the Figma file referenced to by `file_key`.

The node ID and file key can be parsed from any Figma node url: `https://www.figma.com/file/{file_key}/{title}?node-id={id}`

The `name`, `lastModified`, `thumbnailUrl`, `editorType`, and `version` attributes are all metadata of the specified file.

The `linkAccess` field describes the file link share permission level. There are 5 types of permissions a shared link can have: `""inherit""`, `""view""`, `""edit""`, `""org_view""`, and `""org_edit""`. `""inherit""` is the default permission applied to files created in a team project, and will inherit the project's permissions. `""org_view""` and `""org_edit""` restrict the link to org users.

The `document` attribute contains a Node of type `DOCUMENT`.

The `components` key contains a mapping from node IDs to component metadata. This is to help you determine which components each instance comes from.

By default, no vector data is returned. To return vector data, pass the geometry=paths parameter to the endpoint.
Each node can also inherit properties from applicable styles. The styles key contains a mapping from style IDs to style metadata.

Important: the nodes map may contain values that are `null`. This may be due to the node id not existing within the specified file."
r1708,spotify,GET,/me/episodes/contains,check-users-saved-episodes,Check User's Saved Episodes,"Check if one or more episodes is already saved in the current Spotify user's 'Your Episodes' library.

**Note:** This endpoint is deprecated. Use [Check User's Saved Items](/documentation/web-api/reference/check-library-contains) instead."
r1464,paypal,POST,/v1/customer/disputes/{id}/require-evidence,disputes.require-evidence,Update dispute status,"<blockquote><strong>Important:</strong> This method is for sandbox use only.</blockquote> Updates the status of a dispute, by ID, from <code>UNDER_REVIEW</code> to either:<ul><li><code>WAITING_FOR_BUYER_RESPONSE</code></li><li><code>WAITING_FOR_SELLER_RESPONSE</code></li></ul>This status change enables either the customer or merchant to submit evidence for the dispute. To make this call, the dispute <code>status</code> must be <code>UNDER_REVIEW</code> and <code>require-evidence</code> link  should be available in the <a href=""/docs/api/customer-disputes/v1/#disputes_get!c=200&path=links&t=response/"">HATEOAS links</a> of the <a href=""/docs/api/customer-disputes/v1/#disputes_get"">show dispute details</a> response. Specify an <code>action</code> value in the JSON request body to indicate whether the status change enables the customer or merchant to submit evidence:<table><thead><tr align=""left""><th>If <code>action</code> is</th><th>The <code>status</code> updates to</th></tr></thead><tbody><tr><td><code>BUYER_EVIDENCE</code></td><td> <code>WAITING_FOR_BUYER_RESPONSE</code></td></tr><tr><td><code>SELLER_EVIDENCE</code></td><td> <code>WAITING_FOR_SELLER_RESPONSE</code></td></tr></tbody></table>."
r0126,stripe,DELETE,/v1/coupons/{coupon},DeleteCouponsCoupon,Delete a coupon,"<p>You can delete coupons via the <a href=""https://dashboard.stripe.com/coupons"">coupon management</a> page of the Stripe dashboard. However, deleting a coupon does not affect any customers who have already applied the coupon; it means that new customers can’t redeem the coupon. You can also delete coupons via the API.</p>"
r3758,datadog,GET,/api/v1/synthetics/tests/api/{public_id},GetAPITest,Get an API test,"Get the detailed configuration associated with
a Synthetic API test."
r2459,jira,POST,/rest/api/2/comment/list,getCommentsByIds,Get comments by IDs,"Returns a [paginated](#pagination) list of comments specified by a list of comment IDs.

This operation can be accessed anonymously.

**[Permissions](#permissions) required:** Comments are returned where the user:

 *  has *Browse projects* [project permission](https://confluence.atlassian.com/x/yodKLg) for the project containing the comment.
 *  If [issue-level security](https://confluence.atlassian.com/x/J4lKLg) is configured, issue-level security permission to view the issue.
 *  If the comment has visibility restrictions, belongs to the group or has the role visibility is restricted to."
r1596,meta-whatsapp,DELETE,/{Version}/{group_id},deleteGroup,Delete Group,"Delete the group and remove all participants, including the business"
r0645,openai,GET,/evals/{eval_id}/runs/{run_id}/output_items/{output_item_id},getEvalRunOutputItem,Get an output item of an eval run,Get an evaluation run output item by ID.
r2134,digitalocean,PUT,/v2/projects/{project_id},projects_update,Update a Project,"To update a project, send a PUT request to `/v2/projects/$PROJECT_ID`. All of the following attributes must be sent."
r1026,square,GET,/v2/customers/{customer_id}/custom-attributes,ListCustomerCustomAttributes,ListCustomerCustomAttributes,"Lists the [custom attributes](entity:CustomAttribute) associated with a customer profile.

You can use the `with_definitions` query parameter to also retrieve custom attribute definitions
in the same call.

When all response pages are retrieved, the results include all custom attributes that are
visible to the requesting application, including those that are owned by other applications
and set to `VISIBILITY_READ_ONLY` or `VISIBILITY_READ_WRITE_VALUES`."
r3494,asana,PUT,/stories/{story_gid},updateStory,Update a story,"<b>Required scope: </b><code>stories:write</code>

Updates the story and returns the full record for the updated story. Only comment stories can have their text updated, and only comment stories and attachment stories can be pinned. Only one of `text` and `html_text` can be specified."
r2774,jira,PUT,/rest/api/2/plans/plan/{planId}/team/planonly/{planOnlyTeamId},updatePlanOnlyTeam,Update plan-only team,"Updates any of the following planning settings of a plan-only team using [JSON Patch](https://datatracker.ietf.org/doc/html/rfc6902).

 *  name
 *  planningStyle
 *  issueSourceId
 *  sprintLength
 *  capacity
 *  memberAccountIds

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg).

*Note that ""add"" operations do not respect array indexes in target locations. Call the ""Get plan-only team"" endpoint to find out the order of array elements.*"
r2799,jira,POST,/rest/api/2/project-template/save-template,saveTemplate,Save a custom project template,"Save custom template

This API endpoint allows you to save a customised template

***Note: Custom Templates are only supported for Jira Enterprise edition.***"
r3628,datadog,POST,/api/v1/downtime,CreateDowntime,Schedule a downtime,Schedule a downtime. **Note:** This endpoint has been deprecated. Please use v2 endpoints.
r1316,zoom,POST,/users/{userId}/meetings,meetingCreate,Create a meeting,"Create a meeting for a user <aside>The expiration time of start_url is two hours. But for API users, the expiration time is 90 days.</aside>"
